time,ax,ay,az,wx,wy,wz,Bx,By,Bz
2.016095,-1.7733,6.5979,-1.3354,-1.6473,-0.4215,-0.0938,42.525,17.925,-1.05
2.036095,-0.8982,4.2272,-0.6292,-1.6122,-0.5479,-0.1687,42.525,17.925,-1.05
2.056095,-0.615,-0.6154,-2.4191,-1.6122,-0.5479,-0.1687,42.525,17.925,-1.05
2.076095,-0.0651,-2.964,-2.086,-1.6122,-0.5479,-0.1687,43.0875,18.0375,-0.45
2.096095,-0.0102,-3.4409,-6.5405,-1.6122,-0.5479,-0.1687,43.65,18.15,0.15
2.116095,2.12945,-8.28645,-3.45765,-0.2088,-0.7941,-0.3044,43.65,18.15,0.15
2.136095,2.4366,-8.8611,-2.8149,-0.2088,-0.7941,-0.3044,43.65,18.15,0.15
2.156095,-6.78415,-1.87935,-13.2274,-0.2088,-0.7941,-0.3044,43.05,18,3.45
2.176095,-0.4128,4.4267,-4.0054,1.715,-0.6287,-0.627,43.05,18,3.45
2.196095,3.0602,2.91585,-3.63315,1.715,-0.6287,-0.627,43.05,18,3.45
2.216095,3.1842,-2.8473,-1.6277,1.715,-0.6287,-0.627,43.95,16.725,12.675
2.236095,0.7884,-10.8128,6.5749,1.83195,-0.3015,-0.0344,43.95,16.725,12.675
2.256095,6.8352,-4.5156,-0.3423,1.9489,0.0257,0.5582,43.95,16.725,12.675
2.276095,2.2472,-32.5307,10.2836,1.9489,0.0257,0.5582,43.95,16.725,12.675
2.296095,4.4548,-69.9151,24.0615,1.9489,0.0257,0.5582,42,9.15,28.35
2.316095,5.8986,-18.9448,17.1049,4.7043,2.1845,0.0722,42,9.15,28.35
2.336095,-5.2246,19.9083,-25.3737,4.7043,2.1845,0.0722,42,9.15,28.35
2.356095,-4.2817,34.7055,-17.8109,4.7043,2.1845,0.0722,-189.3,-36.975,76.35
2.376095,-1.1518,20.831,-8.2982,4.7043,2.1845,0.0722,-189.3,-36.975,76.35
2.396095,-2.4653,5.8344,-3.7326,5.607,0.0559,0.8002,-189.3,-36.975,76.35
2.416095,1.944,3.5895,0.0146,5.607,0.0559,0.8002,-189.3,-36.975,76.35
2.436095,0.9593,4.2203,6.649,5.607,0.0559,0.8002,24,-43.05,68.925
2.456095,0.1919,-5.9081,19.0738,3.9986,-0.6596,0.089,24,-43.05,68.925
2.476095,-2.2851,-6.2276,20.4241,3.9986,-0.6596,0.089,24,-43.05,68.925
2.496095,-2.1095,3.587,4.6561,3.9986,-0.6596,0.089,54.225,10.65,27.975
2.516095,-0.015,22.4322,1.3023,4.00065,-0.6708,0.1476,54.225,10.65,27.975
2.536095,2.7152,28.4258,-4.4239,4.0027,-0.682,0.2062,54.225,10.65,27.975
2.556095,-1.0079,8.5048,-3.5241,4.0027,-0.682,0.2062,54.225,10.65,27.975
2.576095,2.2057,0.8052,-12.6838,4.0027,-0.682,0.2062,43.65,8.025,-10.725
2.596095,-0.1976,-4.4263,-0.2885,-0.2734,0.1122,0.2784,43.65,8.025,-10.725
2.616095,-1.7366,-2.7827,0.7734,-0.2734,0.1122,0.2784,43.65,8.025,-10.725
2.636095,-0.59,3.8166,0.426,-0.2734,0.1122,0.2784,42.825,6.15,-11.325
2.656095,-1.0877,4.8842,0.9418,-0.32555,-0.0811,0.2405,42.825,6.15,-11.325
2.676095,0.4979,3.8215,0.4129,-0.3777,-0.2744,0.2026,42.825,6.15,-11.325
2.696095,2.9208,2.6296,0.8529,-0.3777,-0.2744,0.2026,42.825,6.15,-11.325
2.716095,2.7857,1.2882,0.0713,-0.3777,-0.2744,0.2026,43.05,5.55,-11.625
2.736095,1.8566,0.1744,-0.1036,0.0228,-0.1387,0.0412,43.05,5.55,-11.625
2.756095,0.1075,-0.0489,-0.1122,0.0228,-0.1387,0.0412,43.05,5.55,-11.625
2.776095,-0.9136,0.0406,-0.5497,0.0228,-0.1387,0.0412,43.35,5.025,-11.55
2.796095,-1.0231,0.7066,-0.4336,0.0391,-0.0395,-0.0179,43.35,5.025,-11.55
2.816095,-1.3139,1.0219,-0.0607,0.0554,0.0597,-0.077,43.35,5.025,-11.55
2.836095,-0.7491,0.1061,0.8772,0.0554,0.0597,-0.077,43.35,5.025,-11.55
2.856095,-0.1137,-1.1568,1.2098,0.0554,0.0597,-0.077,42.75,5.55,-11.775
2.876095,0.11425,-1.96005,0.98535,-0.2663,0.0735,-0.0534,42.75,5.55,-11.775
2.896095,0.1859,-2.0325,0.495,-0.2663,0.0735,-0.0534,42.75,5.55,-11.775
2.916095,0.1185,-1.7724,0.2192,-0.2663,0.0735,-0.0534,42.75,5.55,-11.775
2.936095,-0.3091,-0.8979,-0.5216,-0.13345,0.10395,-0.07955,43.125,6,-11.55
2.956095,-0.4736,-0.3528,-0.8491,-0.0006,0.1344,-0.1057,43.125,6,-11.55
