
time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,
5.973120,-0.4592,0.8739,-0.1621,-0.1118,0.2041,0.0191,-39.7125,0.5250,11.6625,297.4791,179.2584,-4.9211,
5.988287,-0.4592,0.8739,-0.1621,-0.1118,0.2041,0.0191,-39.7125,0.5250,11.6625,296.0573,179.2840,-4.6063,
5.993285,-0.2655,0.9295,-0.5608,-0.1118,0.2041,0.0191,-39.7125,0.5250,11.6625,296.0573,179.2840,-4.6063,
5.995945,-0.2655,0.9295,-0.5608,-0.1118,0.2041,0.0191,-39.7125,0.5250,11.6625,296.0573,179.2840,-4.6063,
6.005573,-0.2655,0.9295,-0.5608,-0.0312,0.2150,0.0166,-39.7125,0.5250,11.6625,296.0573,179.2840,-4.6063,
6.007092,-0.2655,0.9295,-0.5608,-0.0312,0.2150,0.0166,-39.7125,0.5250,11.6625,294.8219,179.3087,-4.3387,
6.008066,-0.1995,0.8542,-0.0623,-0.0312,0.2150,0.0166,-39.7125,0.5250,11.6625,294.8219,179.3087,-4.3387,
6.025154,-0.1995,0.8542,-0.0623,-0.0312,0.2150,0.0166,-39.7125,0.5250,11.6625,294.2988,179.3252,-4.1002,
6.026850,-0.2302,0.9453,0.3060,-0.0312,0.2150,0.0166,-39.7125,0.5250,11.6625,294.2988,179.3252,-4.1002,
6.032980,-0.2302,0.9453,0.3060,-0.0312,0.2150,0.0166,-39.9938,0.4688,10.9500,294.2988,179.3252,-4.1002,
6.044242,-0.2302,0.9453,0.3060,-0.0312,0.2150,0.0166,-39.9938,0.4688,10.9500,294.2988,179.3174,-3.8771,
6.046064,-0.2387,0.9180,0.0224,-0.0312,0.2150,0.0166,-39.9938,0.4688,10.9500,294.2988,179.3174,-3.8771,
6.054004,-0.2387,0.9180,0.0224,-0.0312,0.2150,0.0166,-39.9938,0.4688,10.9500,294.2988,179.3174,-3.8771,
6.066171,-0.2387,0.9180,0.0224,-0.0312,0.2150,0.0166,-39.9938,0.4688,10.9500,294.2988,179.3012,-3.6729,
6.070666,-0.1783,0.8579,0.0400,-0.0312,0.2150,0.0166,-39.9938,0.4688,10.9500,294.2988,179.3012,-3.6729,
6.073622,-0.1783,0.8579,0.0400,0.0055,0.1746,0.0349,-39.9938,0.4688,10.9500,294.2988,179.3012,-3.6729,
6.082697,-0.1783,0.8579,0.0400,0.0055,0.1746,0.0349,-39.9938,0.4688,10.9500,296.1718,179.1757,-3.4848,
6.084319,0.0039,0.8241,-0.0170,0.0055,0.1746,0.0349,-39.9938,0.4688,10.9500,296.1718,179.1757,-3.4848,
6.092970,0.0039,0.8241,-0.0170,0.0055,0.1746,0.0349,-40.0688,0.2250,10.0125,296.1718,179.1757,-3.4848,
6.101911,0.0039,0.8241,-0.0170,0.0055,0.1746,0.0349,-40.0688,0.2250,10.0125,300.8776,178.8563,-3.3602,
6.103759,-0.1253,0.7349,-0.0275,0.0055,0.1746,0.0349,-40.0688,0.2250,10.0125,300.8776,178.8563,-3.3602,
6.115418,-0.1253,0.7349,-0.0275,0.0055,0.1746,0.0349,-40.0688,0.2250,10.0125,300.8776,178.8563,-3.3602,
6.121359,-0.1253,0.7349,-0.0275,0.0055,0.1746,0.0349,-40.0688,0.2250,10.0125,306.8258,178.6597,-3.2567,
6.123186,-0.1563,0.7880,0.0745,0.0055,0.1746,0.0349,-40.0688,0.2250,10.0125,306.8258,178.6597,-3.2567,
6.129980,-0.1563,0.7880,0.0745,0.0287,0.0830,0.0069,-40.0688,0.2250,10.0125,306.8258,178.6597,-3.2567,
6.140346,-0.1563,0.7880,0.0745,0.0287,0.0830,0.0069,-40.0688,0.2250,10.0125,311.7635,178.5370,-3.1579,
6.142239,-0.1683,0.7563,0.0928,0.0287,0.0830,0.0069,-40.0688,0.2250,10.0125,311.7635,178.5370,-3.1579,
6.153559,-0.1683,0.7563,0.0928,0.0287,0.0830,0.0069,-40.0875,0.5063,10.4250,311.7635,178.5370,-3.1579,
6.160241,-0.1683,0.7563,0.0928,0.0287,0.0830,0.0069,-40.0875,0.5063,10.4250,315.1417,178.4568,-3.0864,
6.161822,-0.1638,0.7401,0.1850,0.0287,0.0830,0.0069,-40.0875,0.5063,10.4250,315.1417,178.4568,-3.0864,
6.178298,-0.1638,0.7401,0.1850,0.0287,0.0830,0.0069,-40.0875,0.5063,10.4250,315.1417,178.4568,-3.0864,
6.181949,-0.1638,0.7401,0.1850,0.0287,0.0830,0.0069,-40.0875,0.5063,10.4250,318.0789,178.3898,-3.0559,
6.185347,-0.1974,0.7395,0.0586,0.0287,0.0830,0.0069,-40.0875,0.5063,10.4250,318.0789,178.3898,-3.0559,
6.192038,-0.1974,0.7395,0.0586,0.0531,-0.0170,0.0021,-40.0875,0.5063,10.4250,318.0789,178.3898,-3.0559,
6.198934,-0.1974,0.7395,0.0586,0.0531,-0.0170,0.0021,-40.0875,0.5063,10.4250,321.1273,178.3348,-3.0562,
6.200895,-0.2075,0.6734,0.1951,0.0531,-0.0170,0.0021,-40.0875,0.5063,10.4250,321.1273,178.3348,-3.0562,
6.213317,-0.2075,0.6734,0.1951,0.0531,-0.0170,0.0021,-39.9000,0.7125,10.2188,321.1273,178.3348,-3.0562,
6.217033,-0.2075,0.6734,0.1951,0.0531,-0.0170,0.0021,-39.9000,0.7125,10.2188,323.9372,178.2964,-3.0686,
6.218419,-0.2142,0.6823,0.2766,0.0531,-0.0170,0.0021,-39.9000,0.7125,10.2188,323.9372,178.2964,-3.0686,
6.236034,-0.2142,0.6823,0.2766,0.0531,-0.0170,0.0021,-39.9000,0.7125,10.2188,326.2740,178.2657,-3.0882,
6.238058,-0.2026,0.6768,0.1810,0.0531,-0.0170,0.0021,-39.9000,0.7125,10.2188,326.2740,178.2657,-3.0882,
6.243248,-0.2026,0.6768,0.1810,0.0531,-0.0170,0.0021,-39.9000,0.7125,10.2188,326.2740,178.2657,-3.0882,
6.253919,-0.2026,0.6768,0.1810,0.0628,-0.0342,-0.0016,-39.9000,0.7125,10.2188,326.2740,178.2657,-3.0882,
6.255687,-0.2026,0.6768,0.1810,0.0628,-0.0342,-0.0016,-39.9000,0.7125,10.2188,327.7601,178.2229,-3.1193,
6.257006,-0.2083,0.6531,-0.1209,0.0628,-0.0342,-0.0016,-39.9000,0.7125,10.2188,327.7601,178.2229,-3.1193,
6.274197,-0.2083,0.6531,-0.1209,0.0628,-0.0342,-0.0016,-40.6875,0.9188,10.4438,327.7601,178.2229,-3.1193,
6.276129,-0.2083,0.6531,-0.1209,0.0628,-0.0342,-0.0016,-40.6875,0.9188,10.4438,329.4241,178.1844,-3.1759,
6.277487,-0.2333,0.6323,-0.0926,0.0628,-0.0342,-0.0016,-40.6875,0.9188,10.4438,329.4241,178.1844,-3.1759,
6.293633,-0.2333,0.6323,-0.0926,0.0628,-0.0342,-0.0016,-40.6875,0.9188,10.4438,330.6011,178.1631,-3.2325,
6.297951,-0.2200,0.6162,0.0698,0.0628,-0.0342,-0.0016,-40.6875,0.9188,10.4438,330.6011,178.1631,-3.2325,
6.302853,-0.2200,0.6162,0.0698,0.0628,-0.0342,-0.0016,-40.6875,0.9188,10.4438,330.6011,178.1631,-3.2325,
6.312325,-0.2200,0.6162,0.0698,0.0628,-0.0342,-0.0016,-40.6875,0.9188,10.4438,331.1535,178.1532,-3.2806,
6.314050,-0.1968,0.6104,0.1966,0.0628,-0.0342,-0.0016,-40.6875,0.9188,10.4438,331.1535,178.1532,-3.2806,
6.316626,-0.1968,0.6104,0.1966,0.0360,-0.0342,-0.0066,-40.6875,0.9188,10.4438,331.1535,178.1532,-3.2806,
6.331401,-0.1968,0.6104,0.1966,0.0360,-0.0342,-0.0066,-40.6875,0.9188,10.4438,331.1535,178.1335,-3.3288,
6.333304,-0.1813,0.6162,0.0001,0.0360,-0.0342,-0.0066,-40.6875,0.9188,10.4438,331.1535,178.1335,-3.3288,
6.334305,-0.1813,0.6162,0.0001,0.0360,-0.0342,-0.0066,-38.8125,0.5625,8.6250,331.1535,178.1335,-3.3288,
6.350868,-0.1813,0.6162,0.0001,0.0360,-0.0342,-0.0066,-38.8125,0.5625,8.6250,331.6777,178.1067,-3.3866,
6.354814,-0.2214,0.5925,-0.0507,0.0360,-0.0342,-0.0066,-38.8125,0.5625,8.6250,331.6777,178.1067,-3.3866,
6.364911,-0.2214,0.5925,-0.0507,0.0360,-0.0342,-0.0066,-38.8125,0.5625,8.6250,331.6777,178.1067,-3.3866,
6.369630,-0.2214,0.5925,-0.0507,0.0360,-0.0342,-0.0066,-38.8125,0.5625,8.6250,331.6777,178.0900,-3.4406,
6.370816,-0.2451,0.5888,-0.0534,0.0360,-0.0342,-0.0066,-38.8125,0.5625,8.6250,331.6777,178.0900,-3.4406,
6.378315,-0.2451,0.5888,-0.0534,0.0287,-0.0380,-0.0054,-38.8125,0.5625,8.6250,331.6777,178.0900,-3.4406,
6.389141,-0.2451,0.5888,-0.0534,0.0287,-0.0380,-0.0054,-38.8125,0.5625,8.6250,331.6777,178.0894,-3.4915,
6.390795,-0.2144,0.5940,0.1021,0.0287,-0.0380,-0.0054,-38.8125,0.5625,8.6250,331.6777,178.0894,-3.4915,
6.394014,-0.2144,0.5940,0.1021,0.0287,-0.0380,-0.0054,-39.4875,0.3938,10.2938,331.6777,178.0894,-3.4915,
6.408106,-0.2144,0.5940,0.1021,0.0287,-0.0380,-0.0054,-39.4875,0.3938,10.2938,331.0848,178.0971,-3.5402,
6.411869,-0.2107,0.5766,0.1763,0.0287,-0.0380,-0.0054,-39.4875,0.3938,10.2938,331.0848,178.0971,-3.5402,
6.426891,-0.2107,0.5766,0.1763,0.0287,-0.0380,-0.0054,-39.4875,0.3938,10.2938,331.0848,178.0971,-3.5402,
6.428350,-0.2107,0.5766,0.1763,0.0287,-0.0380,-0.0054,-39.4875,0.3938,10.2938,330.4520,178.1062,-3.5824,
6.429666,-0.2012,0.5830,0.1477,0.0287,-0.0380,-0.0054,-39.4875,0.3938,10.2938,330.4520,178.1062,-3.5824,
6.441075,-0.2012,0.5830,0.1477,0.0201,-0.0293,-0.0016,-39.4875,0.3938,10.2938,330.4520,178.1062,-3.5824,
6.446248,-0.2012,0.5830,0.1477,0.0201,-0.0293,-0.0016,-39.4875,0.3938,10.2938,329.9189,178.1151,-3.6234,
6.450314,-0.1942,0.5635,0.1070,0.0201,-0.0293,-0.0016,-39.4875,0.3938,10.2938,329.9189,178.1151,-3.6234,
6.453328,-0.1942,0.5635,0.1070,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,329.9189,178.1151,-3.6234,
6.465404,-0.1942,0.5635,0.1070,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,329.3535,178.1214,-3.6641,
6.467138,-0.2230,0.5469,0.0328,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,329.3535,178.1214,-3.6641,
6.484357,-0.2230,0.5469,0.0328,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,328.2260,178.1271,-3.7008,
6.486201,-0.1856,0.5450,0.0352,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,328.2260,178.1271,-3.7008,
6.488554,-0.1856,0.5450,0.0352,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,328.2260,178.1271,-3.7008,
6.503280,-0.1856,0.5450,0.0352,0.0263,-0.0170,-0.0016,-40.1813,0.3938,10.5375,328.2260,178.1271,-3.7008,
6.506591,-0.1856,0.5450,0.0352,0.0263,-0.0170,-0.0016,-40.1813,0.3938,10.5375,327.7021,178.1295,-3.7295,
6.509383,-0.1953,0.5153,0.0783,0.0263,-0.0170,-0.0016,-40.1813,0.3938,10.5375,327.7021,178.1295,-3.7295,
6.514131,-0.1953,0.5153,0.0783,0.0263,-0.0170,-0.0016,-39.7875,0.3000,10.3125,327.7021,178.1295,-3.7295,
6.522922,-0.1953,0.5153,0.0783,0.0263,-0.0170,-0.0016,-39.7875,0.3000,10.3125,327.0742,178.1362,-3.7563,
6.524815,-0.2003,0.5137,0.1718,0.0263,-0.0170,-0.0016,-39.7875,0.3000,10.3125,327.0742,178.1362,-3.7563,
6.542287,-0.2003,0.5137,0.1718,0.0263,-0.0170,-0.0016,-39.7875,0.3000,10.3125,326.4747,178.1436,-3.7816,
6.544045,-0.2078,0.4929,0.1121,0.0263,-0.0170,-0.0016,-39.7875,0.3000,10.3125,326.4747,178.1436,-3.7816,
6.551106,-0.2078,0.4929,0.1121,0.0263,-0.0170,-0.0016,-39.7875,0.3000,10.3125,326.4747,178.1436,-3.7816,
6.561851,-0.2078,0.4929,0.1121,0.0263,-0.0170,-0.0016,-39.7875,0.3000,10.3125,325.9109,178.1495,-3.8012,
6.564377,-0.1998,0.4963,0.0787,0.0263,-0.0170,-0.0016,-39.7875,0.3000,10.3125,325.9109,178.1495,-3.8012,
6.566086,-0.1998,0.4963,0.0787,0.0238,-0.0098,-0.0016,-39.7875,0.3000,10.3125,325.9109,178.1495,-3.8012,
6.572592,-0.1998,0.4963,0.0787,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.9109,178.1495,-3.8012,
6.580182,-0.1998,0.4963,0.0787,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1542,-3.8178,
6.582047,-0.2115,0.4999,-0.0025,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1542,-3.8178,
6.598736,-0.2115,0.4999,-0.0025,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1639,-3.8316,
6.600441,-0.1806,0.4645,0.0240,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1639,-3.8316,
6.613323,-0.1806,0.4645,0.0240,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1639,-3.8316,
6.618305,-0.1806,0.4645,0.0240,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,324.7488,178.1736,-3.8433,
6.621507,-0.1905,0.4674,0.0650,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,324.7488,178.1736,-3.8433,
6.627217,-0.1905,0.4674,0.0650,0.0177,-0.0000,0.0032,-39.1125,0.6938,10.0875,324.7488,178.1736,-3.8433,
6.634106,-0.1905,0.4674,0.0650,0.0177,-0.0000,0.0032,-39.6938,0.7125,10.1063,324.7488,178.1736,-3.8433,
6.638396,-0.1905,0.4674,0.0650,0.0177,-0.0000,0.0032,-39.6938,0.7125,10.1063,324.2276,178.1822,-3.8495,
6.639691,-0.1988,0.4352,0.1419,0.0177,-0.0000,0.0032,-39.6938,0.7125,10.1063,324.2276,178.1822,-3.8495,
6.657211,-0.1988,0.4352,0.1419,0.0177,-0.0000,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1902,-3.8493,
6.659001,-0.1748,0.4340,0.1566,0.0177,-0.0000,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1902,-3.8493,
6.675446,-0.1748,0.4340,0.1566,0.0177,-0.0000,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1902,-3.8493,
6.678658,-0.1748,0.4340,0.1566,0.0177,-0.0000,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1965,-3.8487,
6.681486,-0.1823,0.4427,0.0899,0.0177,-0.0000,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1965,-3.8487,
6.689249,-0.1823,0.4427,0.0899,0.0165,0.0037,0.0007,-39.6938,0.7125,10.1063,323.6996,178.1965,-3.8487,
6.692344,-0.1823,0.4427,0.0899,0.0165,0.0037,0.0007,-39.3188,0.8625,10.7250,323.6996,178.1965,-3.8487,
6.694419,-0.1823,0.4427,0.0899,0.0165,0.0037,0.0007,-39.3188,0.8625,10.7250,323.1510,178.2250,-3.8399,
6.695563,-0.1697,0.4258,-0.0148,0.0165,0.0037,0.0007,-39.3188,0.8625,10.7250,323.1510,178.2250,-3.8399,
6.713753,-0.1697,0.4258,-0.0148,0.0165,0.0037,0.0007,-39.3188,0.8625,10.7250,323.1510,178.2760,-3.8187,
6.715448,-0.1950,0.3953,0.0101,0.0165,0.0037,0.0007,-39.3188,0.8625,10.7250,323.1510,178.2760,-3.8187,
6.733409,-0.1950,0.3953,0.0101,0.0165,0.0037,0.0007,-39.3188,0.8625,10.7250,322.5315,178.3279,-3.7912,
6.737404,-0.2021,0.3772,0.0303,0.0165,0.0037,0.0007,-39.3188,0.8625,10.7250,322.5315,178.3279,-3.7912,
6.740251,-0.2021,0.3772,0.0303,0.0165,0.0037,0.0007,-39.3188,0.8625,10.7250,322.5315,178.3279,-3.7912,
6.751634,-0.2021,0.3772,0.0303,0.0177,0.0147,-0.0016,-39.3188,0.8625,10.7250,322.5315,178.3279,-3.7912,
6.753225,-0.2021,0.3772,0.0303,0.0177,0.0147,-0.0016,-39.3188,0.8625,10.7250,321.3511,178.3799,-3.7570,
6.754375,-0.1889,0.3617,0.0984,0.0177,0.0147,-0.0016,-39.3188,0.8625,10.7250,321.3511,178.3799,-3.7570,
6.755455,-0.1889,0.3617,0.0984,0.0177,0.0147,-0.0016,-39.6188,0.9000,10.1063,321.3511,178.3799,-3.7570,
6.771916,-0.1889,0.3617,0.0984,0.0177,0.0147,-0.0016,-39.6188,0.9000,10.1063,320.8088,178.4256,-3.7249,
6.773765,-0.2014,0.3333,0.1089,0.0177,0.0147,-0.0016,-39.6188,0.9000,10.1063,320.8088,178.4256,-3.7249,
6.790809,-0.2014,0.3333,0.1089,0.0177,0.0147,-0.0016,-39.6188,0.9000,10.1063,320.2870,178.4610,-3.6944,
6.792839,-0.2113,0.3331,0.0403,0.0177,0.0147,-0.0016,-39.6188,0.9000,10.1063,320.2870,178.4610,-3.6944,
6.800980,-0.2113,0.3331,0.0403,0.0177,0.0147,-0.0016,-39.6188,0.9000,10.1063,320.2870,178.4610,-3.6944,
6.810114,-0.2113,0.3331,0.0403,0.0177,0.0147,-0.0016,-39.6188,0.9000,10.1063,319.6647,178.4886,-3.6630,
6.811887,-0.2379,0.3175,-0.0332,0.0177,0.0147,-0.0016,-39.6188,0.9000,10.1063,319.6647,178.4886,-3.6630,
6.813019,-0.2379,0.3175,-0.0332,0.0177,0.0147,-0.0016,-38.7000,0.5625,8.7188,319.6647,178.4886,-3.6630,
6.814075,-0.2379,0.3175,-0.0332,0.0397,0.0170,0.0007,-38.7000,0.5625,8.7188,319.6647,178.4886,-3.6630,
6.828542,-0.2379,0.3175,-0.0332,0.0397,0.0170,0.0007,-38.7000,0.5625,8.7188,319.1541,178.5136,-3.6236,
6.830525,-0.2061,0.3050,0.0753,0.0397,0.0170,0.0007,-38.7000,0.5625,8.7188,319.1541,178.5136,-3.6236,
6.849185,-0.2061,0.3050,0.0753,0.0397,0.0170,0.0007,-38.7000,0.5625,8.7188,318.5859,178.5387,-3.5828,
6.851047,-0.1917,0.3046,0.1384,0.0397,0.0170,0.0007,-38.7000,0.5625,8.7188,318.5859,178.5387,-3.5828,
6.862608,-0.1917,0.3046,0.1384,0.0397,0.0170,0.0007,-38.7000,0.5625,8.7188,318.5859,178.5387,-3.5828,
6.866382,-0.1917,0.3046,0.1384,0.0397,0.0170,0.0007,-38.7000,0.5625,8.7188,318.5859,178.5524,-3.5473,
6.867449,-0.2309,0.2679,0.1414,0.0397,0.0170,0.0007,-38.7000,0.5625,8.7188,318.5859,178.5524,-3.5473,
6.872626,-0.2309,0.2679,0.1414,0.0397,0.0170,0.0007,-40.4813,0.8063,10.4438,318.5859,178.5524,-3.5473,
6.876388,-0.2309,0.2679,0.1414,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5524,-3.5473,
6.887683,-0.2309,0.2679,0.1414,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5576,-3.5070,
6.889618,-0.2253,0.2783,0.0558,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5576,-3.5070,
6.905472,-0.2253,0.2783,0.0558,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5512,-3.4553,
6.909676,-0.2246,0.2594,-0.0681,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5512,-3.4553,
6.923859,-0.2246,0.2594,-0.0681,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5512,-3.4553,
6.925492,-0.2246,0.2594,-0.0681,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5289,-3.3907,
6.926559,-0.2263,0.2552,-0.1560,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5289,-3.3907,
6.933211,-0.2263,0.2552,-0.1560,0.0531,0.0208,0.0019,-39.9938,0.7125,10.3125,318.5859,178.5289,-3.3907,
6.938352,-0.2263,0.2552,-0.1560,0.1068,0.0610,0.0069,-39.9938,0.7125,10.3125,318.5859,178.5289,-3.3907,
6.942717,-0.2263,0.2552,-0.1560,0.1068,0.0610,0.0069,-39.9938,0.7125,10.3125,319.1956,178.4821,-3.3118,
6.944408,-0.2450,0.2746,-0.1411,0.1068,0.0610,0.0069,-39.9938,0.7125,10.3125,319.1956,178.4821,-3.3118,
6.963797,-0.2450,0.2746,-0.1411,0.1068,0.0610,0.0069,-39.9938,0.7125,10.3125,320.5284,178.3940,-3.2121,
6.965771,-0.2128,0.3132,-0.1574,0.1068,0.0610,0.0069,-39.9938,0.7125,10.3125,320.5284,178.3940,-3.2121,
6.982500,-0.2128,0.3132,-0.1574,0.1068,0.0610,0.0069,-39.9938,0.7125,10.3125,323.0372,178.2609,-3.0502,
6.987372,0.3851,0.1227,-0.0919,0.1068,0.0610,0.0069,-39.9938,0.7125,10.3125,323.0372,178.2609,-3.0502,
6.989970,0.3851,0.1227,-0.0919,0.1068,0.0610,0.0069,-39.9938,0.7125,10.3125,323.0372,178.2609,-3.0502,
6.993838,0.3851,0.1227,-0.0919,0.1068,0.0610,0.0069,-40.1063,1.0125,10.3313,323.0372,178.2609,-3.0502,
6.999862,0.3851,0.1227,-0.0919,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,323.0372,178.2609,-3.0502,
7.001808,0.3851,0.1227,-0.0919,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,327.9512,178.0562,-2.8021,
7.002909,-0.0390,0.2741,-0.5605,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,327.9512,178.0562,-2.8021,
7.020088,-0.0390,0.2741,-0.5605,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,337.0396,177.7501,-2.4487,
7.022061,-0.0477,0.4993,-0.9051,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,337.0396,177.7501,-2.4487,
7.039320,-0.0477,0.4993,-0.9051,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,351.0196,177.2137,-1.9051,
7.043399,0.1645,0.1719,-1.6849,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,351.0196,177.2137,-1.9051,
7.048153,0.1645,0.1719,-1.6849,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,351.0196,177.2137,-1.9051,
7.055465,0.1645,0.1719,-1.6849,0.2974,0.2529,0.4883,-39.4688,2.6813,8.5500,351.0196,177.2137,-1.9051,
7.058332,0.1645,0.1719,-1.6849,0.2974,0.2529,0.4883,-39.4688,2.6813,8.5500,4.8274,176.3625,-1.0517,
7.059681,0.1656,0.1094,-1.9792,0.2974,0.2529,0.4883,-39.4688,2.6813,8.5500,4.8274,176.3625,-1.0517,
7.063171,0.1656,0.1094,-1.9792,1.0011,0.8991,0.3062,-39.4688,2.6813,8.5500,4.8274,176.3625,-1.0517,
7.076978,0.1656,0.1094,-1.9792,1.0011,0.8991,0.3062,-39.4688,2.6813,8.5500,33.6030,175.2777,-0.0769,
7.078587,-0.1372,0.5072,-2.5787,1.0011,0.8991,0.3062,-39.4688,2.6813,8.5500,33.6030,175.2777,-0.0769,
7.097119,-0.1372,0.5072,-2.5787,1.0011,0.8991,0.3062,-39.4688,2.6813,8.5500,56.1761,174.3100,0.5440,
7.101225,-1.1563,1.3168,-2.4677,1.0011,0.8991,0.3062,-39.4688,2.6813,8.5500,56.1761,174.3100,0.5440,
7.110351,-1.1563,1.3168,-2.4677,1.0011,0.8991,0.3062,-39.4688,2.6813,8.5500,56.1761,174.3100,0.5440,
7.113167,-1.1563,1.3168,-2.4677,1.0011,0.8991,0.3062,-40.1813,3.5813,7.0125,56.1761,174.3100,0.5440,
7.115610,-1.1563,1.3168,-2.4677,1.0011,0.8991,0.3062,-40.1813,3.5813,7.0125,81.5323,173.7709,0.7158,
7.116998,-1.1196,0.5947,-1.9518,1.0011,0.8991,0.3062,-40.1813,3.5813,7.0125,81.5323,173.7709,0.7158,
7.124953,-1.1196,0.5947,-1.9518,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,81.5323,173.7709,0.7158,
7.135068,-1.1196,0.5947,-1.9518,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,91.0051,173.5742,0.7179,
7.139534,-1.2696,0.1139,-0.4537,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,91.0051,173.5742,0.7179,
7.154005,-1.2696,0.1139,-0.4537,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,96.5134,173.3687,0.7437,
7.155821,-0.4113,-0.2298,0.3364,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,96.5134,173.3687,0.7437,
7.172131,-0.4113,-0.2298,0.3364,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,96.5134,173.3687,0.7437,
7.173699,-0.4113,-0.2298,0.3364,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,100.6760,173.0103,0.7299,
7.174850,-0.0392,-0.2162,0.0593,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,100.6760,173.0103,0.7299,
7.175981,-0.0392,-0.2162,0.0593,0.2303,-0.0367,0.0191,-40.7812,3.9563,7.7625,100.6760,173.0103,0.7299,
7.187609,-0.0392,-0.2162,0.0593,0.5039,-0.1650,-0.0921,-40.7812,3.9563,7.7625,100.6760,173.0103,0.7299,
7.192232,-0.0392,-0.2162,0.0593,0.5039,-0.1650,-0.0921,-40.7812,3.9563,7.7625,102.8400,172.5275,0.6173,
7.193765,-0.1906,-0.0321,-0.6588,0.5039,-0.1650,-0.0921,-40.7812,3.9563,7.7625,102.8400,172.5275,0.6173,
7.211043,-0.1906,-0.0321,-0.6588,0.5039,-0.1650,-0.0921,-40.7812,3.9563,7.7625,102.8400,172.0329,0.4288,
7.212953,-0.6105,0.1488,-0.7786,0.5039,-0.1650,-0.0921,-40.7812,3.9563,7.7625,102.8400,172.0329,0.4288,
7.230612,-0.6105,0.1488,-0.7786,0.5039,-0.1650,-0.0921,-40.7812,3.9563,7.7625,102.2690,171.5798,0.1921,
7.236048,-0.9501,0.2867,-0.3925,0.5039,-0.1650,-0.0921,-40.7812,3.9563,7.7625,102.2690,171.5798,0.1921,
7.239108,-0.9501,0.2867,-0.3925,0.5039,-0.1650,-0.0921,-41.1938,4.1438,7.8938,102.2690,171.5798,0.1921,
7.241507,-0.9501,0.2867,-0.3925,0.5039,-0.1650,-0.0921,-41.1938,4.1438,7.8938,102.2690,171.5798,0.1921,
7.248950,-0.9501,0.2867,-0.3925,0.3414,-0.4179,0.0007,-41.1938,4.1438,7.8938,102.2690,171.5798,0.1921,
7.250492,-0.9501,0.2867,-0.3925,0.3414,-0.4179,0.0007,-41.1938,4.1438,7.8938,99.6337,171.2142,-0.1650,
7.251541,-1.0275,0.1945,-0.4264,0.3414,-0.4179,0.0007,-41.1938,4.1438,7.8938,99.6337,171.2142,-0.1650,
