time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Unnamed: 13,time_diff,acc_mag,acc_mag_filtered,label
2.758331,-0.0416,-0.3004,0.1156,-0.0103,-0.0366,-0.0113,-37.725,12.3938,-20.3063,125.9756,101.6745,2.3155,,0.0027820000000002842,0.3245521221622191,0.2976130889589343,non_fall
2.773612,-0.0416,-0.3004,0.1156,-0.0177,-0.0476,-0.0137,-37.725,12.3938,-20.3063,125.9756,101.6745,2.3155,,0.015280999999999878,0.3245521221622191,0.2938766931692635,non_fall
2.774863,-0.0416,-0.3004,0.1156,-0.0177,-0.0476,-0.0137,-37.725,12.3938,-20.3063,125.9756,101.6936,2.3143,,0.001250999999999891,0.3245521221622191,0.2899157272671004,non_fall
2.775884,-0.0308,-0.2574,0.0735,-0.0177,-0.0476,-0.0137,-37.725,12.3938,-20.3063,125.9756,101.6936,2.3143,,0.0010210000000001607,0.2694543560605395,0.2857949754826573,non_fall
2.793549,-0.0308,-0.2574,0.0735,-0.0177,-0.0476,-0.0137,-37.725,12.3938,-20.3063,125.9756,101.7252,2.3188,,0.017665000000000042,0.2694543560605395,0.2815842273994882,non_fall
2.797417,0.052,-0.2054,0.0884,-0.0177,-0.0476,-0.0137,-37.725,12.3938,-20.3063,125.9756,101.7252,2.3188,,0.0038679999999997605,0.22958161947333675,0.2773552918089774,non_fall
2.799715,0.052,-0.2054,0.0884,-0.0177,-0.0476,-0.0137,-37.425,12.1875,-20.1188,125.9756,101.7252,2.3188,,0.0022980000000001333,0.22958161947333675,0.273179025926597,non_fall
2.812088,0.052,-0.2054,0.0884,-0.0177,-0.0476,-0.0137,-37.425,12.1875,-20.1188,125.9756,101.7689,2.3313,,0.01237300000000019,0.22958161947333675,0.2691226773891592,non_fall
2.81373,0.0963,-0.2231,0.1141,-0.0177,-0.0476,-0.0137,-37.425,12.1875,-20.1188,125.9756,101.7689,2.3313,,0.0016419999999999213,0.2684513177468123,0.2652477780675558,non_fall
2.821186,0.0963,-0.2231,0.1141,-0.0177,-0.0476,-0.0137,-37.425,12.1875,-20.1188,125.9756,101.7689,2.3313,,0.007455999999999907,0.2684513177468123,0.2616087338399316,non_fall
2.831159,0.0963,-0.2231,0.1141,-0.0177,-0.0476,-0.0137,-37.425,12.1875,-20.1188,125.9756,101.827,2.348,,0.00997300000000001,0.2684513177468123,0.2582521530008444,non_fall
2.83245,0.1154,-0.1791,0.0993,-0.0177,-0.0476,-0.0137,-37.425,12.1875,-20.1188,125.9756,101.827,2.348,,0.0012910000000001531,0.23506267249395427,0.25521687912660274,non_fall
2.835102,0.1154,-0.1791,0.0993,-0.0556,-0.0696,-0.0333,-37.425,12.1875,-20.1188,125.9756,101.827,2.348,,0.0026519999999998767,0.23506267249395427,0.25253465577606954,non_fall
2.850497,0.1154,-0.1791,0.0993,-0.0556,-0.0696,-0.0333,-37.425,12.1875,-20.1188,125.9756,101.902,2.3633,,0.015394999999999825,0.23506267249395427,0.2502313381468517,non_fall
2.851874,0.0445,-0.2123,0.0968,-0.0556,-0.0696,-0.0333,-37.425,12.1875,-20.1188,125.9756,101.902,2.3633,,0.0013770000000001836,0.2375326924867396,0.24832855541540308,non_fall
2.853102,0.0445,-0.2123,0.0968,-0.0556,-0.0696,-0.0333,-37.8938,11.8875,-19.8,125.9756,101.902,2.3633,,0.0012279999999997848,0.2375326924867396,0.24684570082446425,non_fall
2.870226,0.0445,-0.2123,0.0968,-0.0556,-0.0696,-0.0333,-37.8938,11.8875,-19.8,125.9756,101.997,2.3703,,0.01712400000000036,0.2375326924867396,0.24580208656554992,non_fall
2.87378,0.0573,-0.2679,0.0391,-0.0556,-0.0696,-0.0333,-37.8938,11.8875,-19.8,125.9756,101.997,2.3703,,0.003553999999999835,0.2767354512887715,0.24521905834822694,non_fall
2.88588,0.0573,-0.2679,0.0391,-0.0556,-0.0696,-0.0333,-37.8938,11.8875,-19.8,125.9756,101.997,2.3703,,0.012099999999999778,0.2767354512887715,0.24512183104701118,non_fall
2.888892,0.0573,-0.2679,0.0391,-0.0556,-0.0696,-0.0333,-37.8938,11.8875,-19.8,125.9756,102.1176,2.3841,,0.0030120000000000147,0.2767354512887715,0.24554079277758004,non_fall
2.890228,0.097,-0.267,0.0288,-0.0556,-0.0696,-0.0333,-37.8938,11.8875,-19.8,125.9756,102.1176,2.3841,,0.001336000000000226,0.2855301034917334,0.2465120419958132,non_fall
2.897377,0.097,-0.267,0.0288,-0.1178,-0.1038,-0.054,-37.8938,11.8875,-19.8,125.9756,102.1176,2.3841,,0.007149000000000072,0.2855301034917334,0.24807697619226085,non_fall
2.908829,0.097,-0.267,0.0288,-0.1178,-0.1038,-0.054,-37.8938,11.8875,-19.8,125.9756,102.2599,2.417,,0.011451999999999796,0.2855301034917334,0.25028083510516697,non_fall
2.910248,0.1275,-0.219,0.0743,-0.1178,-0.1038,-0.054,-37.8938,11.8875,-19.8,125.9756,102.2599,2.417,,0.0014190000000002811,0.26407904119789594,0.2531702036473422,non_fall
2.91324,0.1275,-0.219,0.0743,-0.1178,-0.1038,-0.054,-37.725,12.3563,-19.3875,125.9756,102.2599,2.417,,0.0029919999999998836,0.26407904119789594,0.25678958816655395,non_fall
2.927615,0.1275,-0.219,0.0743,-0.1178,-0.1038,-0.054,-37.725,12.3563,-19.3875,125.4645,102.4169,2.4597,,0.014374999999999805,0.26407904119789594,0.2611772821490552,non_fall
2.929186,0.1273,-0.1906,0.1256,-0.1178,-0.1038,-0.054,-37.725,12.3563,-19.3875,125.4645,102.4169,2.4597,,0.0015710000000002111,0.2613599242424133,0.2663608210416031,non_fall
2.94605,0.1273,-0.1906,0.1256,-0.1178,-0.1038,-0.054,-37.725,12.3563,-19.3875,125.4645,102.4169,2.4597,,0.01686399999999999,0.2613599242424133,0.27235238223909475,non_fall
2.947204,0.1273,-0.1906,0.1256,-0.1178,-0.1038,-0.054,-37.725,12.3563,-19.3875,125.4645,102.5775,2.4973,,0.0011540000000000994,0.2613599242424133,0.2791445154518654,non_fall
2.948297,0.1185,-0.1622,0.1506,-0.1178,-0.1038,-0.054,-37.725,12.3563,-19.3875,125.4645,102.5775,2.4973,,0.0010930000000000106,0.25106065004297273,0.2867065944724271,non_fall
2.95974,0.1185,-0.1622,0.1506,-0.1448,-0.1746,-0.0626,-37.725,12.3563,-19.3875,125.4645,102.5775,2.4973,,0.01144299999999987,0.25106065004297273,0.2949823652747761,non_fall
2.965999,0.1185,-0.1622,0.1506,-0.1448,-0.1746,-0.0626,-37.725,12.3563,-19.3875,125.4645,102.7464,2.5215,,0.0062590000000000146,0.25106065004297273,0.3038889246896778,non_fall
2.967562,0.1355,-0.1751,0.1066,-0.1448,-0.1746,-0.0626,-37.725,12.3563,-19.3875,125.4645,102.7464,2.5215,,0.001562999999999981,0.24573119460092974,0.3133173937291186,non_fall
2.975213,0.1355,-0.1751,0.1066,-0.1448,-0.1746,-0.0626,-38.025,12.225,-18.8438,125.4645,102.7464,2.5215,,0.007651000000000074,0.24573119460092974,0.3231354460606716,non_fall
2.984535,0.1355,-0.1751,0.1066,-0.1448,-0.1746,-0.0626,-38.025,12.225,-18.8438,125.4645,102.9285,2.5351,,0.009322000000000052,0.24573119460092974,0.3331917136842927,non_fall
2.986298,0.2066,-0.2458,0.1886,-0.1448,-0.1746,-0.0626,-38.025,12.225,-18.8438,125.4645,102.9285,2.5351,,0.001762999999999959,0.3723857677194444,0.3433219199409412,non_fall
3.00335,0.2066,-0.2458,0.1886,-0.1448,-0.1746,-0.0626,-38.025,12.225,-18.8438,125.4645,103.1024,2.5529,,0.017052000000000067,0.3723857677194444,0.3533563955694821,non_fall
3.005066,0.2707,-0.2731,0.1534,-0.1448,-0.1746,-0.0626,-38.025,12.225,-18.8438,125.4645,103.1024,2.5529,,0.0017159999999996067,0.4139971739033976,0.36312844903629216,non_fall
3.00817,0.2707,-0.2731,0.1534,-0.1448,-0.1746,-0.0626,-38.025,12.225,-18.8438,125.4645,103.1024,2.5529,,0.0031039999999999957,0.4139971739033976,0.37248293640373553,non_fall
3.02293,0.2707,-0.2731,0.1534,-0.1301,-0.1613,-0.0723,-38.025,12.225,-18.8438,125.4645,103.1024,2.5529,,0.014760000000000328,0.4139971739033976,0.3812843418286245,non_fall
3.027028,0.2707,-0.2731,0.1534,-0.1301,-0.1613,-0.0723,-38.025,12.225,-18.8438,124.9446,103.2626,2.5828,,0.004097999999999935,0.4139971739033976,0.38942373063957697,non_fall
3.030014,0.3885,-0.2836,0.0762,-0.1301,-0.1613,-0.0723,-38.025,12.225,-18.8438,124.9446,103.2626,2.5828,,0.002985999999999933,0.48699861396106664,0.3968240380184666,non_fall
3.034962,0.3885,-0.2836,0.0762,-0.1301,-0.1613,-0.0723,-38.7,12.2438,-18.6188,124.9446,103.2626,2.5828,,0.0049480000000001745,0.48699861396106664,0.40344327672204194,non_fall
3.041378,0.3885,-0.2836,0.0762,-0.1301,-0.1613,-0.0723,-38.7,12.2438,-18.6188,124.9446,103.4168,2.6206,,0.006415999999999755,0.48699861396106664,0.4092753813890353,non_fall
3.042714,0.2964,-0.2793,0.1979,-0.1301,-0.1613,-0.0723,-38.7,12.2438,-18.6188,124.9446,103.4168,2.6206,,0.001336000000000226,0.45279781359896165,0.4143485697480836,non_fall
3.062917,0.2964,-0.2793,0.1979,-0.1301,-0.1613,-0.0723,-38.7,12.2438,-18.6188,124.9446,103.5561,2.6437,,0.02020299999999997,0.45279781359896165,0.4187213007626411,non_fall
3.064543,0.2585,-0.2359,0.2134,-0.1301,-0.1613,-0.0723,-38.7,12.2438,-18.6188,124.9446,103.5561,2.6437,,0.0016259999999999053,0.4098909855071224,0.42247612668152384,non_fall
3.069251,0.2585,-0.2359,0.2134,-0.1301,-0.1613,-0.0723,-38.7,12.2438,-18.6188,124.9446,103.5561,2.6437,,0.0047079999999999345,0.4098909855071224,0.4257119317407926,non_fall
3.080229,0.2585,-0.2359,0.2134,-0.1301,-0.1613,-0.0723,-38.7,12.2438,-18.6188,124.9446,103.6892,2.6441,,0.010978000000000154,0.4098909855071224,0.4285351926729614,non_fall
3.081847,0.1966,-0.2548,0.1507,-0.1301,-0.1613,-0.0723,-38.7,12.2438,-18.6188,124.9446,103.6892,2.6441,,0.0016179999999996753,0.3553661351338926,0.4310509714657555,non_fall
3.083794,0.1966,-0.2548,0.1507,-0.1191,-0.1869,-0.0382,-38.7,12.2438,-18.6188,124.9446,103.6892,2.6441,,0.001947000000000365,0.3553661351338926,0.4333543596701845,non_fall
3.093202,0.1966,-0.2548,0.1507,-0.1191,-0.1869,-0.0382,-38.325,12.3,-18.1125,124.9446,103.6892,2.6441,,0.009407999999999639,0.3553661351338926,0.4355230399992241,non_fall
3.099332,0.1966,-0.2548,0.1507,-0.1191,-0.1869,-0.0382,-38.325,12.3,-18.1125,124.4383,103.8282,2.628,,0.006130000000000191,0.3553661351338926,0.4376115152311079,non_fall
3.100844,0.2195,-0.293,0.1829,-0.1191,-0.1869,-0.0382,-38.325,12.3,-18.1125,124.4383,103.8282,2.628,,0.0015119999999999578,0.4092452321041749,0.43964737979337803,non_fall
3.118702,0.2195,-0.293,0.1829,-0.1191,-0.1869,-0.0382,-38.325,12.3,-18.1125,124.4383,103.9588,2.6108,,0.01785799999999993,0.4092452321041749,0.44162979436013233,non_fall
3.12247,0.1853,-0.3378,0.246,-0.1191,-0.1869,-0.0382,-38.325,12.3,-18.1125,124.4383,103.9588,2.6108,,0.0037679999999999936,0.45712244530322504,0.44353010209991306,non_fall
3.131332,0.1853,-0.3378,0.246,-0.1191,-0.1869,-0.0382,-38.325,12.3,-18.1125,124.4383,103.9588,2.6108,,0.008862000000000148,0.45712244530322504,0.4452943334111186,non_fall
3.137202,0.1853,-0.3378,0.246,-0.1191,-0.1869,-0.0382,-38.325,12.3,-18.1125,123.9143,104.0623,2.6037,,0.00586999999999982,0.45712244530322504,0.44684721016417106,non_fall
3.138318,0.1615,-0.3717,0.298,-0.1191,-0.1869,-0.0382,-38.325,12.3,-18.1125,123.9143,104.0623,2.6037,,0.001116000000000117,0.5030379110961717,0.4480971893635724,non_fall
3.146536,0.1615,-0.3717,0.298,-0.0703,-0.2076,-0.0455,-38.325,12.3,-18.1125,123.9143,104.0623,2.6037,,0.00821800000000028,0.5030379110961717,0.4489420737069443,non_fall
3.152603,0.1615,-0.3717,0.298,-0.0703,-0.2076,-0.0455,-38.625,12.15,-17.0625,123.9143,104.0623,2.6037,,0.0060669999999998225,0.5030379110961717,0.4492747530111098,non_fall
3.156786,0.1615,-0.3717,0.298,-0.0703,-0.2076,-0.0455,-38.625,12.15,-17.0625,123.9143,104.1488,2.5919,,0.004182999999999826,0.5030379110961717,0.44898872128357475,non_fall
3.157893,0.158,-0.2996,0.2495,-0.0703,-0.2076,-0.0455,-38.625,12.15,-17.0625,123.9143,104.1488,2.5919,,0.0011070000000001912,0.42068326565243835,0.44798313476672497,non_fall
3.176058,0.158,-0.2996,0.2495,-0.0703,-0.2076,-0.0455,-38.625,12.15,-17.0625,123.9143,104.238,2.5615,,0.018164999999999765,0.42068326565243835,0.44616731868477677,non_fall
3.179929,0.1907,-0.2182,0.2959,-0.0703,-0.2076,-0.0455,-38.625,12.15,-17.0625,123.9143,104.238,2.5615,,0.00387100000000018,0.41416728504313327,0.44346475943445346,non_fall
3.194553,0.1907,-0.2182,0.2959,-0.0703,-0.2076,-0.0455,-38.625,12.15,-17.0625,123.9143,104.238,2.5615,,0.01462399999999997,0.41416728504313327,0.4398166961655444,non_fall
3.195783,0.1907,-0.2182,0.2959,-0.0703,-0.2076,-0.0455,-38.625,12.15,-17.0625,123.4008,104.3319,2.5079,,0.0012300000000000644,0.41416728504313327,0.4351854335360087,non_fall
3.197167,0.1961,-0.1799,0.3119,-0.0703,-0.2076,-0.0455,-38.625,12.15,-17.0625,123.4008,104.3319,2.5079,,0.0013839999999998298,0.41000101219387247,0.42955744977203736,non_fall
3.208408,0.1961,-0.1799,0.3119,-0.0886,-0.2688,-0.004,-38.625,12.15,-17.0625,123.4008,104.3319,2.5079,,0.011241000000000057,0.41000101219387247,0.4229463007325893,non_fall
3.21344,0.1961,-0.1799,0.3119,-0.0886,-0.2688,-0.004,-39.3188,12.45,-16.8375,123.4008,104.3319,2.5079,,0.005031999999999925,0.41000101219387247,0.41539524481432805,non_fall
3.214682,0.1961,-0.1799,0.3119,-0.0886,-0.2688,-0.004,-39.3188,12.45,-16.8375,122.886,104.4292,2.4385,,0.0012419999999999654,0.41000101219387247,0.40697944619249826,non_fall
3.215678,0.1754,-0.2543,0.2956,-0.0886,-0.2688,-0.004,-39.3188,12.45,-16.8375,122.886,104.4292,2.4385,,0.000996000000000219,0.4275663808112139,0.39780756026114095,non_fall
3.233202,0.1754,-0.2543,0.2956,-0.0886,-0.2688,-0.004,-39.3188,12.45,-16.8375,122.886,104.527,2.356,,0.017523999999999873,0.4275663808112139,0.3880224710248004,non_fall
3.234594,0.1151,-0.2687,0.2843,-0.0886,-0.2688,-0.004,-39.3188,12.45,-16.8375,122.886,104.527,2.356,,0.0013920000000000599,0.4077673233597807,0.3778009440837089,non_fall
3.251864,0.1151,-0.2687,0.2843,-0.0886,-0.2688,-0.004,-39.3188,12.45,-16.8375,122.3581,104.6128,2.2579,,0.017269999999999897,0.4077673233597807,0.3673519887597495,non_fall
3.253553,0.0225,-0.2708,0.2408,-0.0886,-0.2688,-0.004,-39.3188,12.45,-16.8375,122.3581,104.6128,2.2579,,0.0016890000000002736,0.36307510242372715,0.356913789069535,non_fall
3.256294,0.0225,-0.2708,0.2408,-0.0886,-0.2688,-0.004,-39.3188,12.45,-16.8375,122.3581,104.6128,2.2579,,0.0027409999999998824,0.36307510242372715,0.346749153810251,non_fall
3.271292,0.0225,-0.2708,0.2408,-0.0678,-0.3018,0.0338,-39.3188,12.45,-16.8375,122.3581,104.6128,2.2579,,0.014997999999999845,0.36307510242372715,0.3371395317416886,non_fall
3.272876,0.0225,-0.2708,0.2408,-0.0678,-0.3018,0.0338,-39.3188,12.45,-16.8375,121.7532,104.686,2.1421,,0.0015840000000002519,0.36307510242372715,0.3283777229949323,non_fall
3.274015,-0.006,-0.2894,0.149,-0.0678,-0.3018,0.0338,-39.3188,12.45,-16.8375,121.7532,104.686,2.1421,,0.001138999999999779,0.32556007126181796,0.32075948944399874,non_fall
3.275004,-0.006,-0.2894,0.149,-0.0678,-0.3018,0.0338,-39.6,12.2438,-16.5188,121.7532,104.686,2.1421,,0.0009890000000001287,0.32556007126181796,0.3145743330701924,non_fall
3.290701,-0.006,-0.2894,0.149,-0.0678,-0.3018,0.0338,-39.6,12.2438,-16.5188,121.7532,104.754,2.014,,0.01569699999999985,0.32556007126181796,0.31009577843596914,non_fall
3.292037,-0.0842,-0.234,0.056,-0.0678,-0.3018,0.0338,-39.6,12.2438,-16.5188,121.7532,104.754,2.014,,0.001336000000000226,0.25491496621422605,0.30757155801925096,non_fall
3.309803,-0.0842,-0.234,0.056,-0.0678,-0.3018,0.0338,-39.6,12.2438,-16.5188,121.1793,104.8137,1.8769,,0.01776599999999995,0.25491496621422605,0.30721414502484573,non_fall
3.313788,-0.1194,-0.2432,-0.0037,-0.0678,-0.3018,0.0338,-39.6,12.2438,-16.5188,121.1793,104.8137,1.8769,,0.003985000000000127,0.2709544057586073,0.30919209270515297,non_fall
3.32063,-0.1194,-0.2432,-0.0037,-0.0678,-0.3018,0.0338,-39.6,12.2438,-16.5188,121.1793,104.8137,1.8769,,0.006841999999999793,0.2709544057586073,0.3136226068153901,non_fall
3.328279,-0.1194,-0.2432,-0.0037,-0.0678,-0.3018,0.0338,-39.6,12.2438,-16.5188,120.6682,104.8685,1.7342,,0.007649000000000239,0.2709544057586073,0.32056569354820047,non_fall
3.32954,-0.1698,-0.3171,-0.0874,-0.0678,-0.3018,0.0338,-39.6,12.2438,-16.5188,120.6682,104.8685,1.7342,,0.0012609999999999566,0.3701664625543486,0.33002010464290477,non_fall
3.332874,-0.1698,-0.3171,-0.0874,-0.0568,-0.3774,0.0315,-39.6,12.2438,-16.5188,120.6682,104.8685,1.7342,,0.003333999999999726,0.3701664625543486,0.3419211733428152,non_fall
3.333899,-0.1698,-0.3171,-0.0874,-0.0568,-0.3774,0.0315,-39.9188,12.1688,-15.2625,120.6682,104.8685,1.7342,,0.0010250000000002757,0.3701664625543486,0.3561405310616068,non_fall
3.347973,-0.1698,-0.3171,-0.0874,-0.0568,-0.3774,0.0315,-39.9188,12.1688,-15.2625,120.11,104.9314,1.5954,,0.01407399999999992,0.3701664625543486,0.3724876421117318,non_fall
3.349833,-0.1607,-0.3461,-0.1566,-0.0568,-0.3774,0.0315,-39.9188,12.1688,-15.2625,120.11,104.9314,1.5954,,0.0018599999999997507,0.41247213239199565,0.39071309948440025,non_fall
3.367473,-0.1607,-0.3461,-0.1566,-0.0568,-0.3774,0.0315,-39.9188,12.1688,-15.2625,119.511,104.9964,1.4597,,0.0176400000000001,0.41247213239199565,0.4105136660499865,non_fall
3.36958,-0.2425,-0.2601,0.0005,-0.0568,-0.3774,0.0315,-39.9188,12.1688,-15.2625,119.511,104.9964,1.4597,,0.002107000000000081,0.35561005328871115,0.4315390908011969,non_fall
3.380879,-0.2425,-0.2601,0.0005,-0.0568,-0.3774,0.0315,-39.9188,12.1688,-15.2625,119.511,104.9964,1.4597,,0.01129900000000017,0.35561005328871115,0.4534007575706656,non_fall
3.389101,-0.2425,-0.2601,0.0005,-0.0568,-0.3774,0.0315,-39.9188,12.1688,-15.2625,118.3688,105.0382,1.3123,,0.008221999999999952,0.35561005328871115,0.4756822129585219,non_fall
3.391124,-0.4508,-0.175,0.0563,-0.0568,-0.3774,0.0315,-39.9188,12.1688,-15.2625,118.3688,105.0382,1.3123,,0.002022999999999886,0.48684220236129894,0.497951539612785,non_fall
3.39259,-0.4508,-0.175,0.0563,-0.0568,-0.3774,0.0315,-40.5188,12.6375,-14.2125,118.3688,105.0382,1.3123,,0.0014660000000001894,0.48684220236129894,0.5197753736601257,non_fall
3.394305,-0.4508,-0.175,0.0563,-0.0177,-0.4947,0.0217,-40.5188,12.6375,-14.2125,118.3688,105.0382,1.3123,,0.001714999999999911,0.48684220236129894,0.5407341402021701,non_fall
3.404626,-0.4508,-0.175,0.0563,-0.0177,-0.4947,0.0217,-40.5188,12.6375,-14.2125,117.8259,105.0594,1.1461,,0.010320999999999803,0.48684220236129894,0.560437858431887,non_fall
3.406313,-0.6754,-0.1971,-0.1409,-0.0177,-0.4947,0.0217,-40.5188,12.6375,-14.2125,117.8259,105.0594,1.1461,,0.001686999999999994,0.7175419012155317,0.5785416871584909,non_fall
3.424786,-0.6754,-0.1971,-0.1409,-0.0177,-0.4947,0.0217,-40.5188,12.6375,-14.2125,117.2436,105.0969,0.9806,,0.018473000000000184,0.7175419012155317,0.5947602458888784,non_fall
3.429227,-0.6901,-0.2422,-0.2421,-0.0177,-0.4947,0.0217,-40.5188,12.6375,-14.2125,117.2436,105.0969,0.9806,,0.004440999999999917,0.7703968198272888,0.6088796716863013,non_fall
3.442488,-0.6901,-0.2422,-0.2421,-0.0177,-0.4947,0.0217,-40.5188,12.6375,-14.2125,117.2436,105.0969,0.9806,,0.013260999999999967,0.7703968198272888,0.6207664135271159,non_fall
3.444086,-0.6901,-0.2422,-0.2421,-0.0177,-0.4947,0.0217,-40.5188,12.6375,-14.2125,116.0012,105.1557,0.8402,,0.0015979999999999883,0.7703968198272888,0.630371970238971,non_fall
3.445645,-0.5552,-0.3192,-0.1022,-0.0177,-0.4947,0.0217,-40.5188,12.6375,-14.2125,116.0012,105.1557,0.8402,,0.001558999999999866,0.6485217960870706,0.6377331263450144,non_fall
3.453498,-0.5552,-0.3192,-0.1022,-0.0177,-0.4947,0.0217,-41.4188,12.5438,-12.3,116.0012,105.1557,0.8402,,0.007853000000000332,0.6485217960870706,0.642967657530707,non_fall
3.457008,-0.5552,-0.3192,-0.1022,-0.0446,-0.4764,-0.0247,-41.4188,12.5438,-12.3,116.0012,105.1557,0.8402,,0.003509999999999902,0.6485217960870706,0.6462658746326855,non_fall
3.462552,-0.5552,-0.3192,-0.1022,-0.0446,-0.4764,-0.0247,-41.4188,12.5438,-12.3,115.3684,105.2101,0.7247,,0.005543999999999993,0.6485217960870706,0.6478786786620842,non_fall
3.463962,-0.4463,-0.3572,-0.0448,-0.0446,-0.4764,-0.0247,-41.4188,12.5438,-12.3,115.3684,105.2101,0.7247,,0.0014099999999999113,0.573395648745262,0.6481029783823035,non_fall
3.481956,-0.4463,-0.3572,-0.0448,-0.0446,-0.4764,-0.0247,-41.4188,12.5438,-12.3,114.7376,105.2495,0.6142,,0.017993999999999843,0.573395648745262,0.6472653928571542,non_fall
3.483793,-0.4323,-0.4567,-0.06,-0.0446,-0.4764,-0.0247,-41.4188,12.5438,-12.3,114.7376,105.2495,0.6142,,0.0018370000000000886,0.6317105191462304,0.6457051537356658,non_fall
3.5018,-0.4323,-0.4567,-0.06,-0.0446,-0.4764,-0.0247,-41.4188,12.5438,-12.3,113.4936,105.2827,0.4981,,0.018006999999999884,0.6317105191462304,0.6437570501845085,non_fall
3.50631,-0.3135,-0.5225,-0.0738,-0.0446,-0.4764,-0.0247,-41.4188,12.5438,-12.3,113.4936,105.2827,0.4981,,0.004510000000000236,0.6137873736075058,0.6417351393316255,non_fall
3.509092,-0.3135,-0.5225,-0.0738,-0.0446,-0.4764,-0.0247,-41.4188,12.5438,-12.3,113.4936,105.2827,0.4981,,0.00278199999999984,0.6137873736075058,0.6399178132446713,non_fall
3.51371,-0.3135,-0.5225,-0.0738,-0.0446,-0.4764,-0.0247,-41.2125,12.1313,-11.9062,113.4936,105.2827,0.4981,,0.004618000000000233,0.6137873736075058,0.6385347037410002,non_fall
3.518964,-0.3135,-0.5225,-0.0738,-0.0312,-0.3591,0.0168,-41.2125,12.1313,-11.9062,113.4936,105.2827,0.4981,,0.00525399999999987,0.6137873736075058,0.6377558222754214,non_fall
3.520483,-0.3135,-0.5225,-0.0738,-0.0312,-0.3591,0.0168,-41.2125,12.1313,-11.9062,112.8934,105.318,0.3773,,0.001519000000000048,0.6137873736075058,0.6376832573648742,non_fall
3.521711,-0.3029,-0.5236,-0.0307,-0.0312,-0.3591,0.0168,-41.2125,12.1313,-11.9062,112.8934,105.318,0.3773,,0.0012279999999997848,0.6056796678112945,0.6383456755216342,non_fall
3.539405,-0.3029,-0.5236,-0.0307,-0.0312,-0.3591,0.0168,-41.2125,12.1313,-11.9062,112.3149,105.3534,0.2454,,0.0176940000000001,0.6056796678112945,0.6396957927474619,non_fall
3.541631,-0.4157,-0.4004,-0.1329,-0.0312,-0.3591,0.0168,-41.2125,12.1313,-11.9062,112.3149,105.3534,0.2454,,0.0022260000000002833,0.592274480287645,0.6416109021301448,non_fall
3.558487,-0.4157,-0.4004,-0.1329,-0.0312,-0.3591,0.0168,-41.2125,12.1313,-11.9062,111.2169,105.3926,0.1008,,0.01685599999999976,0.592274480287645,0.6438964545670675,non_fall
3.560371,-0.5408,-0.2734,-0.213,-0.0312,-0.3591,0.0168,-41.2125,12.1313,-11.9062,111.2169,105.3926,0.1008,,0.0018839999999999968,0.6423248399369278,0.6462925881617578,non_fall
3.566897,-0.5408,-0.2734,-0.213,-0.0312,-0.3591,0.0168,-41.2125,12.1313,-11.9062,111.2169,105.3926,0.1008,,0.006526000000000032,0.6423248399369278,0.6484833865532628,non_fall
3.572504,-0.5408,-0.2734,-0.213,-0.0312,-0.3591,0.0168,-41.4375,12.3188,-10.125,111.2169,105.3926,0.1008,,0.005606999999999918,0.6423248399369278,0.6501085286216319,non_fall
3.577027,-0.5408,-0.2734,-0.213,-0.0312,-0.3591,0.0168,-41.4375,12.3188,-10.125,110.6922,105.4467,-0.0546,,0.004523000000000277,0.6423248399369278,0.6507768923095716,non_fall
3.578572,-0.5833,-0.2502,-0.2493,-0.0312,-0.3591,0.0168,-41.4375,12.3188,-10.125,110.6922,105.4467,-0.0546,,0.0015449999999996855,0.681901327172781,0.6500816080030523,non_fall
3.581491,-0.5833,-0.2502,-0.2493,-0.0556,-0.2919,0.0693,-41.4375,12.3188,-10.125,110.6922,105.4467,-0.0546,,0.002919000000000338,0.681901327172781,0.6476160209892879,non_fall
3.596965,-0.5833,-0.2502,-0.2493,-0.0556,-0.2919,0.0693,-41.4375,12.3188,-10.125,110.1813,105.5184,-0.2165,,0.015473999999999766,0.681901327172781,0.6429900134734334,non_fall
3.601235,-0.5147,-0.259,-0.2181,-0.0556,-0.2919,0.0693,-41.4375,12.3188,-10.125,110.1813,105.5184,-0.2165,,0.004269999999999996,0.6160882242016966,0.6358461582322031,non_fall
3.615548,-0.5147,-0.259,-0.2181,-0.0556,-0.2919,0.0693,-41.4375,12.3188,-10.125,109.5235,105.6064,-0.3742,,0.01431300000000002,0.6160882242016966,0.6258752293490839,non_fall
3.617559,-0.479,-0.1418,-0.2852,-0.0556,-0.2919,0.0693,-41.4375,12.3188,-10.125,109.5235,105.6064,-0.3742,,0.002010999999999985,0.5752280243520825,0.6128306619499475,non_fall
3.62915,-0.479,-0.1418,-0.2852,-0.0556,-0.2919,0.0693,-41.4375,12.3188,-10.125,109.5235,105.6064,-0.3742,,0.011591000000000129,0.5752280243520825,0.5965415992171628,non_fall
3.632474,-0.479,-0.1418,-0.2852,-0.0556,-0.2919,0.0693,-41.1375,12.3188,-10.2375,109.5235,105.6064,-0.3742,,0.0033240000000001046,0.5752280243520825,0.5769241677852968,non_fall
3.634158,-0.479,-0.1418,-0.2852,-0.0556,-0.2919,0.0693,-41.1375,12.3188,-10.2375,108.893,105.7165,-0.5284,,0.0016840000000000188,0.5752280243520825,0.5539905844800546,non_fall
