time,ax,ay,az,wx,wy,wz,Unnamed: 7,time_diff,acc_mag,acc_mag_filtered,label
7.756707,0.3201,0.2069,0.9236,0.1245,0.1829,0.1727,,0.0015219999999995792,0.9991539320845412,0.8060525769025403,non_fall
7.775226,0.3201,0.2069,0.9236,0.1245,0.1829,0.1727,,0.018519000000000396,0.9991539320845412,0.801939164650558,non_fall
7.776556,0.2582,-0.031,-1.1118,0.1245,0.1829,0.1727,,0.0013300000000002754,1.1418088631640584,0.7957756604540782,non_fall
7.794341,0.2582,-0.031,-1.1118,0.1245,0.1829,0.1727,,0.01778499999999994,1.1418088631640584,0.7864639710389036,non_fall
7.796214,-0.0334,-0.1396,0.1039,0.1245,0.1829,0.1727,,0.0018729999999997915,0.17719743226130566,0.7737968024015143,non_fall
7.819255,-0.0334,-0.1396,0.1039,0.2888,0.0884,0.1368,,0.02304100000000009,0.17719743226130566,0.7582477745182015,non_fall
7.822888,-0.0334,-0.1396,0.1039,0.2888,0.0884,0.1368,,0.0036329999999997753,0.17719743226130566,0.7407269276763228,non_fall
7.825436,-0.1621,-0.4832,0.5633,0.2888,0.0884,0.1368,,0.0025479999999999947,0.7596483002021396,0.7223386068978495,non_fall
7.834217,-0.1621,-0.4832,0.5633,0.2888,0.0884,0.1368,,0.008780999999999928,0.7596483002021396,0.7041713455375337,non_fall
7.835795,-0.1938,-0.35,-0.1174,0.2888,0.0884,0.1368,,0.0015780000000003014,0.4169426819120345,0.6871378216600192,non_fall
7.85342,-0.1938,-0.35,-0.1174,0.2888,0.0884,0.1368,,0.01762499999999978,0.4169426819120345,0.6718723258968455,non_fall
7.855472,-0.2173,-0.2207,-0.4576,0.2888,0.0884,0.1368,,0.0020519999999999428,0.5525627023243607,0.6586860828138795,non_fall
7.872767,-0.2173,-0.2207,-0.4576,0.2888,0.0884,0.1368,,0.01729499999999984,0.5525627023243607,0.6475759392071665,non_fall
7.875152,-0.2695,0.0021,-0.7742,0.2888,0.0884,0.1368,,0.0023850000000003035,0.8197684429154369,0.6382771781267474,non_fall
7.88083,-0.2695,0.0021,-0.7742,0.3263,0.1533,-0.1032,,0.005677999999999628,0.8197684429154369,0.6303463401594791,non_fall
7.892393,-0.2695,0.0021,-0.7742,0.3263,0.1533,-0.1032,,0.011563000000000656,0.8197684429154369,0.6232564864282788,non_fall
7.894475,-0.3333,0.3402,-0.8671,0.3263,0.1533,-0.1032,,0.002081999999999695,0.9892862780813246,0.6164867792747101,non_fall
7.912276,-0.3333,0.3402,-0.8671,0.3263,0.1533,-0.1032,,0.0178010000000004,0.9892862780813246,0.609590979133823,non_fall
7.915147,-0.3981,0.2755,-0.1189,0.3263,0.1533,-0.1032,,0.002870999999999846,0.49851887627250385,0.6022350130536785,non_fall
7.933777,-0.3981,0.2755,-0.1189,0.3263,0.1533,-0.1032,,0.018629999999999924,0.49851887627250385,0.5942012360534555,non_fall
7.936043,-0.4494,0.0848,0.1325,0.3263,0.1533,-0.1032,,0.002265999999999657,0.476138267733229,0.5853647352065446,non_fall
7.946535,-0.4494,0.0848,0.1325,0.1025,0.0452,-0.0498,,0.010492000000000168,0.476138267733229,0.5756527294639125,non_fall
7.951308,-0.4494,0.0848,0.1325,0.1025,0.0452,-0.0498,,0.004773000000000138,0.476138267733229,0.5650002510243964,non_fall
7.952636,-0.2176,-0.0337,-0.3,0.1025,0.0452,-0.0498,,0.0013279999999999959,0.3721363325449425,0.5533142226072238,non_fall
7.97059,-0.2176,-0.0337,-0.3,0.1025,0.0452,-0.0498,,0.01795399999999958,0.3721363325449425,0.5404552464955099,non_fall
7.972598,-0.0684,-0.1968,0.0702,0.1025,0.0452,-0.0498,,0.0020080000000000098,0.2198564076846522,0.5262428986967924,non_fall
7.985295,-0.0684,-0.1968,0.0702,0.1025,0.0452,-0.0498,,0.01269700000000018,0.2198564076846522,0.5104861166925578,non_fall
7.987427,-0.1406,-0.4523,0.6612,0.1025,0.0452,-0.0498,,0.002132000000000467,0.8133443858538645,0.4930350418730149,non_fall
8.010315,-0.1406,-0.4523,0.6612,0.1025,0.0452,-0.0498,,0.02288800000000002,0.8133443858538645,0.47384465650053864,non_fall
8.016973,-0.1184,-0.5136,0.5537,0.1025,0.0452,-0.0498,,0.006657999999999831,0.7644522287232866,0.45303537670002936,non_fall
8.020015,-0.1184,-0.5136,0.5537,0.2052,-0.0134,-0.0919,,0.0030420000000006553,0.7644522287232866,0.4309340613063015,non_fall
8.035206,-0.1184,-0.5136,0.5537,0.2052,-0.0134,-0.0919,,0.015190999999999732,0.7644522287232866,0.40808227783719675,non_fall
8.03659,-0.0725,-0.1087,0.0558,0.2052,-0.0134,-0.0919,,0.0013839999999998298,0.1420759655958741,0.3852062801352064,non_fall
8.053621,-0.0725,-0.1087,0.0558,0.2052,-0.0134,-0.0919,,0.017030999999999352,0.1420759655958741,0.3631524446937062,non_fall
8.05458,-0.1221,0.0764,-0.0933,0.2052,-0.0134,-0.0919,,0.0009589999999999321,0.17161078054714396,0.3427999602822441,non_fall
8.074068,-0.1221,0.0764,-0.0933,0.2052,-0.0134,-0.0919,,0.019488000000000838,0.17161078054714396,0.3249668623919842,non_fall
8.075344,-0.1472,0.127,-0.1241,0.2052,-0.0134,-0.0919,,0.0012759999999989446,0.2306461575660865,0.3103250783559345,non_fall
8.088898,-0.1472,0.127,-0.1241,0.259,0.0513,-0.0086,,0.013554000000000954,0.2306461575660865,0.29933627245825073,non_fall
8.093507,-0.1472,0.127,-0.1241,0.259,0.0513,-0.0086,,0.004609000000000307,0.2306461575660865,0.2922153062754792,non_fall
8.094538,-0.1533,0.1647,0.0746,0.259,0.0513,-0.0086,,0.001030999999999338,0.23704881353847776,0.2889237089784598,non_fall
8.113109,-0.1533,0.1647,0.0746,0.259,0.0513,-0.0086,,0.01857099999999967,0.23704881353847776,0.2891921441048578,non_fall
8.114527,-0.0751,0.2203,0.0376,0.259,0.0513,-0.0086,,0.0014180000000010295,0.2357665370658016,0.2925682686936082,non_fall
8.133568,-0.0751,0.2203,0.0376,0.259,0.0513,-0.0086,,0.01904099999999964,0.2357665370658016,0.29848427734780486,non_fall
8.135093,0.0534,0.3102,-0.1977,0.259,0.0513,-0.0086,,0.0015249999999991104,0.3717,0.30633656371452506,non_fall
8.151812,0.0534,0.3102,-0.1977,0.259,0.0513,-0.0086,,0.01671900000000015,0.3717,0.3155682577939784,non_fall
8.152984,0.3049,0.187,0.3906,0.259,0.0513,-0.0086,,0.001172000000000395,0.5296238004470721,0.3257441432730135,non_fall
8.156357,0.3049,0.187,0.3906,0.2698,-0.0052,-0.0736,,0.0033729999999998483,0.5296238004470721,0.33660714970286193,non_fall
8.17119,0.3049,0.187,0.3906,0.2698,-0.0052,-0.0736,,0.01483299999999943,0.5296238004470721,0.3481068234401512,non_fall
8.173007,0.2708,-0.0492,0.5174,0.2698,-0.0052,-0.0736,,0.0018170000000008457,0.5860512264299086,0.3603931879732232,non_fall
8.185609,0.2708,-0.0492,0.5174,0.2698,-0.0052,-0.0736,,0.012601999999999336,0.5860512264299086,0.373774022314564,non_fall
8.187271,0.017,-0.0208,-0.2107,0.2698,-0.0052,-0.0736,,0.0016620000000013846,0.21240557902277427,0.3886392604411059,non_fall
8.211258,0.017,-0.0208,-0.2107,0.2698,-0.0052,-0.0736,,0.02398699999999998,0.21240557902277427,0.4053621099374581,non_fall
8.2137,-0.0491,0.1251,-0.2836,0.2698,-0.0052,-0.0736,,0.002441999999998501,0.3138308142933068,0.42419132765899664,non_fall
8.225226,-0.0491,0.1251,-0.2836,0.2391,-0.0394,-0.1492,,0.011525999999999925,0.3138308142933068,0.4451513668173559,non_fall
8.232063,-0.0491,0.1251,-0.2836,0.2391,-0.0394,-0.1492,,0.00683700000000087,0.3138308142933068,0.46796615264777985,non_fall
8.233568,-0.056,0.1902,-0.0793,0.2391,-0.0394,-0.1492,,0.0015049999999998676,0.21354280601322068,0.4920188600810199,non_fall
8.249483,-0.056,0.1902,-0.0793,0.2391,-0.0394,-0.1492,,0.01591499999999968,0.21354280601322068,0.5163555565142904,non_fall
8.252071,-0.3912,0.1468,-0.3863,0.2391,-0.0394,-0.1492,,0.002588000000001145,0.5690477747957546,0.5397354247660704,non_fall
8.27423,-0.3912,0.1468,-0.3863,0.2391,-0.0394,-0.1492,,0.022158999999998485,0.5690477747957546,0.5607243775396101,non_fall
8.277253,-0.63,-0.024,-0.2664,0.2391,-0.0394,-0.1492,,0.003023000000000664,0.6844303909091122,0.5778227113463837,non_fall
8.302694,-0.63,-0.024,-0.2664,0.2391,-0.0394,-0.1492,,0.025441000000000713,0.6844303909091122,0.5896124700714928,non_fall
8.306537,-0.5335,-0.4355,0.1459,0.2391,-0.0394,-0.1492,,0.003842999999999819,0.7039668387076198,0.5949076962435368,non_fall
8.310448,-0.5335,-0.4355,0.1459,0.053,0.0157,-0.0536,,0.0039109999999986655,0.7039668387076198,0.5928908707185463,non_fall
8.319505,-0.5335,-0.4355,0.1459,0.053,0.0157,-0.0536,,0.009057000000000315,0.7039668387076198,0.5832207875211669,non_fall
8.321469,-0.37,-0.5545,0.5617,0.053,0.0157,-0.0536,,0.001964000000000965,0.8717093208174386,0.5661000459405505,non_fall
8.332346,-0.37,-0.5545,0.5617,0.053,0.0157,-0.0536,,0.010876999999998915,0.8717093208174386,0.5422939258640583,non_fall
8.334763,-0.1691,-0.3138,0.4193,0.053,0.0157,-0.0536,,0.0024170000000012237,0.5503432928636453,0.5130968782775998,non_fall
8.351947,-0.1691,-0.3138,0.4193,0.053,0.0157,-0.0536,,0.017183999999998534,0.5503432928636453,0.48024857898699796,non_fall
8.35343,-0.1247,0.0737,0.0951,0.053,0.0157,-0.0536,,0.0014830000000003452,0.17327951408057446,0.4458080568834602,non_fall
8.366429,-0.1247,0.0737,0.0951,0.1776,-0.0154,0.0318,,0.012999000000000649,0.17327951408057446,0.41200023577486083,non_fall
8.371562,-0.1247,0.0737,0.0951,0.1776,-0.0154,0.0318,,0.00513300000000072,0.17327951408057446,0.3810523666385693,non_fall
8.372577,-0.1939,0.2267,0.2062,0.1776,-0.0154,0.0318,,0.001014999999998878,0.362641062208901,0.3550372190737155,non_fall
8.391409,-0.1939,0.2267,0.2062,0.1776,-0.0154,0.0318,,0.018831999999999738,0.362641062208901,0.3357360813919167,non_fall
8.393469,-0.1284,0.0166,0.2981,0.1776,-0.0154,0.0318,,0.002060000000000173,0.3250011230749826,0.32452949682552235,non_fall
8.410937,-0.1284,0.0166,0.2981,0.1776,-0.0154,0.0318,,0.017468000000000927,0.3250011230749826,0.32231940313986823,non_fall
8.413177,0.0382,-0.1678,0.2635,0.1776,-0.0154,0.0318,,0.0022399999999986875,0.31471944649163325,0.32948402469675964,non_fall
8.434602,0.0382,-0.1678,0.2635,0.1776,-0.0154,0.0318,,0.021425000000000693,0.31471944649163325,0.3458661418600599,non_fall
8.436879,-0.029,-0.0181,-0.1443,0.1776,-0.0154,0.0318,,0.0022769999999994184,0.1482939648131373,0.3707952511803604,non_fall
8.43909,-0.029,-0.0181,-0.1443,0.3668,-0.0412,-0.0145,,0.002211000000000851,0.1482939648131373,0.4031437621666186,non_fall
8.450107,-0.029,-0.0181,-0.1443,0.3668,-0.0412,-0.0145,,0.011016999999998944,0.1482939648131373,0.4414159942143406,non_fall
8.451882,-0.1376,0.3007,-0.6014,0.3668,-0.0412,-0.0145,,0.0017750000000003041,0.6863207777708613,0.4838656279294527,non_fall
8.46992,-0.1376,0.3007,-0.6014,0.3668,-0.0412,-0.0145,,0.018038000000000665,0.6863207777708613,0.5286324177466798,non_fall
8.472072,-0.1712,0.6898,-0.6742,0.3668,-0.0412,-0.0145,,0.002152000000000598,0.979632135038454,0.5738838788887923,non_fall
8.485248,-0.1712,0.6898,-0.6742,0.3668,-0.0412,-0.0145,,0.013175999999999632,0.979632135038454,0.6179448951244556,non_fall
8.486981,-0.17,0.6199,-0.0029,0.3668,-0.0412,-0.0145,,0.0017329999999997625,0.642794228349944,0.6593996927483217,non_fall
8.503471,-0.17,0.6199,-0.0029,0.175,-0.0257,-0.0231,,0.016489999999999227,0.642794228349944,0.697156250439049,non_fall
8.508438,-0.17,0.6199,-0.0029,0.175,-0.0257,-0.0231,,0.00496700000000061,0.642794228349944,0.7304707317492439,non_fall
8.509973,-0.1734,0.0356,0.7994,0.175,-0.0257,-0.0231,,0.0015350000000005082,0.8187644838413547,0.7589359234166762,non_fall
8.528384,-0.1734,0.0356,0.7994,0.175,-0.0257,-0.0231,,0.0184110000000004,0.8187644838413547,0.7824410613803486,non_fall
8.53059,-0.2309,-0.4312,0.8197,0.175,-0.0257,-0.0231,,0.002205999999999264,0.9545450958440884,0.8011111841679291,non_fall
8.548431,-0.2309,-0.4312,0.8197,0.175,-0.0257,-0.0231,,0.017841000000000662,0.9545450958440884,0.815234075953108,non_fall
8.550769,-0.2997,-0.3179,0.076,0.175,-0.0257,-0.0231,,0.0023379999999999512,0.4434596937715986,0.8251834985787163,non_fall
8.567039,-0.2997,-0.3179,0.076,0.175,-0.0257,-0.0231,,0.016269999999998674,0.4434596937715986,0.831348930929382,non_fall
8.569017,-0.2244,0.0837,-0.597,0.175,-0.0257,-0.0231,,0.0019780000000011455,0.6432496016322125,0.8340829821314018,non_fall
8.571507,-0.2244,0.0837,-0.597,0.1996,0.0131,-0.0041,,0.002489999999999881,0.6432496016322125,0.8336758528242998,non_fall
8.585201,-0.2244,0.0837,-0.597,0.1996,0.0131,-0.0041,,0.013693999999999207,0.6432496016322125,0.8303607863987488,non_fall
8.587155,-0.0299,0.6466,-0.8795,0.1996,0.0131,-0.0041,,0.001953999999999567,1.0920191481837669,0.8243468033420183,non_fall
8.60669,-0.0299,0.6466,-0.8795,0.1996,0.0131,-0.0041,,0.01953500000000119,1.0920191481837669,0.8158676944794498,non_fall
8.610166,-0.0891,0.8949,-0.7428,0.1996,0.0131,-0.0041,,0.0034759999999991464,1.16642044735164,0.8052314277548701,non_fall
8.626132,-0.0891,0.8949,-0.7428,0.1996,0.0131,-0.0041,,0.01596600000000059,1.16642044735164,0.7928532897140252,non_fall
8.629292,-0.1458,0.75,-0.3114,0.1996,0.0131,-0.0041,,0.0031599999999993855,0.8250621794749775,0.7792598212209014,non_fall
8.641519,-0.1458,0.75,-0.3114,0.0623,0.0119,-0.0264,,0.012227000000001098,0.8250621794749775,0.7650579866097806,non_fall
8.651666,-0.1458,0.75,-0.3114,0.0623,0.0119,-0.0264,,0.010146999999999906,0.8250621794749775,0.7508727620449152,non_fall
8.654457,-0.1898,0.3127,0.3351,0.0623,0.0119,-0.0264,,0.00279100000000021,0.4960819891913029,0.7372639836804308,non_fall
8.670459,-0.1898,0.3127,0.3351,0.0623,0.0119,-0.0264,,0.016001999999998517,0.4960819891913029,0.724638343335928,non_fall
8.675293,-0.1765,-0.0532,0.211,0.0623,0.0119,-0.0264,,0.004834000000000671,0.28018474262529,0.7131743792689519,non_fall
8.685509,-0.1765,-0.0532,0.211,0.0623,0.0119,-0.0264,,0.01021599999999978,0.28018474262529,0.7027769711598288,non_fall
8.687677,-0.1693,0.0389,-0.572,0.0623,0.0119,-0.0264,,0.002168000000001058,0.5977957008878535,0.6930729639273713,non_fall
8.708979,-0.1693,0.0389,-0.572,0.0623,0.0119,-0.0264,,0.0213019999999986,0.5977957008878535,0.6834514901834265,non_fall
8.711639,-0.2267,0.1682,-0.9875,0.0623,0.0119,-0.0264,,0.002660000000000551,1.0270542244691856,0.6731429866712074,non_fall
8.715933,-0.2267,0.1682,-0.9875,-0.0006,0.1035,-0.0066,,0.004293999999999798,1.0270542244691856,0.6613224930563651,non_fall
8.728689,-0.2267,0.1682,-0.9875,-0.0006,0.1035,-0.0066,,0.012755999999999545,1.0270542244691856,0.647218264722842,non_fall
8.730879,-0.3094,0.0249,-0.5051,-0.0006,0.1035,-0.0066,,0.0021900000000005804,0.5928527473158913,0.6302075141656467,non_fall
8.749516,-0.3094,0.0249,-0.5051,-0.0006,0.1035,-0.0066,,0.018637000000000015,0.5928527473158913,0.6098866853779471,non_fall
8.752571,-0.381,-0.2555,0.1517,-0.0006,0.1035,-0.0066,,0.003054999999999808,0.48317092213832574,0.5861114671573665,non_fall
8.767642,-0.381,-0.2555,0.1517,-0.0006,0.1035,-0.0066,,0.015071000000000723,0.48317092213832574,0.5590084053918944,non_fall
8.769831,-0.2955,-0.2599,0.4043,-0.0006,0.1035,-0.0066,,0.0021889999999995524,0.5642045285178062,0.5289634111465104,non_fall
8.782326,-0.2955,-0.2599,0.4043,-0.0559,0.1144,-0.0032,,0.012494999999999479,0.5642045285178062,0.49659285160100874,non_fall
8.786209,-0.2955,-0.2599,0.4043,-0.0559,0.1144,-0.0032,,0.003883000000000081,0.5642045285178062,0.4627018484796686,non_fall
8.787602,-0.2094,0.0086,0.0951,-0.0559,0.1144,-0.0032,,0.0013930000000001996,0.23014415047965048,0.42823352669820924,non_fall
8.806935,-0.2094,0.0086,0.0951,-0.0559,0.1144,-0.0032,,0.0193329999999996,0.23014415047965048,0.3942129614507387,non_fall
8.808958,-0.2366,0.1093,-0.2888,-0.0559,0.1144,-0.0032,,0.0020230000000012183,0.3890134830568216,0.361689899393563,non_fall
8.827748,-0.2366,0.1093,-0.2888,-0.0559,0.1144,-0.0032,,0.018789999999999196,0.3890134830568216,0.3316837942186658,non_fall
8.831062,-0.1165,0.0877,-0.4257,-0.0559,0.1144,-0.0032,,0.003313999999999595,0.4499822552056914,0.3051329425659052,non_fall
8.84965,-0.1165,0.0877,-0.4257,-0.0559,0.1144,-0.0032,,0.01858800000000116,0.4499822552056914,0.28284765141318996,non_fall
8.851351,-0.0079,-0.0314,-0.1506,-0.0559,0.1144,-0.0032,,0.0017009999999988423,0.1540413256240026,0.2654669326995841,non_fall
8.853226,-0.0079,-0.0314,-0.1506,0.0475,0.079,0.0017,,0.001875000000000071,0.1540413256240026,0.2534196426904203,non_fall
8.865435,-0.0079,-0.0314,-0.1506,0.0475,0.079,0.0017,,0.012209000000000358,0.1540413256240026,0.24689324950433594,non_fall
8.867516,-0.1039,-0.1144,0.012,0.0475,0.079,0.0017,,0.0020810000000004436,0.155005064433392,0.24581487790060286,non_fall
8.885824,-0.1039,-0.1144,0.012,0.0475,0.079,0.0017,,0.018307999999999325,0.155005064433392,0.24984891637739434,non_fall
8.887749,-0.2569,-0.0059,-0.0397,0.0475,0.079,0.0017,,0.0019249999999999545,0.26001636486959817,0.258413477806075,non_fall
8.904447,-0.2569,-0.0059,-0.0397,0.0475,0.079,0.0017,,0.01669799999999988,0.26001636486959817,0.27071529906302005,non_fall
8.906422,-0.2969,0.1533,-0.0134,0.0475,0.079,0.0017,,0.001974999999999838,0.33441001779252966,0.28580009501949327,non_fall
8.92407,-0.2969,0.1533,-0.0134,0.0467,0.0823,0.0003,,0.01764800000000122,0.33441001779252966,0.30261348686628914,non_fall
8.932563,-0.2969,0.1533,-0.0134,0.0467,0.0823,0.0003,,0.00849299999999964,0.33441001779252966,0.3200666715887661,non_fall
8.934382,-0.2672,0.3227,-0.0578,0.0467,0.0823,0.0003,,0.001818999999999349,0.4229325832801251,0.3371009588895748,non_fall
8.948741,-0.2672,0.3227,-0.0578,0.0467,0.0823,0.0003,,0.014359000000000677,0.4229325832801251,0.35274592498341745,non_fall
8.950902,-0.2362,0.3497,-0.0503,0.0467,0.0823,0.0003,,0.0021609999999991913,0.42498308201621393,0.36616699183466644,non_fall
8.968352,-0.2362,0.3497,-0.0503,0.0467,0.0823,0.0003,,0.017450000000000188,0.42498308201621393,0.37669967298143703,non_fall
8.971358,-0.2238,0.2735,-0.0509,0.0467,0.0823,0.0003,,0.0030060000000009524,0.35704271453146896,0.3838694958791833,non_fall
8.98517,-0.2238,0.2735,-0.0509,0.0467,0.0823,0.0003,,0.013811999999999713,0.35704271453146896,0.38739848147854955,non_fall
8.987866,-0.1722,0.2072,-0.1821,0.0467,0.0823,0.0003,,0.0026960000000002537,0.3251847013621643,0.3872006070052492,non_fall
8.992204,-0.1722,0.2072,-0.1821,-0.036,0.1043,0.0293,,0.004337999999998843,0.3251847013621643,0.3833694897258683,non_fall
9.008003,-0.1722,0.2072,-0.1821,-0.036,0.1043,0.0293,,0.01579900000000123,0.3251847013621643,0.3761614244096201,non_fall
9.010157,-0.0743,0.2586,-0.3067,-0.036,0.1043,0.0293,,0.002153999999999101,0.4079942891757187,0.365975998310182,non_fall
9.026887,-0.0743,0.2586,-0.3067,-0.036,0.1043,0.0293,,0.0167300000000008,0.4079942891757187,0.35333516455873026,non_fall
9.029683,-0.1352,0.265,-0.2553,-0.036,0.1043,0.0293,,0.0027960000000000207,0.3920231243179413,0.3388604245054295,non_fall
9.046557,-0.1352,0.265,-0.2553,-0.036,0.1043,0.0293,,0.01687399999999961,0.3920231243179413,0.3232472073265892,non_fall
9.048859,-0.2366,0.0842,-0.0631,-0.036,0.1043,0.0293,,0.0023020000000002483,0.2589417115877625,0.3072359115575055,non_fall
9.06163,-0.2366,0.0842,-0.0631,-0.1442,0.1151,0.024,,0.012770999999998978,0.2589417115877625,0.2915801721106154,non_fall
9.068291,-0.2366,0.0842,-0.0631,-0.1442,0.1151,0.024,,0.006661000000001138,0.2589417115877625,0.27701414202085756,non_fall
9.072593,-0.1361,0.0571,0.1219,-0.1442,0.1151,0.024,,0.00430199999999914,0.19142421476918745,0.2642213064539902,non_fall
9.085823,-0.1361,0.0571,0.1219,-0.1442,0.1151,0.024,,0.013230000000000075,0.19142421476918745,0.253807278390526,non_fall
9.087845,-0.242,0.0677,0.1626,-0.1442,0.1151,0.024,,0.0020220000000001903,0.29930928819533814,0.24627825816540688,non_fall
9.105016,-0.242,0.0677,0.1626,-0.1442,0.1151,0.024,,0.017171000000001158,0.29930928819533814,0.24202568015772863,non_fall
9.107803,-0.1662,0.0555,0.1397,-0.1442,0.1151,0.024,,0.002786999999999651,0.2240954707262063,0.24131644595385435,non_fall
9.125243,-0.1662,0.0555,0.1397,-0.1442,0.1151,0.024,,0.01743999999999879,0.2240954707262063,0.24428753213953763,non_fall
9.128755,-0.0475,0.089,0.2698,-0.1442,0.1151,0.024,,0.0035120000000006257,0.28804390290370663,0.25094383715238705,non_fall
9.130649,-0.0475,0.089,0.2698,-0.1495,0.1182,0.0246,,0.0018940000000000623,0.28804390290370663,0.2611585640033434,non_fall
9.144977,-0.0475,0.089,0.2698,-0.1495,0.1182,0.0246,,0.014328000000000785,0.28804390290370663,0.2746758208030854,non_fall
9.147506,0.0734,0.0493,0.2542,-0.1495,0.1182,0.0246,,0.0025289999999991153,0.26913879319042805,0.29111543693148406,non_fall
9.169401,0.0734,0.0493,0.2542,-0.1495,0.1182,0.0246,,0.021895000000000664,0.26913879319042805,0.3099803912768688,non_fall
9.172507,0.1555,-0.0355,0.2522,-0.1495,0.1182,0.0246,,0.003105999999998943,0.298404658140586,0.33066763865061033,non_fall
9.184253,0.1555,-0.0355,0.2522,-0.1495,0.1182,0.0246,,0.011746000000000478,0.298404658140586,0.35248319808420053,non_fall
9.186909,0.1953,-0.2969,0.284,-0.1495,0.1182,0.0246,,0.0026559999999999917,0.454915047014275,0.37466194987618856,non_fall
9.198372,0.1953,-0.2969,0.284,-0.0764,0.1356,0.0241,,0.01146300000000089,0.454915047014275,0.3963918205690385,non_fall
9.203151,0.1953,-0.2969,0.284,-0.0764,0.1356,0.0241,,0.0047789999999992006,0.454915047014275,0.4168413659533197,non_fall
9.204248,0.1288,-0.2298,0.1621,-0.0764,0.1356,0.0241,,0.0010969999999996816,0.30931196226463664,0.4351896881600031,non_fall
9.222474,0.1288,-0.2298,0.1621,-0.0764,0.1356,0.0241,,0.018226000000000298,0.30931196226463664,0.4506581948336131,non_fall
9.224572,0.2735,-0.3019,-0.0502,-0.0764,0.1356,0.0241,,0.0020980000000001553,0.4104459769567732,0.4625442386796487,non_fall
9.242678,0.2735,-0.3019,-0.0502,-0.0764,0.1356,0.0241,,0.01810599999999951,0.4104459769567732,0.47025620135101115,non_fall
9.24486,-0.6781,0.1994,-0.3529,-0.0764,0.1356,0.0241,,0.002181999999999462,0.7900116328257453,0.4733478203810474,non_fall
9.262537,-0.6781,0.1994,-0.3529,-0.0764,0.1356,0.0241,,0.01767700000000083,0.7900116328257453,0.4715474038639176,non_fall
9.263268,-0.1489,0.2057,-0.2215,-0.0764,0.1356,0.0241,,0.0007310000000000372,0.336965799451517,0.4647767211675465,non_fall
9.267015,-0.1489,0.2057,-0.2215,0.0412,-0.0281,0.0121,,0.003747000000000611,0.336965799451517,0.45315605911063783,non_fall
9.282429,-0.1489,0.2057,-0.2215,0.0412,-0.0281,0.0121,,0.015413999999999817,0.336965799451517,0.43699563391880375,non_fall
9.283279,-0.3443,-0.0211,0.0633,0.0412,-0.0281,0.0121,,0.0008499999999997954,0.3507058454032382,0.4167768953533337,non_fall
9.30217,-0.3443,-0.0211,0.0633,0.0412,-0.0281,0.0121,,0.01889099999999999,0.3507058454032382,0.39312818625486107,non_fall
9.304627,-0.4139,-0.126,-0.0236,0.0412,-0.0281,0.0121,,0.0024569999999997094,0.4332968612856548,0.366797753792703,non_fall
9.32479,-0.4139,-0.126,-0.0236,0.0412,-0.0281,0.0121,,0.020163000000000153,0.4332968612856548,0.33862477615370196,non_fall
9.325435,-0.349,0.0757,-0.0322,0.0412,-0.0281,0.0121,,0.0006450000000004508,0.35856426202286246,0.3095073154433194,non_fall
9.339253,-0.349,0.0757,-0.0322,-0.0295,0.0281,-0.0406,,0.013817999999998776,0.35856426202286246,0.28036564289689836,non_fall
9.346748,-0.349,0.0757,-0.0322,-0.0295,0.0281,-0.0406,,0.0074950000000004735,0.35856426202286246,0.2521002557659209,non_fall
9.347228,-0.112,0.0375,-0.0774,-0.0295,0.0281,-0.0406,,0.00047999999999959186,0.14121264107720669,0.22554570205235105,non_fall
9.363774,-0.112,0.0375,-0.0774,-0.0295,0.0281,-0.0406,,0.01654599999999995,0.14121264107720669,0.20142345148163876,non_fall
9.364381,-0.0544,0.0127,0.013,-0.0295,0.0281,-0.0406,,0.0006070000000004683,0.057355470532460984,0.18029886290588673,non_fall
9.384513,-0.0544,0.0127,0.013,-0.0295,0.0281,-0.0406,,0.02013200000000026,0.057355470532460984,0.16254812258610318,non_fall
9.385454,-0.0356,-0.0511,0.0205,-0.0295,0.0281,-0.0406,,0.0009409999999991925,0.06556538721002111,0.14834039644217353,non_fall
9.404077,-0.0356,-0.0511,0.0205,-0.0295,0.0281,-0.0406,,0.018622999999999834,0.06556538721002111,0.13763843968918843,non_fall
9.405578,-0.1074,0.0779,-0.0785,-0.0295,0.0281,-0.0406,,0.0015010000000010848,0.15416037104262562,0.13021810955611332,non_fall
9.40942,-0.1074,0.0779,-0.0785,0.0197,0.0244,0.0464,,0.003842000000000567,0.15416037104262562,0.12570433246255502,non_fall
9.423144,-0.1074,0.0779,-0.0785,0.0197,0.0244,0.0464,,0.013723999999999847,0.15416037104262562,0.12361870449727164,non_fall
9.424646,-0.1614,0.0218,-0.1204,0.0197,0.0244,0.0464,,0.00150199999999856,0.2025373052057324,0.12343248959628894,non_fall
9.44294,-0.1614,0.0218,-0.1204,0.0197,0.0244,0.0464,,0.01829400000000092,0.2025373052057324,0.12461846650235052,non_fall
9.44436,-0.2315,-0.0513,-0.0897,0.0197,0.0244,0.0464,,0.0014199999999995327,0.2535153447032349,0.1266957346483593,non_fall
9.46229,-0.2315,-0.0513,-0.0897,0.0197,0.0244,0.0464,,0.01792999999999978,0.2535153447032349,0.12926303941603615,non_fall
9.463871,0.0225,-0.0444,-0.0248,0.0197,0.0244,0.0464,,0.0015809999999998325,0.05561159950945486,0.1320183219678564,non_fall
