time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Gain,Unnamed: 11,time_diff,acc_mag,acc_mag_filtered,label
1.494996,0.0645,-0.1426,-0.3109,0.001,-0.0135,-0.0201,44.6625,0.375,15.8438,74.7698,,0.004038999999999904,0.34807157309955666,0.3914111902776968,non_fall
1.495876,0.1178,-0.0988,-0.4292,0.001,-0.0135,-0.0201,44.6625,0.375,15.8438,74.7698,,0.0008799999999999919,0.4559067009816811,0.39494672771003264,non_fall
1.514162,0.1178,-0.0988,-0.4292,0.001,-0.0135,-0.0201,44.6625,0.375,15.8438,74.7698,,0.018286000000000024,0.4559067009816811,0.3989424184706705,non_fall
1.515116,0.1781,-0.0509,-0.3868,0.001,-0.0135,-0.0201,44.6625,0.375,15.8438,74.7698,,0.0009539999999998994,0.42886438415890865,0.4032108265382577,non_fall
1.534562,0.1189,-0.0752,-0.3518,0.001,-0.0135,-0.0201,44.6625,0.375,15.8438,74.7698,,0.019446000000000074,0.3788871731795628,0.40754809660707425,non_fall
1.550978,0.1189,-0.0752,-0.3518,0.001,-0.0135,-0.0201,44.2688,0.1688,16.1813,74.7698,,0.016415999999999986,0.3788871731795628,0.41174690748974035,non_fall
1.553885,0.1243,-0.1522,-0.3819,0.001,-0.0135,-0.0201,44.2688,0.1688,16.1813,74.7698,,0.002906999999999993,0.429491490020466,0.415607038708751,non_fall
1.557346,0.1243,-0.1522,-0.3819,-0.0113,-0.0135,0.0043,44.2688,0.1688,16.1813,74.7698,,0.0034609999999999363,0.429491490020466,0.4189438051013797,non_fall
1.562226,0.1243,-0.1522,-0.3819,-0.0113,-0.0135,0.0043,44.2688,0.1688,16.1813,74.7698,,0.0048799999999999955,0.429491490020466,0.4215946416178545,non_fall
1.573344,0.052,-0.1749,-0.394,-0.0113,-0.0135,0.0043,44.2688,0.1688,16.1813,74.7698,,0.011118000000000183,0.434200426070726,0.42342374360651386,non_fall
1.59108,0.117,-0.2192,-0.3503,-0.0113,-0.0135,0.0043,44.2688,0.1688,16.1813,74.7698,,0.017735999999999974,0.42947378266897734,0.4243245428444924,non_fall
1.610864,0.117,-0.2192,-0.3503,-0.0113,-0.0135,0.0043,44.2688,0.1688,16.1813,74.7698,,0.019784000000000024,0.42947378266897734,0.424220092139604,non_fall
1.611878,0.1768,-0.1738,-0.3109,-0.0113,-0.0135,0.0043,44.2688,0.1688,16.1813,74.7698,,0.0010139999999998484,0.3976474443524063,0.4230619273520861,non_fall
1.613487,0.1768,-0.1738,-0.3109,-0.0113,-0.0135,0.0043,43.9875,0.0938,15.8625,74.7698,,0.0016089999999999716,0.3976474443524063,0.420828415831332,non_fall
1.619346,0.1768,-0.1738,-0.3109,0.0033,0.0098,-0.0055,43.9875,0.0938,15.8625,74.7698,,0.005859000000000059,0.3976474443524063,0.4175237636924844,non_fall
1.63059,0.157,-0.1512,-0.353,0.0033,0.0098,-0.0055,43.9875,0.0938,15.8625,74.7698,,0.011244000000000032,0.41487279978325886,0.4131785579732617,non_fall
1.648443,0.1024,-0.1572,-0.3913,0.0033,0.0098,-0.0055,43.9875,0.0938,15.8625,72.8160,,0.01785300000000012,0.43395079214122884,0.4078519622948289,non_fall
1.659944,0.1024,-0.1572,-0.3913,0.0033,0.0098,-0.0055,43.9875,0.0938,15.8625,72.8160,,0.011500999999999983,0.43395079214122884,0.40163477637172895,non_fall
1.667727,0.0278,-0.1423,-0.3613,0.0033,0.0098,-0.0055,43.9875,0.0938,15.8625,72.8160,,0.007782999999999873,0.3893068455601571,0.3946520068678056,non_fall
1.670521,0.0278,-0.1423,-0.3613,0.0033,0.0098,-0.0055,44.175,0.2438,16.3875,72.8160,,0.002793999999999963,0.3893068455601571,0.38706371689937563,non_fall
1.681546,0.0278,-0.1423,-0.3613,-0.0065,0.0172,-0.0018,44.175,0.2438,16.3875,72.8160,,0.011025000000000063,0.3893068455601571,0.37906362474329636,non_fall
1.687847,-0.0315,-0.157,-0.284,-0.0065,0.0172,-0.0018,44.175,0.2438,16.3875,72.8160,,0.006301000000000112,0.3260325903955002,0.37087576085747986,non_fall
1.705875,-0.0315,-0.157,-0.284,-0.0065,0.0172,-0.0018,44.175,0.2438,16.3875,72.8160,,0.018027999999999933,0.3260325903955002,0.3627500308916943,non_fall
1.706865,-0.0004,-0.1741,-0.2963,-0.0065,0.0172,-0.0018,44.175,0.2438,16.3875,72.8160,,0.0009900000000000464,0.3436635855018684,0.35495752890327886,non_fall
1.726045,-0.1038,-0.2076,-0.3149,-0.0065,0.0172,-0.0018,44.175,0.2438,16.3875,72.8160,,0.019179999999999975,0.39119587165510833,0.3477857996203011,non_fall
1.732237,-0.1038,-0.2076,-0.3149,-0.0065,0.0172,-0.0018,44.2688,0.2812,15.975,72.8160,,0.006191999999999975,0.39119587165510833,0.34153313815020403,non_fall
1.743811,-0.1038,-0.2076,-0.3149,-0.0027,-0.0586,-0.0128,44.2688,0.2812,15.975,72.8160,,0.011573999999999973,0.39119587165510833,0.336500088531166,non_fall
1.744699,0.0088,-0.1816,-0.2517,-0.0027,-0.0586,-0.0128,44.2688,0.2812,15.975,72.8160,,0.0008879999999999999,0.3104978099761736,0.3329763565638451,non_fall
1.753236,0.0088,-0.1816,-0.2517,-0.0027,-0.0586,-0.0128,44.2688,0.2812,15.975,72.8160,,0.008537000000000017,0.3104978099761736,0.3312226244038702,non_fall
1.763386,0.0043,-0.257,-0.1832,-0.0027,-0.0586,-0.0128,44.2688,0.2812,15.975,72.8160,,0.010149999999999881,0.3156417748017521,0.33144861099043177,non_fall
1.782372,0.0094,-0.2381,-0.2154,-0.0027,-0.0586,-0.0128,44.2688,0.2812,15.975,72.8160,,0.01898600000000017,0.32121197051168565,0.3337901375259916,non_fall
1.791316,0.0094,-0.2381,-0.2154,-0.0027,-0.0586,-0.0128,44.3625,0.3563,16.0688,72.8160,,0.008943999999999841,0.32121197051168565,0.3382883271125925,non_fall
1.801172,0.0094,-0.2381,-0.2154,-0.0027,-0.0586,-0.0128,44.3625,0.3563,16.0688,72.8160,,0.009856000000000087,0.32121197051168565,0.3448735394601062,non_fall
1.802077,0.1043,-0.1734,-0.3101,-0.0027,-0.0586,-0.0128,44.3625,0.3563,16.0688,72.8160,,0.0009049999999999336,0.3702810554160177,0.353355710347588,non_fall
1.806707,0.1043,-0.1734,-0.3101,0.0315,-0.099,-0.0323,44.3625,0.3563,16.0688,72.8160,,0.004630000000000134,0.3702810554160177,0.36342178888759163,non_fall
1.821565,0.167,-0.1016,-0.3935,0.0315,-0.099,-0.0323,44.3625,0.3563,16.0688,72.8160,,0.014858000000000038,0.43937889116342405,0.37464015860388467,non_fall
1.840096,0.1614,0.1557,-0.2899,0.0315,-0.099,-0.0323,44.3625,0.3563,16.0688,72.8160,,0.018530999999999853,0.366516657193094,0.38647156363932544,non_fall
1.849692,0.1614,0.1557,-0.2899,0.0315,-0.099,-0.0323,44.3625,0.3563,16.0688,72.8160,,0.009595999999999938,0.366516657193094,0.39828637574172093,non_fall
1.851718,0.1614,0.1557,-0.2899,0.0315,-0.099,-0.0323,44.0625,0.4875,15.7688,72.8160,,0.0020260000000000833,0.366516657193094,0.4093888753280112,non_fall
1.859243,0.197,-0.2637,-0.1391,0.0315,-0.099,-0.0323,44.0625,0.4875,15.7688,72.8160,,0.007525000000000004,0.3573450713246231,0.41904990562928635,non_fall
1.868161,0.197,-0.2637,-0.1391,0.018,-0.1013,0.014,44.0625,0.4875,15.7688,72.8160,,0.008917999999999981,0.3573450713246231,0.42654900903708104,non_fall
1.87805,0.1283,-0.2771,-0.3728,0.018,-0.1013,0.014,44.0625,0.4875,15.7688,72.8160,,0.009889000000000037,0.4818974372208261,0.4312256485138179,non_fall
1.897584,0.1283,-0.2771,-0.3728,0.018,-0.1013,0.014,44.0625,0.4875,15.7688,72.8160,,0.01953399999999994,0.4818974372208261,0.4325367041677972,non_fall
1.900191,0.0972,-0.2613,-0.2193,0.018,-0.1013,0.014,44.0625,0.4875,15.7688,72.8160,,0.002607000000000026,0.3547083590782715,0.43011500026459215,non_fall
1.910436,0.0972,-0.2613,-0.2193,0.018,-0.1013,0.014,44.2875,0.0,15.5438,72.8160,,0.01024500000000006,0.3547083590782715,0.42382207742039163,non_fall
1.91641,0.0056,-0.5855,-0.1176,0.018,-0.1013,0.014,44.2875,0.0,15.5438,72.8160,,0.005973999999999924,0.5972196999429942,0.41378789342653877,non_fall
1.93051,0.0056,-0.5855,-0.1176,0.0131,-0.0318,-0.0433,44.2875,0.0,15.5438,72.3400,,0.014100000000000001,0.5972196999429942,0.40042996914597645,non_fall
1.935984,0.0462,-0.4172,-0.2233,0.0131,-0.0318,-0.0433,44.2875,0.0,15.5438,72.3400,,0.005473999999999979,0.47545049163924524,0.38444479781056395,non_fall
1.944925,0.0462,-0.4172,-0.2233,0.0131,-0.0318,-0.0433,44.2875,0.0,15.5438,72.3400,,0.008941000000000088,0.47545049163924524,0.3667666310465268,non_fall
1.955188,0.0387,-0.1433,-0.1852,0.0131,-0.0318,-0.0433,44.2875,0.0,15.5438,72.3400,,0.010262999999999911,0.2373428322069154,0.34849410634505534,non_fall
1.97052,0.0387,-0.1433,-0.1852,0.0131,-0.0318,-0.0433,43.6688,0.6188,15.5813,72.3400,,0.015332000000000123,0.2373428322069154,0.33079228476241074,non_fall
1.973627,0.0663,-0.0648,-0.1821,0.0131,-0.0318,-0.0433,43.6688,0.6188,15.5813,72.3400,,0.003106999999999971,0.20434074483567882,0.3147836087415946,non_fall
1.992807,0.0663,-0.0648,-0.1821,0.0131,-0.0318,-0.0433,43.6688,0.6188,15.5813,72.3400,,0.019179999999999975,0.20434074483567882,0.30144371220193583,non_fall
1.993972,0.0663,-0.0648,-0.1821,0.0522,-0.0378,-0.0177,43.6688,0.6188,15.5813,72.3400,,0.0011650000000000826,0.20434074483567882,0.2915163876737786,non_fall
1.994706,0.0295,-0.0442,-0.2679,0.0522,-0.0378,-0.0177,43.6688,0.6188,15.5813,72.3400,,0.0007340000000000124,0.27311957088425576,0.2854574603268017,non_fall
2.013211,-0.0222,-0.0306,-0.3051,0.0522,-0.0378,-0.0177,43.6688,0.6188,15.5813,72.3400,,0.018504999999999994,0.30743326105026436,0.283411611454414,non_fall
2.031256,-0.0466,-0.1237,-0.2673,0.0522,-0.0378,-0.0177,43.6688,0.6188,15.5813,72.3400,,0.018044999999999867,0.2981988262887699,0.2852208993569804,non_fall
2.032733,-0.0466,-0.1237,-0.2673,0.0522,-0.0378,-0.0177,44.1562,0.8063,15.3563,72.3400,,0.0014769999999999506,0.2981988262887699,0.2904599161492514,non_fall
2.040706,-0.0466,-0.1237,-0.2673,0.0522,-0.0378,-0.0177,44.1562,0.8063,15.3563,72.3400,,0.00797300000000023,0.2981988262887699,0.29849062119396885,non_fall
2.05116,-0.0084,-0.1954,-0.2748,0.0522,-0.0378,-0.0177,44.1562,0.8063,15.3563,72.3400,,0.010453999999999741,0.33729328484273147,0.3085295534960212,non_fall
2.05419,-0.0084,-0.1954,-0.2748,0.0107,-0.0342,-0.008,44.1562,0.8063,15.3563,72.3400,,0.0030300000000003102,0.33729328484273147,0.31972056738932336,non_fall
2.069935,-0.0211,-0.1708,-0.3122,0.0107,-0.0342,-0.008,44.1562,0.8063,15.3563,72.3400,,0.015744999999999898,0.3564922018782459,0.33120690632704286,non_fall
2.089308,-0.0211,-0.1708,-0.3122,0.0107,-0.0342,-0.008,44.1562,0.8063,15.3563,72.3400,,0.019372999999999863,0.3564922018782459,0.34219723994944273,non_fall
2.090362,0.0433,-0.2012,-0.302,0.0107,-0.0342,-0.008,44.1562,0.8063,15.3563,72.3400,,0.0010539999999998884,0.36545906747541507,0.35202131915160767,non_fall
2.09139,0.0433,-0.2012,-0.302,0.0107,-0.0342,-0.008,44.2688,0.7125,15.3563,72.3400,,0.001028000000000251,0.36545906747541507,0.36017210043676273,non_fall
2.107942,0.0639,-0.2029,-0.3349,0.0107,-0.0342,-0.008,44.2688,0.7125,15.3563,72.3400,,0.0165519999999999,0.3967488248249766,0.3663323818914121,non_fall
2.118896,0.0639,-0.2029,-0.3349,0.0143,-0.0232,-0.003,44.2688,0.7125,15.3563,72.3400,,0.010953999999999908,0.3967488248249766,0.3703850590857098,non_fall
2.126873,0.0785,-0.1428,-0.344,0.0143,-0.0232,-0.003,44.2688,0.7125,15.3563,72.3400,,0.0079769999999999,0.3806443090340377,0.37240709517356435,non_fall
2.135794,0.0785,-0.1428,-0.344,0.0143,-0.0232,-0.003,44.2688,0.7125,15.3563,72.3400,,0.0089210000000004,0.3806443090340377,0.37264835291417064,non_fall
2.146177,0.0641,-0.1123,-0.351,0.0143,-0.0232,-0.003,44.2688,0.7125,15.3563,72.3400,,0.010382999999999587,0.3740602892582959,0.37149760273337507,non_fall
2.151999,0.0641,-0.1123,-0.351,0.0143,-0.0232,-0.003,44.4563,0.6375,14.8125,72.3400,,0.005822000000000216,0.3740602892582959,0.36943914138430595,non_fall
2.164721,0.036,-0.1037,-0.3164,0.0143,-0.0232,-0.003,44.4563,0.6375,14.8125,72.3400,,0.012722000000000122,0.3349009555077441,0.3670043178887238,non_fall
2.178663,0.036,-0.1037,-0.3164,-0.0027,-0.0232,-0.0067,44.4563,0.6375,14.8125,72.3400,,0.013941999999999677,0.3349009555077441,0.364722756765719,non_fall
2.184575,0.036,-0.1037,-0.3164,-0.0027,-0.0232,-0.0067,44.4563,0.6375,14.8125,72.3400,,0.005912000000000361,0.3349009555077441,0.3630781161211869,non_fall
2.185679,0.0226,-0.0926,-0.292,-0.0027,-0.0232,-0.0067,44.4563,0.6375,14.8125,72.3400,,0.0011039999999997718,0.3071636697267435,0.36247269111931657,non_fall
2.203787,0.0288,-0.122,-0.3208,-0.0027,-0.0232,-0.0067,44.4563,0.6375,14.8125,72.3400,,0.018108000000000235,0.3444213698364258,0.36320399457568237,non_fall
2.211106,0.0288,-0.122,-0.3208,-0.0027,-0.0232,-0.0067,44.0625,0.4875,15.8625,72.3400,,0.007318999999999853,0.3444213698364258,0.365454708371584,non_fall
2.22307,0.027,-0.1115,-0.3953,-0.0027,-0.0232,-0.0067,44.0625,0.4875,15.8625,72.3400,,0.011963999999999864,0.41161066555666415,0.3692953581236692,non_fall
2.233995,0.027,-0.1115,-0.3953,-0.0027,-0.0232,-0.0067,44.0625,0.4875,15.8625,72.3400,,0.010925000000000296,0.41161066555666415,0.3746971333244352,non_fall
2.240786,0.027,-0.1115,-0.3953,-0.0175,-0.0073,-0.003,44.0625,0.4875,15.8625,81.9719,,0.0067909999999997694,0.41161066555666415,0.3815510036950183,non_fall
2.242075,0.0344,-0.1327,-0.3721,-0.0175,-0.0073,-0.003,44.0625,0.4875,15.8625,81.9719,,0.0012889999999998736,0.3965489377113498,0.38968911488502767,non_fall
2.260602,-0.0012,-0.1537,-0.3637,-0.0175,-0.0073,-0.003,44.0625,0.4875,15.8625,81.9719,,0.018527000000000182,0.3948453114828641,0.39890537372405704,non_fall
2.270221,-0.0012,-0.1537,-0.3637,-0.0175,-0.0073,-0.003,44.1562,0.825,14.9438,81.9719,,0.009618999999999822,0.3948453114828641,0.408973614623119,non_fall
2.279237,-0.0012,-0.1537,-0.3637,-0.0175,-0.0073,-0.003,44.1562,0.825,14.9438,81.9719,,0.009016000000000357,0.3948453114828641,0.4196630503609349,non_fall
2.280262,-0.024,-0.1317,-0.4058,-0.0175,-0.0073,-0.003,44.1562,0.825,14.9438,81.9719,,0.0010249999999998316,0.4273108119390381,0.4307513759047712,non_fall
2.299256,-0.0201,-0.1386,-0.438,-0.0175,-0.0073,-0.003,44.1562,0.825,14.9438,81.9719,,0.018994000000000177,0.45984559365073835,0.44203584033994714,non_fall
2.303638,-0.0201,-0.1386,-0.438,-0.0137,-0.0158,-0.0005,44.1562,0.825,14.9438,81.9719,,0.004381999999999664,0.45984559365073835,0.4533420863991734,non_fall
2.318113,-0.0178,-0.1197,-0.4741,-0.0137,-0.0158,-0.0005,44.1562,0.825,14.9438,81.9719,,0.014475000000000016,0.4893012773333011,0.46453001914930947,non_fall
2.32741,-0.0178,-0.1197,-0.4741,-0.0137,-0.0158,-0.0005,44.1562,0.825,14.9438,81.9719,,0.00929700000000011,0.4893012773333011,0.47549580200535563,non_fall
2.334599,-0.0178,-0.1197,-0.4741,-0.0137,-0.0158,-0.0005,44.6813,0.4688,14.0813,81.9719,,0.00718899999999989,0.4893012773333011,0.4861694279119665,non_fall
2.338103,0.0046,-0.0987,-0.4859,-0.0137,-0.0158,-0.0005,44.6813,0.4688,14.0813,81.9719,,0.0035039999999999516,0.495844390913117,0.49650804130713294,non_fall
2.356455,0.0181,-0.0753,-0.4905,-0.0137,-0.0158,-0.0005,44.6813,0.4688,14.0813,81.9719,,0.018352000000000146,0.49657622778381166,0.5064860251836784,non_fall
2.366402,0.0181,-0.0753,-0.4905,-0.015,-0.0378,0.0055,44.6813,0.4688,14.0813,81.9719,,0.009946999999999928,0.49657622778381166,0.5160835436335973,non_fall
2.37465,0.0181,-0.0753,-0.4905,-0.015,-0.0378,0.0055,44.6813,0.4688,14.0813,81.9719,,0.008248000000000033,0.49657622778381166,0.5252755410837028,non_fall
2.376231,0.0289,-0.0617,-0.5376,-0.015,-0.0378,0.0055,44.6813,0.4688,14.0813,81.9719,,0.0015810000000002766,0.5419002306698162,0.5340230503206327,non_fall
2.391173,0.0289,-0.0617,-0.5376,-0.015,-0.0378,0.0055,44.5688,0.75,14.4,81.9719,,0.01494200000000001,0.5419002306698162,0.5422680821753646,non_fall
2.397744,0.0061,-0.0867,-0.5625,-0.015,-0.0378,0.0055,44.5688,0.75,14.4,81.9719,,0.0065709999999996604,0.5691751487898958,0.5499325606279255,non_fall
2.414278,0.0187,-0.1094,-0.5368,-0.015,-0.0378,0.0055,44.5688,0.75,14.4,81.9719,,0.01653400000000005,0.5481535277638921,0.5569210731385347,non_fall
2.422915,0.0187,-0.1094,-0.5368,-0.015,-0.0378,0.0055,44.5688,0.75,14.4,81.9719,,0.008637000000000228,0.5481535277638921,0.5631268970547919,non_fall
2.427707,0.0187,-0.1094,-0.5368,-0.0137,-0.033,0.0005,44.5688,0.75,14.4,81.9719,,0.004791999999999685,0.5481535277638921,0.5684407970464964,non_fall
2.43279,0.0734,-0.11,-0.5383,-0.0137,-0.033,0.0005,44.5688,0.75,14.4,81.9719,,0.005082999999999949,0.5543053761240279,0.5727621396935902,non_fall
2.4517,0.0734,-0.11,-0.5383,-0.0137,-0.033,0.0005,44.1938,0.3188,13.4813,81.9719,,0.018910000000000426,0.5543053761240279,0.5760116021749466,non_fall
2.45322,0.081,-0.0624,-0.6238,-0.0137,-0.033,0.0005,44.1938,0.3188,13.4813,81.9719,,0.0015199999999997438,0.6321243548543277,0.5781440672248651,non_fall
2.470848,0.081,-0.0624,-0.6238,-0.0137,-0.033,0.0005,44.1938,0.3188,13.4813,81.9719,,0.0176280000000002,0.6321243548543277,0.579159428880818,non_fall
2.473573,0.0492,-0.0364,-0.6105,-0.0137,-0.033,0.0005,44.1938,0.3188,13.4813,81.9719,,0.0027249999999998664,0.6135599807679768,0.5791085030905081,non_fall
2.489569,0.0492,-0.0364,-0.6105,0.0021,-0.0122,-0.0104,44.1938,0.3188,13.4813,81.9719,,0.0159959999999999,0.6135599807679768,0.5780916250126019,non_fall
2.490826,-0.0017,-0.0363,-0.5508,0.0021,-0.0122,-0.0104,44.1938,0.3188,13.4813,81.9719,,0.0012570000000002857,0.5519974818783143,0.5762490138723302,non_fall
2.509778,0.0079,-0.0545,-0.5316,0.0021,-0.0122,-0.0104,44.1938,0.3188,13.4813,81.9719,,0.018951999999999636,0.5344447773156736,0.5737441246903247,non_fall
2.511459,0.0079,-0.0545,-0.5316,0.0021,-0.0122,-0.0104,44.2125,0.1313,13.4813,81.9719,,0.0016810000000000436,0.5344447773156736,0.5707430996531591,non_fall
2.519195,0.0079,-0.0545,-0.5316,0.0021,-0.0122,-0.0104,44.2125,0.1313,13.4813,81.9719,,0.007735999999999965,0.5344447773156736,0.567394303578925,non_fall
2.530577,0.0389,-0.1228,-0.5633,0.0021,-0.0122,-0.0104,44.2125,0.1313,13.4813,81.9719,,0.011382000000000225,0.5778407566103312,0.5638114985179408,non_fall
2.548123,0.0668,-0.1428,-0.5407,0.0021,-0.0122,-0.0104,44.2125,0.1313,13.4813,85.2907,,0.01754599999999984,0.5632144973276167,0.5600628203594548,non_fall
2.551918,0.0668,-0.1428,-0.5407,0.0217,0.011,0.003,44.2125,0.1313,13.4813,85.2907,,0.003795000000000215,0.5632144973276167,0.5561661066443825,non_fall
2.56662,0.0668,-0.1428,-0.5407,0.0217,0.011,0.003,44.2125,0.1313,13.4813,85.2907,,0.01470199999999977,0.5632144973276167,0.5520899727277659,non_fall
2.567652,0.0636,-0.1573,-0.5079,0.0217,0.011,0.003,44.2125,0.1313,13.4813,85.2907,,0.0010319999999999219,0.5354910456767695,0.5477595961476014,non_fall
2.572096,0.0636,-0.1573,-0.5079,0.0217,0.011,0.003,44.0063,0.2812,14.1,85.2907,,0.004444000000000337,0.5354910456767695,0.5430662567482489,non_fall
2.586316,0.0491,-0.133,-0.5008,0.0217,0.011,0.003,44.0063,0.2812,14.1,85.2907,,0.0142199999999999,0.520480979479558,0.5378799186619853,non_fall
2.605687,-0.0121,-0.108,-0.5197,0.0217,0.011,0.003,44.0063,0.2812,14.1,85.2907,,0.019371000000000027,0.5309411455142651,0.5320642148423095,non_fall
2.613819,-0.0121,-0.108,-0.5197,0.0217,0.011,0.003,44.0063,0.2812,14.1,85.2907,,0.008131999999999806,0.5309411455142651,0.5254929686851553,non_fall
2.614723,-0.0121,-0.108,-0.5197,0.0583,0.017,0.0128,44.0063,0.2812,14.1,85.2907,,0.000904000000000238,0.5309411455142651,0.5180669430459444,non_fall
2.624456,-0.0339,-0.0731,-0.5328,0.0583,0.017,0.0128,44.0063,0.2812,14.1,85.2907,,0.00973299999999977,0.5388586642153952,0.5097290943428994,non_fall
2.630609,-0.0339,-0.0731,-0.5328,0.0583,0.017,0.0128,43.9125,0.225,13.4813,85.2907,,0.006153000000000297,0.5388586642153952,0.500476506744563,non_fall
2.64302,-0.0507,-0.0329,-0.4706,0.0583,0.017,0.0128,43.9125,0.225,13.4813,85.2907,,0.012410999999999728,0.47446523581817884,0.49036757385600765,non_fall
2.662385,-0.0507,-0.0329,-0.4706,0.0583,0.017,0.0128,43.9125,0.225,13.4813,85.2907,,0.019365000000000077,0.47446523581817884,0.47952388638428023,non_fall
2.663412,-0.0175,-0.0875,-0.4205,0.0583,0.017,0.0128,43.9125,0.225,13.4813,85.2907,,0.0010270000000001112,0.4298636411700808,0.4681274004205324,non_fall
2.676474,-0.0175,-0.0875,-0.4205,0.084,0.0293,0.0128,43.9125,0.225,13.4813,85.2907,,0.013061999999999685,0.4298636411700808,0.45641429127031075,non_fall
2.681431,-0.0113,-0.0911,-0.4247,0.084,0.0293,0.0128,43.9125,0.225,13.4813,85.2907,,0.0049570000000001,0.43450775597220354,0.4446669925347366,non_fall
2.691536,-0.0113,-0.0911,-0.4247,0.084,0.0293,0.0128,44.3625,0.6562,14.5125,85.2907,,0.010105000000000253,0.43450775597220354,0.43320520512063654,non_fall
2.703047,-0.0365,-0.0779,-0.46,0.084,0.0293,0.0128,44.3625,0.6562,14.5125,85.2907,,0.011511000000000049,0.46797506343821355,0.42237547678814036,non_fall
2.709619,-0.0365,-0.0779,-0.46,0.084,0.0293,0.0128,44.3625,0.6562,14.5125,85.2907,,0.0065719999999998,0.46797506343821355,0.4125378781478053,non_fall
2.719462,-0.0545,-0.0842,-0.4202,0.084,0.0293,0.0128,44.3625,0.6562,14.5125,85.2907,,0.009843000000000046,0.43200454858716475,0.40404792879631035,non_fall
2.740742,-0.0545,-0.0842,-0.4202,0.0766,0.022,0.008,44.3625,0.6562,14.5125,85.2907,,0.021279999999999966,0.43200454858716475,0.3972326278890633,non_fall
2.744149,-0.0741,-0.1024,-0.3451,0.0766,0.022,0.008,44.3625,0.6562,14.5125,85.2907,,0.00340700000000016,0.3675194960815005,0.39236114316490506,non_fall
2.754643,-0.0741,-0.1024,-0.3451,0.0766,0.022,0.008,44.1938,0.3375,13.0688,85.2907,,0.010494000000000003,0.3675194960815005,0.3896128601415852,non_fall
2.75729,-0.0741,-0.1024,-0.3451,0.0766,0.022,0.008,44.1938,0.3375,13.0688,85.2907,,0.002646999999999622,0.3675194960815005,0.38904732193391284,non_fall
2.758006,-0.0744,-0.1671,-0.2548,0.0766,0.022,0.008,44.1938,0.3375,13.0688,85.2907,,0.000716000000000161,0.3136571535928999,0.3905814953869038,non_fall
2.777166,-0.1077,-0.2417,-0.2178,0.0766,0.022,0.008,44.1938,0.3375,13.0688,85.2907,,0.019159999999999844,0.34271711366665075,0.3939795452701209,non_fall
2.796803,-0.1075,-0.2691,-0.2741,0.0766,0.022,0.008,44.1938,0.3375,13.0688,85.2907,,0.01963700000000035,0.3988757575987792,0.39885894885307394,non_fall
2.800124,-0.1075,-0.2691,-0.2741,0.1488,-0.0012,0.0005,44.1938,0.3375,13.0688,85.2907,,0.0033209999999996853,0.3988757575987792,0.4047145856914705,non_fall
2.807697,-0.1075,-0.2691,-0.2741,0.1488,-0.0012,0.0005,44.1938,0.3375,13.0688,85.2907,,0.007573000000000274,0.3988757575987792,0.41095988880009254,non_fall
2.811139,-0.1075,-0.2691,-0.2741,0.1488,-0.0012,0.0005,44.175,0.525,15.0375,85.2907,,0.003441999999999723,0.3988757575987792,0.4169819222962176,non_fall
2.815545,-0.1362,-0.2594,-0.3004,0.1488,-0.0012,0.0005,44.175,0.525,15.0375,85.2907,,0.004406000000000354,0.4196176354730578,0.42220575867062005,non_fall
2.834297,-0.11,-0.3014,-0.3247,0.1488,-0.0012,0.0005,44.175,0.525,15.0375,79.2667,,0.018751999999999658,0.4564778746007302,0.42616262482273776,non_fall
2.853768,-0.11,-0.3014,-0.3247,0.1488,-0.0012,0.0005,44.175,0.525,15.0375,79.2667,,0.019471000000000238,0.4564778746007302,0.4285556735924542,non_fall
2.857685,-0.0302,-0.3135,-0.3233,0.1488,-0.0012,0.0005,44.175,0.525,15.0375,79.2667,,0.003916999999999948,0.4513503960339461,0.42931693830482276,backward_fall
2.863043,-0.0302,-0.3135,-0.3233,0.2146,0.0122,-0.003,44.175,0.525,15.0375,79.2667,,0.005357999999999752,0.4513503960339461,0.42864929955605385,backward_fall
2.875424,-0.0302,-0.3135,-0.3233,0.2146,0.0122,-0.003,44.5688,0.75,14.4,79.2667,,0.01238100000000042,0.4513503960339461,0.42704822223376476,backward_fall
2.876378,-0.0427,-0.3406,-0.336,0.2146,0.0122,-0.003,44.5688,0.75,14.4,79.2667,,0.0009539999999996773,0.48034118082879385,0.4252993917847712,backward_fall
2.892104,-0.0617,-0.342,-0.321,0.2146,0.0122,-0.003,44.5688,0.75,14.4,79.2667,,0.015725999999999907,0.47308761345019384,0.4244499513743234,backward_fall
2.901979,-0.0617,-0.342,-0.321,0.2146,0.0122,-0.003,44.5688,0.75,14.4,79.2667,,0.009875000000000078,0.47308761345019384,0.42575281869486314,backward_fall
2.911236,-0.1101,-0.306,-0.3167,0.2146,0.0122,-0.003,44.5688,0.75,14.4,79.2667,,0.009257000000000293,0.4539349072278976,0.430585710885054,backward_fall
2.9252,-0.1101,-0.306,-0.3167,0.3088,-0.017,-0.008,44.5688,0.75,14.4,79.2667,,0.013963999999999643,0.4539349072278976,0.4403490549886346,backward_fall
2.93365,-0.1669,-0.2592,-0.298,0.3088,-0.017,-0.008,44.5688,0.75,14.4,79.2667,,0.00845000000000029,0.42877062632601126,0.4563496225667971,backward_fall
