
time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Gain,
4.438033,-0.0393,-1.1542,-0.0229,-0.2728,0.2358,-0.0996,43.6875,9.0375,-0.1688,84.5925,
4.441212,-0.0861,-2.1039,0.4917,-0.2728,0.2358,-0.0996,43.6875,9.0375,-0.1688,84.5925,
4.460310,-0.4208,-1.6131,0.4130,-0.2728,0.2358,-0.0996,43.6875,9.0375,-0.1688,84.5925,
4.477912,-0.4208,-1.6131,0.4130,-0.2728,0.2358,-0.0996,43.6875,9.0375,-0.1688,84.5925,
4.479072,-0.4208,-1.6131,0.4130,0.1414,-0.0367,-0.2546,43.6875,9.0375,-0.1688,84.5925,
4.479834,-0.7578,-0.6532,-0.1910,0.1414,-0.0367,-0.2546,43.6875,9.0375,-0.1688,84.5925,
4.490925,-0.7578,-0.6532,-0.1910,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,
4.498445,-0.5280,0.2257,-0.4075,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,
4.517125,0.2008,0.6795,-0.2263,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,
4.526275,0.2008,0.6795,-0.2263,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,
4.536769,0.4559,0.3676,0.1169,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,
4.540266,0.4559,0.3676,0.1169,-0.2973,-0.0513,-0.4001,43.6313,10.0688,0.8813,84.5925,
4.552294,0.4559,0.3676,0.1169,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,
4.555606,0.1951,-0.4176,-0.0887,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,
4.574044,0.1951,-0.4176,-0.0887,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,
4.575515,-0.2946,-0.5160,-0.2469,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,
4.594299,-0.3703,-0.3557,0.0924,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,
4.604047,-0.3703,-0.3557,0.0924,-0.3534,0.0268,-0.1899,43.1063,11.1188,0.2812,84.5925,
4.611073,-0.3703,-0.3557,0.0924,-0.3534,0.0268,-0.1899,43.1625,12.0750,0.9188,84.5925,
4.614839,-0.1598,-0.6892,0.1627,-0.3534,0.0268,-0.1899,43.1625,12.0750,0.9188,84.5925,
4.627591,-0.1598,-0.6892,0.1627,-0.3534,0.0268,-0.1899,43.1625,12.0750,0.9188,84.5925,
4.632420,-0.0406,-0.3023,0.0029,-0.3534,0.0268,-0.1899,43.1625,12.0750,0.9188,81.9791,
4.651679,-0.1541,0.5681,-0.2347,-0.3534,0.0268,-0.1899,43.1625,12.0750,0.9188,81.9791,
4.666131,-0.1541,0.5681,-0.2347,-0.3730,0.0793,-0.1154,43.1625,12.0750,0.9188,81.9791,
4.671043,-0.1541,0.5681,-0.2347,-0.3730,0.0793,-0.1154,43.1625,12.0750,0.9188,81.9791,
4.672312,-0.3715,0.0229,0.2769,-0.3730,0.0793,-0.1154,43.1625,12.0750,0.9188,81.9791,
4.674004,-0.3715,0.0229,0.2769,-0.3730,0.0793,-0.1154,43.7438,12.2063,-0.1500,81.9791,
4.690115,-0.2486,-0.8977,0.3976,-0.3730,0.0793,-0.1154,43.7438,12.2063,-0.1500,81.9791,
4.708792,0.1381,-0.8130,-0.5638,-0.3730,0.0793,-0.1154,43.7438,12.2063,-0.1500,81.9791,
4.718554,0.1381,-0.8130,-0.5638,-0.3730,0.0793,-0.1154,43.7438,12.2063,-0.1500,81.9791,
4.726732,0.1381,-0.8130,-0.5638,-0.5844,0.0879,0.0360,43.7438,12.2063,-0.1500,81.9791,
4.728120,0.2060,-0.3665,-0.6969,-0.5844,0.0879,0.0360,43.7438,12.2063,-0.1500,81.9791,
4.731842,0.2060,-0.3665,-0.6969,-0.5844,0.0879,0.0360,43.7250,12.2813,2.0438,81.9791,
4.747234,0.5926,-0.3810,-0.2417,-0.5844,0.0879,0.0360,43.7250,12.2813,2.0438,81.9791,
4.766151,0.5926,-0.3810,-0.2417,-0.5844,0.0879,0.0360,43.7250,12.2813,2.0438,81.9791,
4.767561,0.0926,-0.2545,0.1670,-0.5844,0.0879,0.0360,43.7250,12.2813,2.0438,81.9791,
4.785455,-0.4465,-0.1312,0.3557,-0.5844,0.0879,0.0360,43.7250,12.2813,2.0438,81.9791,
4.788757,-0.4465,-0.1312,0.3557,-0.6907,-0.0000,-0.1753,43.7250,12.2813,2.0438,81.9791,
4.791580,-0.4465,-0.1312,0.3557,-0.6907,-0.0000,-0.1753,43.3313,12.1875,2.0438,81.9791,
4.804359,-0.9318,-0.5766,0.2710,-0.6907,-0.0000,-0.1753,43.3313,12.1875,2.0438,81.9791,
4.814238,-0.9318,-0.5766,0.2710,-0.6907,-0.0000,-0.1753,43.3313,12.1875,2.0438,81.9791,
4.825515,-0.6389,-1.1428,-0.0275,-0.6907,-0.0000,-0.1753,43.3313,12.1875,2.0438,81.9791,
4.843952,0.0392,-1.2623,-0.0446,-0.6907,-0.0000,-0.1753,43.3313,12.1875,2.0438,81.9791,
4.850207,0.0392,-1.2623,-0.0446,-0.6907,-0.0000,-0.1753,42.8813,13.3500,2.9062,81.9791,
4.851271,0.0392,-1.2623,-0.0446,-0.5966,-0.0220,-0.1508,42.8813,13.3500,2.9062,81.9791,
4.862035,0.0392,-1.2623,-0.0446,-0.5966,-0.0220,-0.1508,42.8813,13.3500,2.9062,81.9791,
4.865266,0.4610,-1.2299,0.2044,-0.5966,-0.0220,-0.1508,42.8813,13.3500,2.9062,81.9791,
4.881283,0.2124,-1.3943,0.3215,-0.5966,-0.0220,-0.1508,42.8813,13.3500,2.9062,81.9791,
4.901308,-0.0862,-1.4456,0.0357,-0.5966,-0.0220,-0.1508,42.8813,13.3500,2.9062,81.9791,
4.909247,-0.0862,-1.4456,0.0357,-0.5966,-0.0220,-0.1508,42.8813,13.3500,2.9062,81.9791,
4.910121,-0.0862,-1.4456,0.0357,-0.5966,-0.0220,-0.1508,42.5813,13.7250,3.4313,81.9791,
4.914311,-0.0862,-1.4456,0.0357,-0.4634,-0.0868,-0.1766,42.5813,13.7250,3.4313,81.9791,
4.919454,0.0390,-1.0659,-0.0715,-0.4634,-0.0868,-0.1766,42.5813,13.7250,3.4313,81.9791,
4.938747,0.4343,-0.3249,-0.6627,-0.4634,-0.0868,-0.1766,42.5813,13.7250,3.4313,79.1048,
4.957164,0.4343,-0.3249,-0.6627,-0.4634,-0.0868,-0.1766,42.5813,13.7250,3.4313,79.1048,
4.958553,0.2076,-0.0906,-0.3401,-0.4634,-0.0868,-0.1766,42.5813,13.7250,3.4313,79.1048,
4.970414,0.2076,-0.0906,-0.3401,-0.4634,-0.0868,-0.1766,42.6562,13.7813,4.2563,79.1048,
4.975754,0.2076,-0.0906,-0.3401,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,
4.976956,0.1582,-0.2757,0.0722,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,
4.996108,0.0293,-0.2061,-0.1845,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,
5.007418,0.0293,-0.2061,-0.1845,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,
5.015342,-0.0290,0.0829,-0.4161,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,
5.030859,-0.0290,0.0829,-0.4161,-0.6076,-0.0355,0.0018,42.5438,14.0813,4.0688,79.1048,
5.033800,-0.2373,0.0440,0.0974,-0.6076,-0.0355,0.0018,42.5438,14.0813,4.0688,79.1048,
5.038729,-0.2373,0.0440,0.0974,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,
5.052566,-0.2373,0.0440,0.0974,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,
5.054770,-0.1131,-0.4237,0.0122,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,
5.072919,0.3931,-0.5301,-0.2688,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,
5.091275,0.7174,-0.3505,0.0914,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,
5.092909,0.7174,-0.3505,0.0914,-0.7334,0.0036,-0.0323,42.5438,14.1938,4.0688,79.1048,
5.100185,0.7174,-0.3505,0.0914,-0.7334,0.0036,-0.0323,42.5438,14.1938,4.0688,79.1048,
5.101517,0.7174,-0.3505,0.0914,-0.8299,0.0793,0.0800,42.5438,14.1938,4.0688,79.1048,
5.110195,0.5836,-0.3563,0.2709,-0.8299,0.0793,0.0800,42.5438,14.1938,4.0688,79.1048,
5.129587,0.2226,-0.2296,0.1623,-0.8299,0.0793,0.0800,42.5438,14.1938,4.0688,79.1048,
5.148642,0.2226,-0.2296,0.1623,-0.8299,0.0793,0.0800,42.5438,14.1938,4.0688,79.1048,
5.150690,0.0836,-0.2012,0.1234,-0.8299,0.0793,0.0800,42.5438,14.1938,4.0688,79.1048,
5.151613,0.0836,-0.2012,0.1234,-0.8299,0.0793,0.0800,43.4250,14.0438,4.2375,79.1048,
5.162623,0.0836,-0.2012,0.1234,-0.8238,0.0513,-0.0153,43.4250,14.0438,4.2375,79.1048,
5.168234,0.2308,-0.4570,-0.1753,-0.8238,0.0513,-0.0153,43.4250,14.0438,4.2375,79.1048,
5.188833,0.2639,-0.2791,-0.4055,-0.8238,0.0513,-0.0153,43.4250,14.0438,4.2375,79.1048,
5.195962,0.2639,-0.2791,-0.4055,-0.8238,0.0513,-0.0153,43.4250,14.0438,4.2375,79.1048,
5.206876,0.4274,-0.3891,-0.1641,-0.8238,0.0513,-0.0153,43.4250,14.0438,4.2375,79.1048,
5.211871,0.4274,-0.3891,-0.1641,-0.8238,0.0513,-0.0153,42.5438,13.6500,6.5625,79.1048,
5.225843,0.4274,-0.3891,-0.1641,-0.8202,0.1209,0.0067,42.5438,13.6500,6.5625,84.0445,
5.229719,0.2702,-0.4493,0.1059,-0.8202,0.1209,0.0067,42.5438,13.6500,6.5625,84.0445,
5.244392,0.2702,-0.4493,0.1059,-0.8202,0.1209,0.0067,42.5438,13.6500,6.5625,84.0445,
5.245913,0.2408,-0.6359,-0.2069,-0.8202,0.1209,0.0067,42.5438,13.6500,6.5625,84.0445,
5.264513,0.2890,-0.3547,-0.5010,-0.8202,0.1209,0.0067,42.5438,13.6500,6.5625,84.0445,
5.274611,0.2890,-0.3547,-0.5010,-0.8202,0.1209,0.0067,42.5438,13.5000,7.3875,84.0445,
5.282404,0.4935,-0.3206,-0.6939,-0.8202,0.1209,0.0067,42.5438,13.5000,7.3875,84.0445,
5.286760,0.4935,-0.3206,-0.6939,-0.9008,0.2113,0.0275,42.5438,13.5000,7.3875,84.0445,
5.291535,0.4935,-0.3206,-0.6939,-0.9008,0.2113,0.0275,42.5438,13.5000,7.3875,84.0445,
5.301677,0.3983,-0.2276,-0.3581,-0.9008,0.2113,0.0275,42.5438,13.5000,7.3875,84.0445,
5.321149,-0.1387,-0.1949,-0.0470,-0.9008,0.2113,0.0275,42.5438,13.5000,7.3875,84.0445,
5.331147,-0.1387,-0.1949,-0.0470,-0.9008,0.2113,0.0275,42.5250,13.5188,8.8313,84.0445,
5.341784,-0.1387,-0.1949,-0.0470,-0.9008,0.2113,0.0275,42.5250,13.5188,8.8313,84.0445,
5.344777,-0.4112,-0.0985,-0.1691,-0.9008,0.2113,0.0275,42.5250,13.5188,8.8313,84.0445,
5.350349,-0.4112,-0.0985,-0.1691,-0.9190,0.1429,-0.1583,42.5250,13.5188,8.8313,84.0445,
5.359102,-0.1264,-0.5887,-0.6229,-0.9190,0.1429,-0.1583,42.5250,13.5188,8.8313,84.0445,
5.378079,0.2925,-0.4784,-0.4666,-0.9190,0.1429,-0.1583,42.5250,13.5188,8.8313,84.0445,
5.387423,0.2925,-0.4784,-0.4666,-0.9190,0.1429,-0.1583,42.5250,13.5188,8.8313,84.0445,
5.391074,0.2925,-0.4784,-0.4666,-0.9190,0.1429,-0.1583,42.2063,13.7438,10.3125,84.0445,
5.397965,0.3829,-0.3744,0.1784,-0.9190,0.1429,-0.1583,42.2063,13.7438,10.3125,84.0445,
5.411777,0.3829,-0.3744,0.1784,-1.0363,0.2271,-0.2596,42.2063,13.7438,10.3125,84.0445,
5.418128,0.2647,-0.9267,-0.0804,-1.0363,0.2271,-0.2596,42.2063,13.7438,10.3125,84.0445,
5.435240,0.2647,-0.9267,-0.0804,-1.0363,0.2271,-0.2596,42.2063,13.7438,10.3125,84.0445,
5.436676,-0.2759,-0.2506,-0.2511,-1.0363,0.2271,-0.2596,42.2063,13.7438,10.3125,84.0445,
5.451296,-0.2759,-0.2506,-0.2511,-1.0363,0.2271,-0.2596,41.8125,13.5938,11.1562,84.0445,
5.455966,-0.9256,-0.3302,-0.4658,-1.0363,0.2271,-0.2596,41.8125,13.5938,11.1562,84.0445,
5.473698,-0.9256,-0.3302,-0.4658,-1.2441,0.0806,-0.3097,41.8125,13.5938,11.1562,84.0445,
5.480955,-0.8079,-0.1637,-0.5775,-1.2441,0.0806,-0.3097,41.8125,13.5938,11.1562,84.0445,
5.482709,-0.8079,-0.1637,-0.5775,-1.2441,0.0806,-0.3097,41.8125,13.5938,11.1562,84.0445,
5.493465,-0.2140,-0.3665,0.8173,-1.2441,0.0806,-0.3097,41.8125,13.5938,11.1562,84.0445,
5.510749,-0.2140,-0.3665,0.8173,-1.2441,0.0806,-0.3097,41.2125,13.7438,12.6188,84.0445,
5.512243,0.6763,-1.0162,0.4003,-1.2441,0.0806,-0.3097,41.2125,13.7438,12.6188,84.0445,
5.530429,0.6763,-1.0162,0.4003,-1.2441,0.0806,-0.3097,41.2125,13.7438,12.6188,84.6759,
5.532315,0.7171,-0.5674,-0.0962,-1.2441,0.0806,-0.3097,41.2125,13.7438,12.6188,84.6759,
5.535042,0.7171,-0.5674,-0.0962,-1.1646,0.0390,-0.2340,41.2125,13.7438,12.6188,84.6759,
5.551105,0.5792,-0.6410,0.0149,-1.1646,0.0390,-0.2340,41.2125,13.7438,12.6188,84.6759,
5.570268,0.2695,-0.8250,-0.2054,-1.1646,0.0390,-0.2340,41.2125,13.7438,12.6188,84.6759,
5.573885,0.2695,-0.8250,-0.2054,-1.1646,0.0390,-0.2340,41.0063,13.5375,14.6063,84.6759,
5.578169,0.2695,-0.8250,-0.2054,-1.1646,0.0390,-0.2340,41.0063,13.5375,14.6063,84.6759,
5.588222,-0.1228,-0.4891,-0.4786,-1.1646,0.0390,-0.2340,41.0063,13.5375,14.6063,84.6759,
5.598741,-0.1228,-0.4891,-0.4786,-1.2661,0.0353,-0.3158,41.0063,13.5375,14.6063,84.6759,
5.608584,-0.4825,-0.2911,-0.4198,-1.2661,0.0353,-0.3158,41.0063,13.5375,14.6063,84.6759,
5.626830,-0.4825,-0.2911,-0.4198,-1.2661,0.0353,-0.3158,41.0063,13.5375,14.6063,84.6759,
5.629377,-0.3161,-0.3440,-0.1754,-1.2661,0.0353,-0.3158,41.0063,13.5375,14.6063,84.6759,
5.631030,-0.3161,-0.3440,-0.1754,-1.2661,0.0353,-0.3158,42.2063,14.4000,13.4813,84.6759,
5.646426,0.2941,-0.4649,-0.3645,-1.2661,0.0353,-0.3158,42.2063,14.4000,13.4813,84.6759,
5.659847,0.2941,-0.4649,-0.3645,-1.4127,0.2271,-0.1277,42.2063,14.4000,13.4813,84.6759,
5.665939,0.5333,-0.4451,-0.7852,-1.4127,0.2271,-0.1277,42.2063,14.4000,13.4813,84.6759,
5.673967,0.5333,-0.4451,-0.7852,-1.4127,0.2271,-0.1277,42.2063,14.4000,13.4813,84.6759,
5.684523,0.3720,-0.6338,-0.6529,-1.4127,0.2271,-0.1277,42.2063,14.4000,13.4813,84.6759,
5.690664,0.3720,-0.6338,-0.6529,-1.4127,0.2271,-0.1277,40.4438,13.7625,16.8375,84.6759,
5.703142,-0.0054,-0.4864,-0.4117,-1.4127,0.2271,-0.1277,40.4438,13.7625,16.8375,84.6759,
5.721890,-0.0054,-0.4864,-0.4117,-1.4127,0.2271,-0.1277,40.4438,13.7625,16.8375,84.6759,
5.723252,-0.0054,-0.4864,-0.4117,-1.6522,0.0110,-0.2853,40.4438,13.7625,16.8375,84.6759,
5.724246,-0.1533,-0.1628,-0.2762,-1.6522,0.0110,-0.2853,40.4438,13.7625,16.8375,84.6759,
5.745484,-1.2581,-0.3378,0.4201,-1.6522,0.0110,-0.2853,40.4438,13.7625,16.8375,84.6759,
5.750930,-1.2581,-0.3378,0.4201,-1.6522,0.0110,-0.2853,39.5813,13.1063,18.3188,84.6759,
5.761933,-0.7322,-0.5423,0.7637,-1.6522,0.0110,-0.2853,39.5813,13.1063,18.3188,84.6759,
5.769406,-0.7322,-0.5423,0.7637,-1.6522,0.0110,-0.2853,39.5813,13.1063,18.3188,84.6759,
5.779774,-0.2618,-0.2274,0.7102,-1.6522,0.0110,-0.2853,39.5813,13.1063,18.3188,84.6759,
5.784271,-0.2618,-0.2274,0.7102,-1.5984,-0.1930,-0.6322,39.5813,13.1063,18.3188,84.6759,
5.799468,-0.1909,-0.0192,0.8752,-1.5984,-0.1930,-0.6322,39.5813,13.1063,18.3188,84.6759,
5.811488,-0.1909,-0.0192,0.8752,-1.5984,-0.1930,-0.6322,39.3938,12.6375,19.6688,84.6759,
5.816722,-0.1909,-0.0192,0.8752,-1.5984,-0.1930,-0.6322,39.3938,12.6375,19.6688,84.6759,
5.817420,-0.3751,0.3234,1.0147,-1.5984,-0.1930,-0.6322,39.3938,12.6375,19.6688,84.6759,
5.836449,-0.3576,-0.2722,-0.0116,-1.5984,-0.1930,-0.6322,39.3938,12.6375,19.6688,87.0724,
5.846146,-0.3576,-0.2722,-0.0116,-1.6925,-0.4656,-1.1051,39.3938,12.6375,19.6688,87.0724,
5.856221,-0.7466,-0.7789,-0.1460,-1.6925,-0.4656,-1.1051,39.3938,12.6375,19.6688,87.0724,
5.866166,-0.7466,-0.7789,-0.1460,-1.6925,-0.4656,-1.1051,39.3938,12.6375,19.6688,87.0724,
5.871035,-0.7466,-0.7789,-0.1460,-1.6925,-0.4656,-1.1051,39.6562,13.1063,19.8750,87.0724,
5.875102,-0.7050,-0.2386,-0.2786,-1.6925,-0.4656,-1.1051,39.6562,13.1063,19.8750,87.0724,
5.894890,-0.6480,-0.6882,-0.3704,-1.6925,-0.4656,-1.1051,39.6562,13.1063,19.8750,87.0724,
5.908521,-0.6480,-0.6882,-0.3704,-1.7902,-0.3495,-0.7617,39.6562,13.1063,19.8750,87.0724,
5.913655,-0.6480,-0.6882,-0.3704,-1.7902,-0.3495,-0.7617,39.6562,13.1063,19.8750,87.0724,
5.915641,-0.2957,-0.7881,-0.5028,-1.7902,-0.3495,-0.7617,39.6562,13.1063,19.8750,87.0724,
5.930402,-0.2957,-0.7881,-0.5028,-1.7902,-0.3495,-0.7617,39.3375,13.4625,20.7188,87.0724,
5.932480,-0.5559,-1.0040,-0.2436,-1.7902,-0.3495,-0.7617,39.3375,13.4625,20.7188,87.0724,
5.952237,0.1002,-1.0022,-0.2053,-1.7902,-0.3495,-0.7617,39.3375,13.4625,20.7188,87.0724,
5.961959,0.1002,-1.0022,-0.2053,-1.7902,-0.3495,-0.7617,39.3375,13.4625,20.7188,87.0724,
5.970655,0.1002,-1.0022,-0.2053,-1.7388,-0.6989,-0.6909,39.3375,13.4625,20.7188,87.0724,
5.974424,-0.8633,-0.3864,-0.0295,-1.7388,-0.6989,-0.6909,39.3375,13.4625,20.7188,87.0724,
5.990596,-0.1953,0.1296,0.5412,-1.7388,-0.6989,-0.6909,39.3375,13.4625,20.7188,87.0724,
5.992415,-0.1953,0.1296,0.5412,-1.7388,-0.6989,-0.6909,39.4500,12.9563,21.1313,87.0724,
6.008908,-0.1953,0.1296,0.5412,-1.7388,-0.6989,-0.6909,39.4500,12.9563,21.1313,87.0724,
6.010405,0.4725,-0.7865,0.5105,-1.7388,-0.6989,-0.6909,39.4500,12.9563,21.1313,87.0724,
6.029276,0.6948,0.7987,0.7901,-1.7388,-0.6989,-0.6909,39.4500,12.9563,21.1313,87.0724,
6.033319,0.6948,0.7987,0.7901,-1.5678,-1.1509,-0.7410,39.4500,12.9563,21.1313,87.0724,
6.048169,1.2147,-1.3070,0.1425,-1.5678,-1.1509,-0.7410,39.4500,12.9563,21.1313,87.0724,
6.050373,1.2147,-1.3070,0.1425,-1.5678,-1.1509,-0.7410,39.6562,13.3125,19.7812,87.0724,
6.056427,1.2147,-1.3070,0.1425,-1.5678,-1.1509,-0.7410,39.6562,13.3125,19.7812,87.0724,
6.067276,2.0707,-1.3690,-0.3069,-1.5678,-1.1509,-0.7410,39.6562,13.3125,19.7812,87.0724,
6.086227,1.4433,-1.3797,0.2578,-1.5678,-1.1509,-0.7410,39.6562,13.3125,19.7812,87.0724,
6.095455,1.4433,-1.3797,0.2578,-1.7988,-1.1901,-1.2517,39.6562,13.3125,19.7812,87.0724,
6.104928,1.4433,-1.3797,0.2578,-1.7988,-1.1901,-1.2517,39.6562,13.3125,19.7812,87.0724,
6.107999,-0.9879,-1.2154,1.2594,-1.7988,-1.1901,-1.2517,39.6562,13.3125,19.7812,87.0724,
6.111100,-0.9879,-1.2154,1.2594,-1.7988,-1.1901,-1.2517,41.6625,14.6438,17.8500,87.0724,
6.124217,-0.3820,-1.8956,1.9740,-1.7988,-1.1901,-1.2517,41.6625,14.6438,17.8500,87.0724,
6.143407,0.8568,-1.8234,3.9595,-1.7988,-1.1901,-1.2517,41.6625,14.6438,17.8500,85.8238,
6.155305,0.8568,-1.8234,3.9595,-1.7988,-1.1901,-1.2517,41.6625,14.6438,17.8500,85.8238,
6.156711,0.8568,-1.8234,3.9595,-0.7530,-1.2193,-0.4417,41.6625,14.6438,17.8500,85.8238,
6.161947,3.1134,-1.6793,4.1672,-0.7530,-1.2193,-0.4417,41.6625,14.6438,17.8500,85.8238,
6.171677,3.1134,-1.6793,4.1672,-0.7530,-1.2193,-0.4417,40.9875,14.7188,17.0438,85.8238,
6.181440,4.3840,-1.7762,3.4211,-0.7530,-1.2193,-0.4417,40.9875,14.7188,17.0438,85.8238,
6.199641,4.3840,-1.7762,3.4211,-0.7530,-1.2193,-0.4417,40.9875,14.7188,17.0438,85.8238,
6.201123,3.4061,-1.0141,3.1922,-0.7530,-1.2193,-0.4417,40.9875,14.7188,17.0438,85.8238,
6.219467,3.4061,-1.0141,3.1922,0.4810,-0.3091,-0.1925,40.9875,14.7188,17.0438,85.8238,
6.221209,1.3704,-1.8695,1.1521,0.4810,-0.3091,-0.1925,40.9875,14.7188,17.0438,85.8238,
6.232274,1.3704,-1.8695,1.1521,0.4810,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,
6.242434,1.3982,0.1310,1.7672,0.4810,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,
6.247398,1.3982,0.1310,1.7672,0.4810,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,
6.257922,0.8404,-1.1074,0.6893,0.4810,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,
6.277204,1.1940,-0.6628,-0.1750,0.4810,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,
6.280707,1.1940,-0.6628,-0.1750,0.8511,-0.7135,-0.3354,41.0063,16.7063,16.8563,85.8238,
6.291156,1.1940,-0.6628,-0.1750,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,
6.295369,1.1940,-0.6628,-0.1750,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,
6.296016,0.9304,-0.5875,-0.4042,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,
6.315704,0.3532,0.8037,-1.8137,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,
6.333970,-0.1303,0.8113,-1.6421,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,
6.343426,-0.1303,0.8113,-1.6421,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,
6.345243,-0.1303,0.8113,-1.6421,0.5164,-0.7905,0.1680,40.9313,19.0688,13.8563,85.8238,
6.350720,-0.1303,0.8113,-1.6421,0.5164,-0.7905,0.1680,40.7812,21.0563,12.0000,85.8238,
6.354502,-0.2994,0.4811,-1.8393,0.5164,-0.7905,0.1680,40.7812,21.0563,12.0000,85.8238,
6.372460,0.0748,0.9595,-2.8231,0.5164,-0.7905,0.1680,40.7812,21.0563,12.0000,85.8238,
6.390857,0.0748,0.9595,-2.8231,0.5164,-0.7905,0.1680,40.7812,21.0563,12.0000,85.8238,
6.392128,1.0189,0.7853,-2.8849,0.5164,-0.7905,0.1680,40.7812,21.0563,12.0000,85.8238,
6.405740,1.0189,0.7853,-2.8849,0.0681,-0.6024,0.4612,40.7812,21.0563,12.0000,85.8238,
6.411009,1.2642,0.4039,-3.2447,0.0681,-0.6024,0.4612,40.7812,21.0563,12.0000,85.8238,
6.412475,1.2642,0.4039,-3.2447,0.0681,-0.6024,0.4612,42.3563,21.2812,8.8500,85.8238,
6.430098,1.2604,0.6875,-3.3354,0.0681,-0.6024,0.4612,42.3563,21.2812,8.8500,89.3380,
6.439533,1.2604,0.6875,-3.3354,0.0681,-0.6024,0.4612,42.3563,21.2812,8.8500,89.3380,
6.450225,1.2940,-0.2595,-4.2099,0.0681,-0.6024,0.4612,42.3563,21.2812,8.8500,89.3380,
6.467214,1.2940,-0.2595,-4.2099,-0.8434,-1.0288,0.3574,42.3563,21.2812,8.8500,89.3380,
6.468699,2.2528,-1.8896,-5.4707,-0.8434,-1.0288,0.3574,42.3563,21.2812,8.8500,89.3380,
6.470018,2.2528,-1.8896,-5.4707,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.5750,89.3380,
6.486528,2.2528,-1.8896,-5.4707,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.5750,89.3380,
6.487922,2.1171,-2.4082,-5.8679,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.5750,89.3380,
6.506622,0.6781,-2.7900,-4.2746,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.5750,89.3380,
6.526669,-1.7813,-2.4784,-3.4012,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.5750,89.3380,
6.529983,-1.7813,-2.4784,-3.4012,-1.8281,-2.2357,-0.1728,42.7875,20.7563,7.5750,89.3380,
6.531143,-1.7813,-2.4784,-3.4012,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,
6.535257,-1.7813,-2.4784,-3.4012,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,
6.546653,-2.0066,-1.2655,-2.5215,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,
6.564470,-0.1952,-0.4692,-2.8832,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,
6.582710,-0.1952,-0.4692,-2.8832,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,
6.584139,0.0195,-0.4387,-2.5812,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,
6.590349,0.0195,-0.4387,-2.5812,-1.8281,-2.2357,-0.1728,42.9188,21.8625,0.3188,89.3380,
6.594261,0.0195,-0.4387,-2.5812,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,
6.602092,-0.4879,-0.3026,-1.7380,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,
6.621545,-2.0115,-1.2482,-0.4208,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,
