time,ax,ay,az,wx,wy,wz,Bx,By,Bz
1.77585,0.7728,0.4886,-0.386,-0.1148,-0.46,0.1753,-1.65,26.7,38.025
1.79585,0.8578,0.3307,-0.4074,-0.1148,-0.46,0.1753,-1.65,26.7,38.025
1.81585,0.8685,0.2743,-0.1024,-0.1148,-0.46,0.1753,-0.75,26.1,38.1
1.83585,0.9901,0.3843,-0.0809,-0.1775,-0.5461,0.1692,-0.75,26.1,38.1
1.85585,1.3398,0.6573,-0.6241,-0.1775,-0.5461,0.1692,-0.75,26.1,38.1
1.87585,1.3549,1.2177,-0.7988,-0.1775,-0.5461,0.1692,1.275,25.575,38.4
1.89585,1.7018,2.1901,-1.5042,-0.2431,-0.6231,0.1555,1.275,25.575,38.4
1.91585,1.62045,3.24005,-1.61875,-0.2431,-0.6231,0.1555,1.275,25.575,38.4
1.93585,1.3169,3.8216,-0.9049,-0.2431,-0.6231,0.1555,2.25,24.75,38.55
1.95585,2.2604,4.104,-1.0507,-0.2431,-0.6231,0.1555,2.25,24.75,38.55
1.97585,2.2441,3.7493,-0.7167,-0.5049,-0.6785,0.1243,2.25,24.75,38.55
1.99585,2.8714,3.3704,-0.7309,-0.5049,-0.6785,0.1243,3.1875,23.85,38.5125
2.01585,3.333,2.6865,-0.43,-0.5049,-0.6785,0.1243,4.125,22.95,38.475
2.03585,4.1665,1.6743,-0.1337,-0.4132,-0.4197,0.0322,4.125,22.95,38.475
2.05585,4.3865,0.5225,-0.2045,-0.4132,-0.4197,0.0322,4.125,22.95,38.475
2.07585,0.4978,1.8149,-1.6491,-0.4132,-0.4197,0.0322,6.375,22.05,39.45
2.09585,-2.2773,5.2154,-1.962,-0.4132,-0.4197,0.0322,6.375,22.05,39.45
2.11585,0.3991,7.854,-0.4035,-0.3056,-0.6113,0.1261,6.375,22.05,39.45
2.13585,5.0759,8.5408,-2.29685,-0.3056,-0.6113,0.1261,6.375,22.05,39.45
2.15585,2.7489,7.814,-0.442,-0.3056,-0.6113,0.1261,6.45,21.45,39
2.17585,0.5967,6.492,2.9556,-0.3659,0.0425,0.6683,6.45,21.45,39
2.19585,-0.0094,6.7744,2.4834,-0.3659,0.0425,0.6683,6.45,21.45,39
2.21585,2.1675,11.6157,-1.0573,-0.3659,0.0425,0.6683,7.425,19.875,40.05
2.23585,-0.6296,12.8937,-2.555,-0.3659,0.0425,0.6683,7.425,19.875,40.05
2.25585,-3.4857,10.7037,2.5748,-0.2465,0.1306,1.1076,7.425,19.875,40.05
2.27585,3.6758,9.4213,-1.6029,-0.2465,0.1306,1.1076,7.275,18.7875,40.35
2.29585,2.2815,6.9456,-5.4245,-0.2465,0.1306,1.1076,7.125,17.7,40.65
2.31585,-1.3238,0.7979,-7.5302,-0.5569,0.1037,1.9608,7.125,17.7,40.65
2.33585,-1.0891,-3.0057,-1.1216,-0.5569,0.1037,1.9608,7.125,17.7,40.65
2.35585,-8.32495,-8.586,0.6689,-0.5569,0.1037,1.9608,7.65,14.85,40.65
2.37585,-4.3364,8.2422,8.0106,-0.75865,-0.45255,2.36045,7.65,14.85,40.65
2.39585,4.8146,10.2584,-3.4326,-0.9604,-1.0088,2.7601,7.65,14.85,40.65
2.41585,-3.8405,2.1555,-8.4002,-0.9604,-1.0088,2.7601,9.075,10.875,39.75
2.43585,-50.9592,-35.7798,-7.5411,-0.9604,-1.0088,2.7601,9.075,10.875,39.75
2.45585,-58.7909,-70.944,13.3949,0.983,-3.1245,3.6487,9.075,10.875,39.75
2.47585,2.1134,-23.5681,27.25,0.983,-3.1245,3.6487,9.075,10.875,39.75
2.49585,2.3865,-8.3016,-20.4543,0.983,-3.1245,3.6487,15.825,9.075,35.85
2.51585,-9.6676,7.7875,-10.5241,2.8277,-2.25695,4.97665,15.825,9.075,35.85
2.53585,8.2035,8.436,-1.0749,4.6724,-1.3894,6.3046,15.825,9.075,35.85
2.55585,12.1237,-0.3371,-8.6678,4.6724,-1.3894,6.3046,16.8375,8.9625,34.65
2.57585,15.4992,8.8061,27.0227,4.6724,-1.3894,6.3046,17.85,8.85,33.45
2.59585,9.88465,4.66495,-9.7756,-0.2911,-1.7918,3.7407,17.85,8.85,33.45
2.61585,-6.1559,7.5015,-0.6056,-0.2911,-1.7918,3.7407,17.85,8.85,33.45
2.63585,-12.6676,9.35535,2.63895,-0.2911,-1.7918,3.7407,20.475,1.5,33
2.65585,0.6364,10.1493,5.5734,-0.604,-2.5351,1.826,20.475,1.5,33
2.67585,3.2941,0.2195,-0.3862,-0.9169,-3.2784,-0.0887,20.475,1.5,33
2.69585,2.2363,-0.878,4.6885,-0.9169,-3.2784,-0.0887,23.625,-1.125,29.2125
2.71585,-0.099,4.9022,7.2932,-0.9169,-3.2784,-0.0887,26.775,-3.75,25.425
2.73585,2.6076,4.8851,1.9838,-0.5206,-3.1611,-0.1526,26.775,-3.75,25.425
2.75585,4.60645,1.5347,1.2078,-0.5206,-3.1611,-0.1526,26.775,-3.75,25.425
2.77585,6.3642,1.0925,3.4513,-0.5206,-3.1611,-0.1526,30.75,-4.65,17.025
2.79585,4.1389,1.7575,2.3091,-0.06835,-2.1771,-0.1732,30.75,-4.65,17.025
2.81585,2.0937,3.1999,1.2733,0.3839,-1.1931,-0.1938,30.75,-4.65,17.025
2.83585,2.1677,3.4448,-4.0487,0.3839,-1.1931,-0.1938,31.5375,-3.7875,14.6625
2.85585,3.6832,2.9538,-0.6069,0.3839,-1.1931,-0.1938,32.325,-2.925,12.3
2.87585,0.5376,-0.1304,3.2132,0.1831,-0.1903,-0.7423,32.325,-2.925,12.3
2.89585,-0.2775,1.9871,3.74955,0.1831,-0.1903,-0.7423,32.325,-2.925,12.3
2.91585,-0.7338,3.8508,-3.0453,0.1831,-0.1903,-0.7423,32.85,-0.525,12.075
2.93585,-0.2226,3.6017,0.2472,0.1706,-0.15885,-0.4172,32.85,-0.525,12.075
2.95585,1.6583,1.0607,-0.6479,0.1581,-0.1274,-0.0921,32.85,-0.525,12.075
2.97585,0.4621,0.5159,2.6599,0.1581,-0.1274,-0.0921,32.625,-0.3,10.875
