
time,ax,ay,az,wx,wy,wz,
6.225178,1.7005,0.4020,-0.7379,-0.0406,1.0768,-0.1025,
6.226538,1.8762,0.9360,-0.8482,-0.0406,1.0768,-0.1025,
6.244694,1.8762,0.9360,-0.8482,-0.0406,1.0768,-0.1025,
6.248033,1.6932,1.0846,-1.0653,-0.0406,1.0768,-0.1025,
6.264143,1.6932,1.0846,-1.0653,-0.0406,1.0768,-0.1025,
6.266711,1.5351,1.1608,0.5531,-0.0406,1.0768,-0.1025,
6.283422,1.5351,1.1608,0.5531,0.4455,0.5127,-0.8840,
6.286221,1.5351,1.1608,0.5531,0.4455,0.5127,-0.8840,
6.287795,-0.2259,0.4094,2.2465,0.4455,0.5127,-0.8840,
6.301030,-0.2259,0.4094,2.2465,0.4455,0.5127,-0.8840,
6.303223,-2.1538,-1.3488,1.5910,0.4455,0.5127,-0.8840,
6.322501,-2.1538,-1.3488,1.5910,0.4455,0.5127,-0.8840,
6.324742,-2.2516,-2.7541,0.9658,0.4455,0.5127,-0.8840,
6.342149,-2.2516,-2.7541,0.9658,0.4455,0.5127,-0.8840,
6.344422,-1.3796,-1.3385,0.2656,0.4455,0.5127,-0.8840,
6.346483,-1.3796,-1.3385,0.2656,0.8237,-0.2585,-0.9706,
6.365569,-1.3796,-1.3385,0.2656,0.8237,-0.2585,-0.9706,
6.366906,-0.4637,1.0440,-1.7122,0.8237,-0.2585,-0.9706,
6.380910,-0.4637,1.0440,-1.7122,0.8237,-0.2585,-0.9706,
6.382400,0.9512,0.8383,-0.2248,0.8237,-0.2585,-0.9706,
6.405877,0.9512,0.8383,-0.2248,0.8237,-0.2585,-0.9706,
6.407932,1.7228,-0.2184,0.1142,0.8237,-0.2585,-0.9706,
6.421411,1.7228,-0.2184,0.1142,0.4633,0.5942,-0.7669,
6.426067,1.7228,-0.2184,0.1142,0.4633,0.5942,-0.7669,
6.428788,1.2850,-0.0882,-0.9676,0.4633,0.5942,-0.7669,
6.441401,1.2850,-0.0882,-0.9676,0.4633,0.5942,-0.7669,
6.443206,0.0503,-0.3063,-1.9417,0.4633,0.5942,-0.7669,
6.459672,0.0503,-0.3063,-1.9417,0.4633,0.5942,-0.7669,
6.461530,-1.3296,-1.0115,-1.5141,0.4633,0.5942,-0.7669,
6.484445,-1.3296,-1.0115,-1.5141,0.4633,0.5942,-0.7669,
6.487198,-2.5207,-1.5182,-1.4928,0.4633,0.5942,-0.7669,
6.489915,-2.5207,-1.5182,-1.4928,0.6519,0.5795,-0.7187,
6.503811,-2.5207,-1.5182,-1.4928,0.6519,0.5795,-0.7187,
6.506290,-2.9492,-1.1268,-1.5518,0.6519,0.5795,-0.7187,
6.522694,-2.9492,-1.1268,-1.5518,0.6519,0.5795,-0.7187,
6.524301,-2.7604,-0.8945,-1.4281,0.6519,0.5795,-0.7187,
6.542530,-2.7604,-0.8945,-1.4281,0.6519,0.5795,-0.7187,
6.544264,-2.3267,-1.3383,-0.8013,0.6519,0.5795,-0.7187,
6.557341,-2.3267,-1.3383,-0.8013,0.3894,-0.2126,-0.5146,
6.565147,-2.3267,-1.3383,-0.8013,0.3894,-0.2126,-0.5146,
6.566750,-2.2394,-1.9065,-0.6591,0.3894,-0.2126,-0.5146,
6.582221,-2.2394,-1.9065,-0.6591,0.3894,-0.2126,-0.5146,
6.585600,-2.0185,-2.1433,-0.9889,0.3894,-0.2126,-0.5146,
6.601851,-2.0185,-2.1433,-0.9889,0.3894,-0.2126,-0.5146,
6.604164,-1.4010,-1.8766,-1.1974,0.3894,-0.2126,-0.5146,
6.620760,-1.4010,-1.8766,-1.1974,0.3894,-0.2126,-0.5146,
6.622687,-0.0956,-1.0957,-0.6162,0.3894,-0.2126,-0.5146,
6.625221,-0.0956,-1.0957,-0.6162,0.3465,-0.4734,0.0649,
6.635016,-0.0956,-1.0957,-0.6162,0.3465,-0.4734,0.0649,
6.636557,0.7066,-0.3433,-0.2545,0.3465,-0.4734,0.0649,
6.655403,0.7066,-0.3433,-0.2545,0.3465,-0.4734,0.0649,
6.657426,0.8512,-0.0418,-0.3398,0.3465,-0.4734,0.0649,
6.675102,0.8512,-0.0418,-0.3398,0.3465,-0.4734,0.0649,
6.678256,1.0865,0.1993,-1.0048,0.3465,-0.4734,0.0649,
6.700389,1.0865,0.1993,-1.0048,0.4994,-0.2373,-0.0046,
6.704151,1.0865,0.1993,-1.0048,0.4994,-0.2373,-0.0046,
6.706151,1.0108,0.6850,-0.4287,0.4994,-0.2373,-0.0046,
6.723651,1.0108,0.6850,-0.4287,0.4994,-0.2373,-0.0046,
6.725998,1.0847,0.6362,0.1540,0.4994,-0.2373,-0.0046,
6.743609,1.0847,0.6362,0.1540,0.4994,-0.2373,-0.0046,
6.745511,0.9933,0.1429,-0.1808,0.4994,-0.2373,-0.0046,
6.764596,0.9933,0.1429,-0.1808,0.4994,-0.2373,-0.0046,
6.766707,0.5148,0.2726,0.1221,0.4994,-0.2373,-0.0046,
6.768568,0.5148,0.2726,0.1221,0.6809,0.1535,-0.1260,
6.782862,0.5148,0.2726,0.1221,0.6809,0.1535,-0.1260,
6.785426,-0.4015,0.7617,0.9242,0.6809,0.1535,-0.1260,
6.797781,-0.4015,0.7617,0.9242,0.6809,0.1535,-0.1260,
6.799402,-0.9594,1.4936,1.9590,0.6809,0.1535,-0.1260,
6.816842,-0.9594,1.4936,1.9590,0.6809,0.1535,-0.1260,
6.819199,-1.5450,2.1619,1.9259,0.6809,0.1535,-0.1260,
6.835440,-1.5450,2.1619,1.9259,1.0438,0.0768,-0.0586,
6.840995,-1.5450,2.1619,1.9259,1.0438,0.0768,-0.0586,
6.843598,-1.6628,2.7053,0.4977,1.0438,0.0768,-0.0586,
6.860568,-1.6628,2.7053,0.4977,1.0438,0.0768,-0.0586,
6.862360,-0.3894,3.8125,-0.9321,1.0438,0.0768,-0.0586,
6.881633,-0.3894,3.8125,-0.9321,1.0438,0.0768,-0.0586,
6.884026,2.3889,4.8289,-1.3861,1.0438,0.0768,-0.0586,
6.899455,2.3889,4.8289,-1.3861,1.0438,0.0768,-0.0586,
6.901432,3.3920,5.0748,-1.1359,1.0438,0.0768,-0.0586,
6.904152,3.3920,5.0748,-1.1359,0.7799,0.3711,-0.1742,
6.918793,3.3920,5.0748,-1.1359,0.7799,0.3711,-0.1742,
6.919919,3.4226,5.3677,-1.7885,0.7799,0.3711,-0.1742,
6.934965,3.4226,5.3677,-1.7885,0.7799,0.3711,-0.1742,
6.936284,1.5734,4.0105,-1.9837,0.7799,0.3711,-0.1742,
6.958744,1.5734,4.0105,-1.9837,0.7799,0.3711,-0.1742,
6.961535,0.1507,3.0469,-0.1329,0.7799,0.3711,-0.1742,
6.973298,0.1507,3.0469,-0.1329,-0.2164,0.7753,-0.4478,
6.984578,0.1507,3.0469,-0.1329,-0.2164,0.7753,-0.4478,
6.986692,0.6620,1.4999,0.9456,-0.2164,0.7753,-0.4478,
6.998379,0.6620,1.4999,0.9456,-0.2164,0.7753,-0.4478,
7.000208,0.8173,1.3190,1.3140,-0.2164,0.7753,-0.4478,
7.017577,0.8173,1.3190,1.3140,-0.2164,0.7753,-0.4478,
7.020107,0.1045,1.5254,0.8442,-0.2164,0.7753,-0.4478,
7.035752,0.1045,1.5254,0.8442,-0.2164,0.7753,-0.4478,
7.038710,-0.7123,1.6725,-0.2488,-0.2164,0.7753,-0.4478,
7.041455,-0.7123,1.6725,-0.2488,0.2019,0.9289,-0.8692,
7.056112,-0.7123,1.6725,-0.2488,0.2019,0.9289,-0.8692,
7.058357,-1.6866,1.7737,-0.8644,0.2019,0.9289,-0.8692,
7.075622,-1.6866,1.7737,-0.8644,0.2019,0.9289,-0.8692,
7.078248,-1.7707,1.1272,-0.6467,0.2019,0.9289,-0.8692,
7.102133,-1.7707,1.1272,-0.6467,0.2019,0.9289,-0.8692,
7.105465,-2.1576,-0.0294,0.1291,0.2019,0.9289,-0.8692,
7.119880,-2.1576,-0.0294,0.1291,0.5122,0.6107,-1.0975,
7.123721,-2.1576,-0.0294,0.1291,0.5122,0.6107,-1.0975,
7.126607,-2.4840,-1.1484,0.8663,0.5122,0.6107,-1.0975,
7.135580,-2.4840,-1.1484,0.8663,0.5122,0.6107,-1.0975,
7.136824,-3.1461,-1.8273,0.5281,0.5122,0.6107,-1.0975,
7.158539,-3.1461,-1.8273,0.5281,0.5122,0.6107,-1.0975,
7.159877,-1.7746,-2.8781,-3.1502,0.5122,0.6107,-1.0975,
7.178482,-1.7746,-2.8781,-3.1502,0.5122,0.6107,-1.0975,
7.181269,-0.0707,-2.7588,-3.6428,0.5122,0.6107,-1.0975,
7.183484,-0.0707,-2.7588,-3.6428,0.8508,0.1875,-0.4616,
7.198947,-0.0707,-2.7588,-3.6428,0.8508,0.1875,-0.4616,
7.201377,1.1282,-3.2553,-1.2759,0.8508,0.1875,-0.4616,
7.217694,1.1282,-3.2553,-1.2759,0.8508,0.1875,-0.4616,
7.219544,1.1601,-3.5419,0.0754,0.8508,0.1875,-0.4616,
7.234965,1.1601,-3.5419,0.0754,0.8508,0.1875,-0.4616,
7.236408,1.2810,-3.0459,0.1809,0.8508,0.1875,-0.4616,
7.251826,1.2810,-3.0459,0.1809,0.7352,0.3434,0.1439,
7.256403,1.2810,-3.0459,0.1809,0.7352,0.3434,0.1439,
7.257388,0.9107,-1.8430,0.1763,0.7352,0.3434,0.1439,
7.276629,0.9107,-1.8430,0.1763,0.7352,0.3434,0.1439,
7.278503,0.3274,-0.4341,-0.2087,0.7352,0.3434,0.1439,
7.297508,0.3274,-0.4341,-0.2087,0.7352,0.3434,0.1439,
7.299517,-0.0833,0.9759,0.2264,0.7352,0.3434,0.1439,
7.314885,-0.0833,0.9759,0.2264,0.7352,0.3434,0.1439,
7.316150,0.4061,2.0305,0.3050,0.7352,0.3434,0.1439,
7.319537,0.4061,2.0305,0.3050,1.0832,0.2222,0.1683,
7.334749,0.4061,2.0305,0.3050,1.0832,0.2222,0.1683,
7.335870,0.0598,2.5015,-0.3920,1.0832,0.2222,0.1683,
7.354273,0.0598,2.5015,-0.3920,1.0832,0.2222,0.1683,
7.355871,-0.0027,2.6939,-0.4184,1.0832,0.2222,0.1683,
7.379951,-0.0027,2.6939,-0.4184,1.0832,0.2222,0.1683,
7.382634,0.2757,2.6109,-0.2940,1.0832,0.2222,0.1683,
7.401795,0.2757,2.6109,-0.2940,1.2296,0.0699,0.2395,
7.405606,0.2757,2.6109,-0.2940,1.2296,0.0699,0.2395,
7.408360,0.1816,1.3912,-0.8857,1.2296,0.0699,0.2395,
7.417941,0.1816,1.3912,-0.8857,1.2296,0.0699,0.2395,
7.419562,0.2920,0.3849,-0.8646,1.2296,0.0699,0.2395,
7.435135,0.2920,0.3849,-0.8646,1.2296,0.0699,0.2395,
7.436767,0.0447,0.3060,-0.4336,1.2296,0.0699,0.2395,
7.452417,0.0447,0.3060,-0.4336,1.2296,0.0699,0.2395,
7.454432,-0.0384,1.1746,-0.3400,1.2296,0.0699,0.2395,
7.463317,-0.0384,1.1746,-0.3400,0.7542,0.1170,0.3244,
7.471597,-0.0384,1.1746,-0.3400,0.7542,0.1170,0.3244,
7.472771,0.1424,1.7672,0.8492,0.7542,0.1170,0.3244,
7.491556,0.1424,1.7672,0.8492,0.7542,0.1170,0.3244,
7.493561,0.5050,2.1632,1.5127,0.7542,0.1170,0.3244,
7.516104,0.5050,2.1632,1.5127,0.7542,0.1170,0.3244,
7.518679,0.7599,2.2995,0.4494,0.7542,0.1170,0.3244,
7.533852,0.7599,2.2995,0.4494,0.9984,0.1709,0.3577,
7.538353,0.7599,2.2995,0.4494,0.9984,0.1709,0.3577,
7.540440,1.2973,1.8268,0.3184,0.9984,0.1709,0.3577,
7.555164,1.2973,1.8268,0.3184,0.9984,0.1709,0.3577,
7.556769,1.8052,0.7928,2.8761,0.9984,0.1709,0.3577,
7.574328,1.8052,0.7928,2.8761,0.9984,0.1709,0.3577,
7.576299,0.3999,0.4149,-2.4449,0.9984,0.1709,0.3577,
7.602879,0.3999,0.4149,-2.4449,0.9984,0.1709,0.3577,
7.606225,-0.5865,1.6653,-6.7589,0.9984,0.1709,0.3577,
7.610500,-0.5865,1.6653,-6.7589,1.0436,-0.0211,0.0541,
7.619113,-0.5865,1.6653,-6.7589,1.0436,-0.0211,0.0541,
7.621218,-0.2689,0.9292,-0.8830,1.0436,-0.0211,0.0541,
7.633494,-0.2689,0.9292,-0.8830,1.0436,-0.0211,0.0541,
7.635572,-0.1628,-0.8318,-0.2941,1.0436,-0.0211,0.0541,
7.647948,-0.1628,-0.8318,-0.2941,1.0436,-0.0211,0.0541,
7.650049,0.1551,-1.0979,-0.6274,1.0436,-0.0211,0.0541,
7.667864,0.1551,-1.0979,-0.6274,0.2475,0.1655,0.0396,
7.669817,0.1551,-1.0979,-0.6274,0.2475,0.1655,0.0396,
7.670897,-0.1231,-0.5540,0.3717,0.2475,0.1655,0.0396,
7.691512,-0.1231,-0.5540,0.3717,0.2475,0.1655,0.0396,
7.693266,-0.4511,-0.0563,0.9075,0.2475,0.1655,0.0396,
7.713847,-0.4511,-0.0563,0.9075,0.2475,0.1655,0.0396,
7.717952,-0.3629,0.7392,0.9574,0.2475,0.1655,0.0396,
7.731121,-0.3629,0.7392,0.9574,0.2475,0.1655,0.0396,
7.732335,-0.0668,1.2362,0.7283,0.2475,0.1655,0.0396,
7.740398,-0.0668,1.2362,0.7283,0.1245,0.1829,0.1727,
7.755185,-0.0668,1.2362,0.7283,0.1245,0.1829,0.1727,
7.756707,0.3201,0.2069,0.9236,0.1245,0.1829,0.1727,
7.775226,0.3201,0.2069,0.9236,0.1245,0.1829,0.1727,
7.776556,0.2582,-0.0310,-1.1118,0.1245,0.1829,0.1727,
7.794341,0.2582,-0.0310,-1.1118,0.1245,0.1829,0.1727,
7.796214,-0.0334,-0.1396,0.1039,0.1245,0.1829,0.1727,
7.819255,-0.0334,-0.1396,0.1039,0.2888,0.0884,0.1368,
7.822888,-0.0334,-0.1396,0.1039,0.2888,0.0884,0.1368,
7.825436,-0.1621,-0.4832,0.5633,0.2888,0.0884,0.1368,
7.834217,-0.1621,-0.4832,0.5633,0.2888,0.0884,0.1368,
7.835795,-0.1938,-0.3500,-0.1174,0.2888,0.0884,0.1368,
7.853420,-0.1938,-0.3500,-0.1174,0.2888,0.0884,0.1368,
7.855472,-0.2173,-0.2207,-0.4576,0.2888,0.0884,0.1368,
7.872767,-0.2173,-0.2207,-0.4576,0.2888,0.0884,0.1368,
7.875152,-0.2695,0.0021,-0.7742,0.2888,0.0884,0.1368,
7.880830,-0.2695,0.0021,-0.7742,0.3263,0.1533,-0.1032,
7.892393,-0.2695,0.0021,-0.7742,0.3263,0.1533,-0.1032,
7.894475,-0.3333,0.3402,-0.8671,0.3263,0.1533,-0.1032,
7.912276,-0.3333,0.3402,-0.8671,0.3263,0.1533,-0.1032,
7.915147,-0.3981,0.2755,-0.1189,0.3263,0.1533,-0.1032,
7.933777,-0.3981,0.2755,-0.1189,0.3263,0.1533,-0.1032,
7.936043,-0.4494,0.0848,0.1325,0.3263,0.1533,-0.1032,
7.946535,-0.4494,0.0848,0.1325,0.1025,0.0452,-0.0498,
7.951308,-0.4494,0.0848,0.1325,0.1025,0.0452,-0.0498,
7.952636,-0.2176,-0.0337,-0.3000,0.1025,0.0452,-0.0498,
7.970590,-0.2176,-0.0337,-0.3000,0.1025,0.0452,-0.0498,
7.972598,-0.0684,-0.1968,0.0702,0.1025,0.0452,-0.0498,
7.985295,-0.0684,-0.1968,0.0702,0.1025,0.0452,-0.0498,
7.987427,-0.1406,-0.4523,0.6612,0.1025,0.0452,-0.0498,
8.010315,-0.1406,-0.4523,0.6612,0.1025,0.0452,-0.0498,
8.016973,-0.1184,-0.5136,0.5537,0.1025,0.0452,-0.0498,
8.020015,-0.1184,-0.5136,0.5537,0.2052,-0.0134,-0.0919,
8.035206,-0.1184,-0.5136,0.5537,0.2052,-0.0134,-0.0919,
8.036590,-0.0725,-0.1087,0.0558,0.2052,-0.0134,-0.0919,
8.053621,-0.0725,-0.1087,0.0558,0.2052,-0.0134,-0.0919,
8.054580,-0.1221,0.0764,-0.0933,0.2052,-0.0134,-0.0919,
8.074068,-0.1221,0.0764,-0.0933,0.2052,-0.0134,-0.0919,
8.075344,-0.1472,0.1270,-0.1241,0.2052,-0.0134,-0.0919,
8.088898,-0.1472,0.1270,-0.1241,0.2590,0.0513,-0.0086,
8.093507,-0.1472,0.1270,-0.1241,0.2590,0.0513,-0.0086,
8.094538,-0.1533,0.1647,0.0746,0.2590,0.0513,-0.0086,
8.113109,-0.1533,0.1647,0.0746,0.2590,0.0513,-0.0086,
8.114527,-0.0751,0.2203,0.0376,0.2590,0.0513,-0.0086,
8.133568,-0.0751,0.2203,0.0376,0.2590,0.0513,-0.0086,
8.135093,0.0534,0.3102,-0.1977,0.2590,0.0513,-0.0086,
8.151812,0.0534,0.3102,-0.1977,0.2590,0.0513,-0.0086,
8.152984,0.3049,0.1870,0.3906,0.2590,0.0513,-0.0086,
8.156357,0.3049,0.1870,0.3906,0.2698,-0.0052,-0.0736,
8.171190,0.3049,0.1870,0.3906,0.2698,-0.0052,-0.0736,
8.173007,0.2708,-0.0492,0.5174,0.2698,-0.0052,-0.0736,
8.185609,0.2708,-0.0492,0.5174,0.2698,-0.0052,-0.0736,
8.187271,0.0170,-0.0208,-0.2107,0.2698,-0.0052,-0.0736,
8.211258,0.0170,-0.0208,-0.2107,0.2698,-0.0052,-0.0736,
8.213700,-0.0491,0.1251,-0.2836,0.2698,-0.0052,-0.0736,
8.225226,-0.0491,0.1251,-0.2836,0.2391,-0.0394,-0.1492,
8.232063,-0.0491,0.1251,-0.2836,0.2391,-0.0394,-0.1492,
8.233568,-0.0560,0.1902,-0.0793,0.2391,-0.0394,-0.1492,
8.249483,-0.0560,0.1902,-0.0793,0.2391,-0.0394,-0.1492,
8.252071,-0.3912,0.1468,-0.3863,0.2391,-0.0394,-0.1492,
8.274230,-0.3912,0.1468,-0.3863,0.2391,-0.0394,-0.1492,
8.277253,-0.6300,-0.0240,-0.2664,0.2391,-0.0394,-0.1492,
8.302694,-0.6300,-0.0240,-0.2664,0.2391,-0.0394,-0.1492,
8.306537,-0.5335,-0.4355,0.1459,0.2391,-0.0394,-0.1492,
8.310448,-0.5335,-0.4355,0.1459,0.0530,0.0157,-0.0536,
8.319505,-0.5335,-0.4355,0.1459,0.0530,0.0157,-0.0536,
8.321469,-0.3700,-0.5545,0.5617,0.0530,0.0157,-0.0536,
8.332346,-0.3700,-0.5545,0.5617,0.0530,0.0157,-0.0536,
8.334763,-0.1691,-0.3138,0.4193,0.0530,0.0157,-0.0536,
8.351947,-0.1691,-0.3138,0.4193,0.0530,0.0157,-0.0536,
8.353430,-0.1247,0.0737,0.0951,0.0530,0.0157,-0.0536,
8.366429,-0.1247,0.0737,0.0951,0.1776,-0.0154,0.0318,
8.371562,-0.1247,0.0737,0.0951,0.1776,-0.0154,0.0318,
8.372577,-0.1939,0.2267,0.2062,0.1776,-0.0154,0.0318,
8.391409,-0.1939,0.2267,0.2062,0.1776,-0.0154,0.0318,
8.393469,-0.1284,0.0166,0.2981,0.1776,-0.0154,0.0318,
8.410937,-0.1284,0.0166,0.2981,0.1776,-0.0154,0.0318,
8.413177,0.0382,-0.1678,0.2635,0.1776,-0.0154,0.0318,
8.434602,0.0382,-0.1678,0.2635,0.1776,-0.0154,0.0318,
8.436879,-0.0290,-0.0181,-0.1443,0.1776,-0.0154,0.0318,
8.439090,-0.0290,-0.0181,-0.1443,0.3668,-0.0412,-0.0145,
8.450107,-0.0290,-0.0181,-0.1443,0.3668,-0.0412,-0.0145,
8.451882,-0.1376,0.3007,-0.6014,0.3668,-0.0412,-0.0145,
8.469920,-0.1376,0.3007,-0.6014,0.3668,-0.0412,-0.0145,
8.472072,-0.1712,0.6898,-0.6742,0.3668,-0.0412,-0.0145,
8.485248,-0.1712,0.6898,-0.6742,0.3668,-0.0412,-0.0145,
8.486981,-0.1700,0.6199,-0.0029,0.3668,-0.0412,-0.0145,
8.503471,-0.1700,0.6199,-0.0029,0.1750,-0.0257,-0.0231,
8.508438,-0.1700,0.6199,-0.0029,0.1750,-0.0257,-0.0231,
8.509973,-0.1734,0.0356,0.7994,0.1750,-0.0257,-0.0231,
8.528384,-0.1734,0.0356,0.7994,0.1750,-0.0257,-0.0231,
8.530590,-0.2309,-0.4312,0.8197,0.1750,-0.0257,-0.0231,
8.548431,-0.2309,-0.4312,0.8197,0.1750,-0.0257,-0.0231,
8.550769,-0.2997,-0.3179,0.0760,0.1750,-0.0257,-0.0231,
8.567039,-0.2997,-0.3179,0.0760,0.1750,-0.0257,-0.0231,
8.569017,-0.2244,0.0837,-0.5970,0.1750,-0.0257,-0.0231,
8.571507,-0.2244,0.0837,-0.5970,0.1996,0.0131,-0.0041,
8.585201,-0.2244,0.0837,-0.5970,0.1996,0.0131,-0.0041,
8.587155,-0.0299,0.6466,-0.8795,0.1996,0.0131,-0.0041,
8.606690,-0.0299,0.6466,-0.8795,0.1996,0.0131,-0.0041,
8.610166,-0.0891,0.8949,-0.7428,0.1996,0.0131,-0.0041,
8.626132,-0.0891,0.8949,-0.7428,0.1996,0.0131,-0.0041,
8.629292,-0.1458,0.7500,-0.3114,0.1996,0.0131,-0.0041,
8.641519,-0.1458,0.7500,-0.3114,0.0623,0.0119,-0.0264,
8.651666,-0.1458,0.7500,-0.3114,0.0623,0.0119,-0.0264,
8.654457,-0.1898,0.3127,0.3351,0.0623,0.0119,-0.0264,
8.670459,-0.1898,0.3127,0.3351,0.0623,0.0119,-0.0264,
8.675293,-0.1765,-0.0532,0.2110,0.0623,0.0119,-0.0264,
8.685509,-0.1765,-0.0532,0.2110,0.0623,0.0119,-0.0264,
8.687677,-0.1693,0.0389,-0.5720,0.0623,0.0119,-0.0264,
8.708979,-0.1693,0.0389,-0.5720,0.0623,0.0119,-0.0264,
8.711639,-0.2267,0.1682,-0.9875,0.0623,0.0119,-0.0264,
8.715933,-0.2267,0.1682,-0.9875,-0.0006,0.1035,-0.0066,
8.728689,-0.2267,0.1682,-0.9875,-0.0006,0.1035,-0.0066,
8.730879,-0.3094,0.0249,-0.5051,-0.0006,0.1035,-0.0066,
8.749516,-0.3094,0.0249,-0.5051,-0.0006,0.1035,-0.0066,
8.752571,-0.3810,-0.2555,0.1517,-0.0006,0.1035,-0.0066,
8.767642,-0.3810,-0.2555,0.1517,-0.0006,0.1035,-0.0066,
8.769831,-0.2955,-0.2599,0.4043,-0.0006,0.1035,-0.0066,
8.782326,-0.2955,-0.2599,0.4043,-0.0559,0.1144,-0.0032,
8.786209,-0.2955,-0.2599,0.4043,-0.0559,0.1144,-0.0032,
8.787602,-0.2094,0.0086,0.0951,-0.0559,0.1144,-0.0032,
8.806935,-0.2094,0.0086,0.0951,-0.0559,0.1144,-0.0032,
8.808958,-0.2366,0.1093,-0.2888,-0.0559,0.1144,-0.0032,
8.827748,-0.2366,0.1093,-0.2888,-0.0559,0.1144,-0.0032,
8.831062,-0.1165,0.0877,-0.4257,-0.0559,0.1144,-0.0032,
8.849650,-0.1165,0.0877,-0.4257,-0.0559,0.1144,-0.0032,
8.851351,-0.0079,-0.0314,-0.1506,-0.0559,0.1144,-0.0032,
8.853226,-0.0079,-0.0314,-0.1506,0.0475,0.0790,0.0017,
8.865435,-0.0079,-0.0314,-0.1506,0.0475,0.0790,0.0017,
8.867516,-0.1039,-0.1144,0.0120,0.0475,0.0790,0.0017,
8.885824,-0.1039,-0.1144,0.0120,0.0475,0.0790,0.0017,
8.887749,-0.2569,-0.0059,-0.0397,0.0475,0.0790,0.0017,
8.904447,-0.2569,-0.0059,-0.0397,0.0475,0.0790,0.0017,
8.906422,-0.2969,0.1533,-0.0134,0.0475,0.0790,0.0017,
8.924070,-0.2969,0.1533,-0.0134,0.0467,0.0823,0.0003,
8.932563,-0.2969,0.1533,-0.0134,0.0467,0.0823,0.0003,
8.934382,-0.2672,0.3227,-0.0578,0.0467,0.0823,0.0003,
8.948741,-0.2672,0.3227,-0.0578,0.0467,0.0823,0.0003,
8.950902,-0.2362,0.3497,-0.0503,0.0467,0.0823,0.0003,
8.968352,-0.2362,0.3497,-0.0503,0.0467,0.0823,0.0003,
8.971358,-0.2238,0.2735,-0.0509,0.0467,0.0823,0.0003,
8.985170,-0.2238,0.2735,-0.0509,0.0467,0.0823,0.0003,
8.987866,-0.1722,0.2072,-0.1821,0.0467,0.0823,0.0003,
8.992204,-0.1722,0.2072,-0.1821,-0.0360,0.1043,0.0293,
9.008003,-0.1722,0.2072,-0.1821,-0.0360,0.1043,0.0293,
9.010157,-0.0743,0.2586,-0.3067,-0.0360,0.1043,0.0293,
9.026887,-0.0743,0.2586,-0.3067,-0.0360,0.1043,0.0293,
9.029683,-0.1352,0.2650,-0.2553,-0.0360,0.1043,0.0293,
9.046557,-0.1352,0.2650,-0.2553,-0.0360,0.1043,0.0293,
9.048859,-0.2366,0.0842,-0.0631,-0.0360,0.1043,0.0293,
9.061630,-0.2366,0.0842,-0.0631,-0.1442,0.1151,0.0240,
9.068291,-0.2366,0.0842,-0.0631,-0.1442,0.1151,0.0240,
9.072593,-0.1361,0.0571,0.1219,-0.1442,0.1151,0.0240,
9.085823,-0.1361,0.0571,0.1219,-0.1442,0.1151,0.0240,
9.087845,-0.2420,0.0677,0.1626,-0.1442,0.1151,0.0240,
9.105016,-0.2420,0.0677,0.1626,-0.1442,0.1151,0.0240,
9.107803,-0.1662,0.0555,0.1397,-0.1442,0.1151,0.0240,
9.125243,-0.1662,0.0555,0.1397,-0.1442,0.1151,0.0240,
9.128755,-0.0475,0.0890,0.2698,-0.1442,0.1151,0.0240,
9.130649,-0.0475,0.0890,0.2698,-0.1495,0.1182,0.0246,
9.144977,-0.0475,0.0890,0.2698,-0.1495,0.1182,0.0246,
9.147506,0.0734,0.0493,0.2542,-0.1495,0.1182,0.0246,
9.169401,0.0734,0.0493,0.2542,-0.1495,0.1182,0.0246,
9.172507,0.1555,-0.0355,0.2522,-0.1495,0.1182,0.0246,
9.184253,0.1555,-0.0355,0.2522,-0.1495,0.1182,0.0246,
9.186909,0.1953,-0.2969,0.2840,-0.1495,0.1182,0.0246,
9.198372,0.1953,-0.2969,0.2840,-0.0764,0.1356,0.0241,
9.203151,0.1953,-0.2969,0.2840,-0.0764,0.1356,0.0241,
9.204248,0.1288,-0.2298,0.1621,-0.0764,0.1356,0.0241,
9.222474,0.1288,-0.2298,0.1621,-0.0764,0.1356,0.0241,
9.224572,0.2735,-0.3019,-0.0502,-0.0764,0.1356,0.0241,
9.242678,0.2735,-0.3019,-0.0502,-0.0764,0.1356,0.0241,
9.244860,-0.6781,0.1994,-0.3529,-0.0764,0.1356,0.0241,
9.262537,-0.6781,0.1994,-0.3529,-0.0764,0.1356,0.0241,
9.263268,-0.1489,0.2057,-0.2215,-0.0764,0.1356,0.0241,
9.267015,-0.1489,0.2057,-0.2215,0.0412,-0.0281,0.0121,
9.282429,-0.1489,0.2057,-0.2215,0.0412,-0.0281,0.0121,
9.283279,-0.3443,-0.0211,0.0633,0.0412,-0.0281,0.0121,
9.302170,-0.3443,-0.0211,0.0633,0.0412,-0.0281,0.0121,
9.304627,-0.4139,-0.1260,-0.0236,0.0412,-0.0281,0.0121,
9.324790,-0.4139,-0.1260,-0.0236,0.0412,-0.0281,0.0121,
9.325435,-0.3490,0.0757,-0.0322,0.0412,-0.0281,0.0121,
9.339253,-0.3490,0.0757,-0.0322,-0.0295,0.0281,-0.0406,
9.346748,-0.3490,0.0757,-0.0322,-0.0295,0.0281,-0.0406,
9.347228,-0.1120,0.0375,-0.0774,-0.0295,0.0281,-0.0406,
