time,ax,ay,az,wx,wy,wz,Bx,By,Bz
3.291197,0.2459,1.7327,-2.7824,0.7767,-0.1144,-0.0473,-39.225,8.55,9.3
3.311197,0.6633,0.8308,-7.3875,0.7767,-0.1144,-0.0473,-39.225,8.55,9.3
3.331197,0.0903,-1.4959,-5.6439,0.7767,-0.1144,-0.0473,-39.225,8.55,9.3
3.351197,0.28205,-0.1935,-7.4804,0.7767,-0.1144,-0.0473,-39.15,8.325,8.25
3.371197,0.3636,0.0674,-1.5535,-0.5498,-0.1865,0.0785,-39.15,8.325,8.25
3.391197,0.2146,-1.7634,1.2123,-0.5498,-0.1865,0.0785,-39.15,8.325,8.25
3.411197,0.8141,-2.6359,3.6082,-0.5498,-0.1865,0.0785,-38.775,8.55,8.85
3.431197,0.5534,-0.2554,1.3187,-0.4726,-0.06445,0.09795,-38.4,8.775,9.45
3.451197,0.03985,0.0591,-0.0686,-0.3954,0.0576,0.1174,-38.4,8.775,9.45
3.471197,-0.4755,-0.7611,-1.3812,-0.3954,0.0576,0.1174,-38.4,8.775,9.45
3.491197,-0.1365,-0.4927,-1.15,-0.3954,0.0576,0.1174,-38.85,8.925,9.225
3.511197,-0.0538,-0.274,-0.6588,0.1623,-0.0166,0.0008,-38.85,8.925,9.225
3.531197,0.1795,-0.2978,0.1016,0.1623,-0.0166,0.0008,-38.85,8.925,9.225
3.551197,0.2167,-0.4734,0.5519,0.1623,-0.0166,0.0008,-38.625,8.1,9.15
3.571197,0.2621,-0.0862,0.217,0.252,-0.0192,-0.0075,-38.625,8.1,9.15
3.591197,-0.004,0.032,-0.0171,0.252,-0.0192,-0.0075,-38.625,8.1,9.15
3.611197,-0.0861,-0.0982,0.5091,0.252,-0.0192,-0.0075,-38.625,8.1,9.15
3.631197,-0.03875,-0.11745,0.9504,0.252,-0.0192,-0.0075,-39.45,8.7,9.75
3.651197,-0.1601,-0.0865,0.7698,-0.0681,0.0747,-0.0244,-39.45,8.7,9.75
3.671197,0.1946,-0.0583,0.13985,-0.0681,0.0747,-0.0244,-39.45,8.7,9.75
3.691197,0.2366,-0.0658,-0.4664,-0.0681,0.0747,-0.0244,-39.3,8.775,8.55
3.711197,0.1932,-0.1362,-0.6166,-0.0877,0.0281,-0.0101,-39.3,8.775,8.55
3.731197,0.1185,-0.0578,-0.4434,-0.0877,0.0281,-0.0101,-39.3,8.775,8.55
3.751197,0.0208,-0.0248,-0.0745,-0.0877,0.0281,-0.0101,-39.3,8.775,8.55
3.771197,0.0182,-0.0489,-0.0045,-0.0877,0.0281,-0.0101,-38.55,8.7,8.25
3.791197,0.0108,-0.0278,0.0707,-0.0932,0.0454,-0.0037,-38.55,8.7,8.25
3.811197,0.0111,-0.0714,0.0692,-0.0932,0.0454,-0.0037,-38.55,8.7,8.25
3.831197,-0.021,-0.0005,0.0896,-0.0932,0.0454,-0.0037,-39.6,8.325,8.925
3.851197,0.035,-0.0025,-0.1654,0.0174,-0.0113,0.0066,-39.6,8.325,8.925
3.871197,0.0186,-0.0228,0.342,0.0174,-0.0113,0.0066,-39.6,8.325,8.925
3.891197,0.0753,-0.0923,-0.1119,0.0174,-0.0113,0.0066,-39.6,8.325,8.925
3.911197,-0.0148,-0.0201,0.1701,0.01535,-0.0042,0.0016,-39.825,8.475,8.55
3.931197,0.0189,-0.0706,-0.0043,0.0133,0.0029,-0.0034,-39.825,8.475,8.55
3.951197,0.0057,-0.0605,0.0361,0.0133,0.0029,-0.0034,-39.825,8.475,8.55
3.971197,0.0027,-0.04285,-0.0284,0.0133,0.0029,-0.0034,-38.625,8.25,8.85
3.991197,-0.0063,-0.0384,0.0763,0.0241,-0.0041,-0.0014,-38.625,8.25,8.85
4.011197,0.032,-0.0423,0.06,0.0241,-0.0041,-0.0014,-38.625,8.25,8.85
4.031197,-0.0115,-0.005,0.0116,0.0241,-0.0041,-0.0014,-38.625,8.25,8.85
4.051197,0.0309,0.018,-0.0192,0.0241,-0.0041,-0.0014,-39.45,8.175,8.625
4.071197,0.0443,-0.0203,0.0493,-0.0263,0.0176,0.0021,-39.45,8.175,8.625
4.091197,-0.0008,-0.0317,-0.0031,-0.0263,0.0176,0.0021,-39.45,8.175,8.625
4.111197,0.0156,0.0087,0.1172,-0.0263,0.0176,0.0021,-38.925,8.175,9
4.131197,-0.0145,-0.0032,0.0402,-0.0082,0.0121,-0.0038,-38.925,8.175,9
4.151197,-0.0233,-0.0321,-0.0209,-0.0082,0.0121,-0.0038,-38.925,8.175,9
4.171197,0.0298,-0.0261,0.0698,-0.0082,0.0121,-0.0038,-39,9.375,9.3
4.191197,0.0159,-0.0404,-0.0259,-0.01075,0.00995,-0.0032,-39,9.375,9.3
4.211197,0.0559,-0.0274,-0.0659,-0.0133,0.0078,-0.0026,-39,9.375,9.3
4.231197,0.0207,-0.0141,-0.0634,-0.0133,0.0078,-0.0026,-39,9.375,9.3
4.251197,0.0068,-0.00985,0.0056,-0.0133,0.0078,-0.0026,-38.85,8.625,9.45
4.271197,0.013,-0.0065,0.0452,-0.044,0.004,0.002,-38.85,8.625,9.45
4.291197,0.0073,0.0074,0.00885,-0.044,0.004,0.002,-38.85,8.625,9.45
4.311197,0.0105,-0.007,-0.0238,-0.044,0.004,0.002,-38.775,8.7375,9.45
4.331197,-0.0443,-0.1568,-0.0977,-0.044,0.004,0.002,-38.7,8.85,9.45
4.351197,0.0121,-0.0089,0.0367,-0.0108,-0.0096,0.0053,-38.7,8.85,9.45
4.371197,0.01085,-0.02265,-0.15515,-0.0108,-0.0096,0.0053,-38.7,8.85,9.45
4.391197,0,0.0168,0.0571,-0.0108,-0.0096,0.0053,-39.75,8.25,9.75
4.411197,0.0433,-0.0278,-0.1329,-0.0108,0.0151,0.0006,-39.75,8.25,9.75
4.431197,0.00545,0.01595,0.14835,-0.0108,0.0151,0.0006,-39.75,8.25,9.75
4.451197,-0.0181,0.0044,0.0378,-0.0108,0.0151,0.0006,-39.75,8.25,9.525
4.471197,0.0035,-0.03025,-0.00105,-0.0108,0.0151,0.0006,-39.75,8.25,9.3
4.491197,0.0158,-0.012,-0.0581,0.0293,-0.0199,0.0031,-39.75,8.25,9.3
4.511197,0.0247,-0.0087,-0.002,0.0293,-0.0199,0.0031,-39.75,8.25,9.3
4.531197,-0.0044,-0.0033,-0.0031,0.0293,-0.0199,0.0031,-39.225,8.1,8.925
4.551197,-0.009,-0.0076,0.0363,0.02,-0.0006,0.0034,-39.225,8.1,8.925
4.571197,0.0038,-0.0029,0.009,0.02,-0.0006,0.0034,-39.225,8.1,8.925
4.591197,-0.00465,-0.01045,-0.0518,0.02,-0.0006,0.0034,-39.225,8.1,8.925
4.611197,0.02145,-0.0111,0.00165,0.02,-0.0006,0.0034,-39.75,8.775,9.45
4.631197,0.0267,-0.0065,-0.0278,0.0171,-0.006,0.0035,-39.75,8.775,9.45
4.651197,0.0009,0.0058,0.0011,0.0171,-0.006,0.0035,-39.75,8.775,9.45
4.671197,-0.0086,0.0088,0.0563,0.0171,-0.006,0.0035,-39.45,8.925,8.85
4.691197,0.0106,-0.0151,0.0003,0.0217,-0.0008,0.0009,-39.45,8.925,8.85
4.711197,-0.0118,-0.0066,0.0335,0.0217,-0.0008,0.0009,-39.45,8.925,8.85
4.731197,-0.001,-0.0046,0.0002,0.0217,-0.0008,0.0009,-39.15,8.475,9.225
4.751197,-0.0008,-0.0145,-0.0307,0.01015,0.0039,0.00115,-39.15,8.475,9.225
4.771197,0.0065,-0.0117,-0.0259,-0.0014,0.0086,0.0014,-39.15,8.475,9.225
4.791197,0.0241,0.0147,0.0245,-0.0014,0.0086,0.0014,-39.15,8.475,9.225
4.811197,0.0117,0.0142,0.0188,-0.0014,0.0086,0.0014,-39,8.025,9.45
4.831197,0.0019,0.0112,-0.0216,-0.0036,0.00875,0.00085,-39,8.025,9.45
4.851197,0.0163,-0.00195,-0.0072,-0.0058,0.0089,0.0003,-39,8.025,9.45
4.871197,0.015,-0.0467,0.0318,-0.0058,0.0089,0.0003,-39.15,8.025,8.7
4.891197,-0.0082,-0.0215,-0.1388,-0.00405,0.01035,0.00025,-39.15,8.025,8.7
4.911197,-0.0038,0.0152,-0.0064,-0.0023,0.0118,0.0002,-39.15,8.025,8.7
4.931197,0.0649,-0.05555,-0.0571,-0.0023,0.0118,0.0002,-39.15,8.025,8.7
4.951197,0.0102,-0.0709,0.2998,-0.0023,0.0118,0.0002,-38.85,8.25,8.55
4.971197,0.0269,-0.0978,-0.1456,0.1196,-0.0034,0.0017,-38.85,8.25,8.55
4.991197,-0.0357,-0.1999,-1.3226,0.1196,-0.0034,0.0017,-38.85,8.25,8.55
5.011197,0.018,-1.00775,-2.49715,0.1196,-0.0034,0.0017,-39.3,8.4,9
5.031197,-0.2138,-0.8032,-2.0814,0.1196,-0.0034,0.0017,-39.3,8.4,9
5.051197,-0.25045,-0.70835,-2.26065,0.6594,-0.1164,-0.0082,-39.3,8.4,9
5.071197,-0.0375,-1.0594,-3.2529,0.6594,-0.1164,-0.0082,-39.3,8.4,9
5.091197,-0.28225,-2.3347,-3.9759,0.6594,-0.1164,-0.0082,-39.45,9.075,8.25
5.111197,-0.714,-0.433,-8.9584,1.1614,-0.0577,-0.0363,-39.45,9.075,8.25
